_id,raw_substance
2024-516215-24-00,Cosentyx 300 mg solution for injection in pre-filled pen
2024-516215-24-00,ADALIMUMAB
2024-516216-16-00,Fosmanogepix
2024-516216-16-00,POSACONAZOLE
2024-516216-16-00,AMPHOTERICIN B
2024-516216-16-00,CASPOFUNGIN
2024-516216-16-00,ISAVUCONAZOLE
2024-516216-16-00,MICAFUNGIN
2024-516216-16-00,TERBINAFINE
2024-516216-16-00,VORICONAZOLE
2024-516216-16-00,ANIDULAFUNGIN
2024-516216-16-00,-
2024-516219-25-00,Placebo is a sterile solution in a single use prefilled syringe (PFS) intended for subcutaneous administration.
2024-516219-25-00,Skyrizi 150 mg solution for injection in pre-filled syringe
2024-516219-25-00,Sonelokimab
2024-516221-31-00,DC-VACCINE_IRSTIRCCS
2024-516221-31-00,"Proleukin 18 x 106 UI 
Polvere per soluzione iniettabile o per infusione"
2024-516224-34-00,IRINOTECAN
2024-516224-34-00,FLUOROURACIL
2024-516228-33-00,METFORMIN
2024-516228-33-00,DAPAGLIFLOZIN
2024-516232-10-00,BENZYLPENICILLIN
2024-516232-10-00,LINEZOLID
2024-516232-10-00,MEROPENEM
2024-516232-10-00,CEFIDEROCOL
2024-516232-10-00,IMIPENEM AND CILASTATIN
2024-516232-10-00,LEVOFLOXACIN
2024-516232-10-00,AZTREONAM AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,CEFTAZIDIME
2024-516232-10-00,AZTREONAM
2024-516232-10-00,COLISTIN
2024-516232-10-00,CLOXACILLIN
2024-516232-10-00,AMOXICILLIN
2024-516232-10-00,VANCOMYCIN
2024-516232-10-00,AMOXICILLIN AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,CEFTAZIDIME AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,ERTAPENEM
2024-516232-10-00,TIGECYCLINE
2024-516232-10-00,AMPICILLIN AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,"IMIPENEM, CILASTATIN AND RELEBACTAM"
2024-516232-10-00,FOSFOMYCIN
2024-516232-10-00,TEICOPLANIN
2024-516232-10-00,AMPICILLIN
2024-516232-10-00,GENTAMICIN
2024-516232-10-00,DAPTOMYCIN
2024-516232-10-00,PIPERACILLIN AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,SULFAMETHOXAZOLE AND TRIMETHOPRIM
2024-516232-10-00,CEFEPIME
2024-516232-10-00,CEFOTAXIME
2024-516232-10-00,CEFTOLOZANE AND BETA-LACTAMASE INHIBITOR
2024-516232-10-00,MEROPENEM AND VABORBACTAM
2024-516232-10-00,CEFTRIAXONE
2024-516232-10-00,TOBRAMYCIN
2024-516232-10-00,CIPROFLOXACIN
2024-516232-10-00,METRONIDAZOLE
2024-516232-10-00,AMIKACIN
2024-516232-10-00,PIPERACILLIN
2024-516232-10-00,FLUCLOXACILLIN
2024-516232-10-00,CEFAZOLIN
2024-516233-12-00,LUMYKRAS 240 mg film-coated tablets
2024-516233-12-00,PACLITAXEL
2024-516233-12-00,OXALIPLATIN
2024-516233-12-00,IRINOTECAN
2024-516233-12-00,FLUOROURACIL
2024-516233-12-00,GEMCITABINE
2024-516233-12-00,CALCIUM FOLINATE
2024-516234-35-00,"Gazyvaro 1,000 mg concentrate for solution for infusion."
2024-516234-35-00,Columvi 10 mg concentrate for solution for infusion
2024-516234-35-00,BGB-11417
2024-516234-35-00,Zanubrutinib
2024-516234-35-00,Mosunetuzumab
2024-516234-35-00,BGB-16673
2024-516236-10-00,Tecentriq 1 200 mg concentrate for solution for infusion
2024-516236-10-00,Ipatasertib
2024-516237-12-00,Benlysta 200 mg solution for injection in pre-filled syringe.
2024-516237-12-00,Placebo of belimumab
2024-516239-28-00,MICROFAT 2 mL AND PLATELET RICH PLASMA HUMAN 2 mL MIXTURE
2024-516240-26-00,Influsplit Tetra 2024
2024-516240-26-00,2025 Injektionssuspension in Fertigspritze Influenza-Spaltimpfstoff (inaktiviert)
2024-516241-39-00,PROPRANOLOL
2024-516242-19-00,MYCOPHENOLATE MOFETIL
2024-516242-19-00,PREDNISOLONE
2024-516242-19-00,AZATHIOPRINE
2024-516242-19-00,"Gazyvaro 1,000 mg concentrate for solution for infusion."
2024-516243-81-00,AZATHIOPRINE
2024-516243-81-00,METHYLPREDNISOLONE
2024-516243-81-00,PREDNISONE
2024-516243-81-00,PREDNISOLONE
2024-516243-81-00,RITUXIMAB
2024-516244-25-00,Kineret 100 mg
2024-516244-25-00,0.67 ml solution for injection in pre-filled syringe.
2024-516244-25-00,Privigen 100 mg
2024-516244-25-00,ml solution for infusion
2024-516247-62-00,Deucrictibant (PHA-022121)
2024-516247-62-00,Matched to test Product Deucrictibant extended release tablets with the exception of active substance
2024-516247-62-00,ICATIBANT
2024-516248-24-00,Deucrictibant (PHA-022121)
2024-516250-22-00,BORTEZOMIB
2024-516250-22-00,DEXAMETHASONE
2024-516253-49-01,89Zr-Trastuzumab_IJB
2024-516253-49-01,Herceptin 150 mg powder for concentrate for solution for infusion
2024-516253-49-01,TRASTUZUMAB EMTANSINE
2024-516255-41-00,INFRACYANINE 25 mg
2024-516255-41-00,"10 mL, poudre et solvant pour solution injectable"
2024-516257-44-00,Dexaméthasone
2024-516257-44-00,IDERDOMINE 0.75mg
2024-516257-44-00,IDERDOMIDE 1mg
2024-516257-44-00,IBERDOMIDE 1.3mg
2024-516257-44-00,ixazomib citrate
2024-516257-44-00,IBERDOMIDE 1.6mg
2024-516260-29-00,Irinotecan HCl-trihydraat Fresenius Kabi 20 mg
2024-516260-29-00,"ml, concentraat voor oplossing voor infusie"
2024-516260-29-00,Folinezuur Sandoz 10 mg
2024-516260-29-00,"ml, oplossing voor injectie"
2024-516260-29-00,Gemcitabine Sandoz 40 mg
2024-516260-29-00,Fluorouracil Accord 50 mg
2024-516260-29-00,"ml, oplossing voor injectie of infusie"
2024-516260-29-00,Oxaliplatine Fresenius Kabi 5 mg
2024-516260-29-00,ml concentraat voor oplossing voor infusie
2024-516262-11-00,Natriumklorid Fresenius Kabi 9 mg
2024-516262-11-00,"ml infusjonsvæske, oppløsning"
2024-516262-11-00,Syntocinon 40 IE
2024-516262-11-00,"ml neusspray, oplossing"
2024-516262-11-00,"OXYTOCIN CD PHARMA 6,7 mikrog"
2024-516262-11-00,"dose nesespray, oppløsning"
2024-516263-92-00,Venofer 20 mg iron
2024-516263-92-00,"ml, solution for injection or concentrate for solution for infusion."
2024-516263-92-00,Ferumoxytol
2024-516264-28-00,Venofer 20 mg iron
2024-516264-28-00,"ml, solution for injection or concentrate for solution for infusion."
2024-516264-28-00,Ferumoxytol
2024-516266-11-00,"Sodium Chloride B Braun 0,9% süstelahus"
2024-516266-11-00,CANCIDAS 50 mg powder for concentrate for solution for infusion
2024-516266-11-00,CANCIDAS 70 mg powder for concentrate for solution for infusion
2024-516270-30-00,Placebo
2024-516270-30-00,"Minirin, 4 mikrogramy"
2024-516270-30-00,"ml, roztwór do wstrzykiwań"
2024-516271-32-00,FLUOROURACIL
2024-516271-32-00,DOCETAXEL
2024-516271-32-00,OXALIPLATIN
2024-516271-32-00,CALCIUM FOLINATE
2024-516272-14-00,Galvus 50 mg tablets
2024-516273-80-00,Sodio ioduro (I131) Curium Netherlands 37-7400 MBq capsula rigida
2024-516273-80-00,-
2024-516277-68-00,ADALIMUMAB
2024-516277-68-00,INFLIXIMAB
2024-516279-34-00,"Conoxia® Vloeibaar, 100% v"
2024-516279-34-00,"v, medicinaal gas, cryogeen"
2024-516281-11-00,SY-1425
2024-516281-11-00,AZACITIDINE
2024-516282-37-00,Puregon 300 IU
2024-516282-37-00,0.36 mL solution for injection
2024-516282-37-00,Cetrotide 0.25 mg powder and solvent for solution for injection
2024-516282-37-00,"NOLVADEX 10 mg, comprimé pelliculé"
2024-516282-37-00,Ovitrelle 250 micrograms solution for injection in pre-filled pen
2024-516284-90-00,"ACTISOUFRE, solution pour pulvérisation nasale"
2024-516284-90-00,buccale en flacon pressurisé
2024-516284-90-00,Actisoufre Placebo
2024-516288-10-00,RTX001
2024-516288-10-00,"Neupogen 30 MU (0,6 mg"
2024-516288-10-00,ml) solución inyectable en jeringa precargada filgrastim
2024-516288-10-00,"Neupogen 48 MU (0,96 mg"
2024-516293-29-01,ASTX727
2024-516294-78-00,ASTX727
2024-516294-78-00,Venclyxto 50 mg film-coated tablets
2024-516294-78-00,Venclyxto 10 mg film-coated tablets
2024-516294-78-00,Venclyxto 100 mg film-coated tablets
2024-516295-14-00,Sibeprenlimab
2024-516295-14-00,Sibeprenlimab placebo
2024-516296-32-00,ASTX727
2024-516296-32-00,Decitabine
2024-516299-13-00,DOCETAXEL HOSPIRA 10 mg
2024-516299-13-00,"mL, solution à diluer pour perfusion"
2024-516299-13-00,OXALIPLATINE SUN 5 mg
2024-516299-13-00,"ml, solution à diluer pour perfusion"
2024-516299-13-00,FOLINATE DE CALCIUM EBEWE 10 mg
2024-516299-13-00,"ml, solution injectable"
2024-516299-13-00,pour perfusion
2024-516299-13-00,PDR001
2024-516299-13-00,FLUOROURACILE ACCORD 50 mg
2024-516300-41-00,VELCADE 3.5 mg powder for solution for injection
2024-516300-41-00,Lenalidomid HEXAL 10 mg Hartkapseln
2024-516300-41-00,Lenalidomid HEXAL 15 mg Hartkapseln
2024-516300-41-00,DEXAMETHASONE
2024-516300-41-00,Lenalidomid HEXAL 5 mg Hartkapseln
2024-516300-41-00,Isatuximab
2024-516300-41-00,Lenalidomid HEXAL 25 mg Hartkapseln
2024-516306-28-00,SODIUM CHLORIDE
2024-516306-28-00,OXYTOCIN
2024-516312-25-00,MOMETASONE
2024-516315-24-00,The placebo for this trial will be composed of excipients used to manufacture the investigational drug but without the active drug substance.
2024-516315-24-00,Atropine Sulfate 0.01% Ophthalmic Solution
2024-516316-13-00,ZYNYZ 500 mg concentrate for solution for infusion
2024-516316-13-00,CARBOPLATIN
2024-516316-13-00,ETOPOSIDE
2024-516316-13-00,CISPLATIN
2024-516317-21-00,Prucalopride Prolepha 2 mg filmomhulde tabletten
2024-516317-21-00,"Placebo tablet manufactured by Laboratoria Wolfs, Zwijndrecht.
Ingredients (1 tablet, 488mg):
Lactose monohydrate 320mg
Carmellose sodium 10mg
Corn starch 70mg
Cellulose microcrystalline 55mg
Silicium dioxide anhydrous 20mg
Magnesium stearate 13mg"
2024-516318-40-02,FLUOROURACIL
2024-516318-40-02,PEMBROLIZUMAB
2024-516318-40-02,CAPECITABINE
2024-516318-40-02,OXALIPLATIN
2024-516318-40-02,Trazimera 150 mg powder for concentrate for solution for infusion
2024-516319-25-00,68GA-PSMA
2024-516319-25-00,Locametz 25 micrograms kit for radiopharmaceutical preparation
2024-516320-33-00,"BCG-medac, jauhe ja liuotin suspensiota varten, virtsarakkoon"
2024-516320-33-00,"Mitomycin medac, 40 mg, jauhe ja liuotin liuosta varten, virtsarakkoon"
2024-516321-31-00,Placebo 100 mg tablet
2024-516321-31-00,NMD670
2024-516321-31-00,Placebo 300 mg tablet
2024-516324-34-01,SALINE
2024-516324-34-01,TRANEXAMIC ACID
2024-516325-31-01,CLONIDINE
2024-516325-31-01,-
2024-516327-14-00,Leukine
2024-516327-14-00,Lynparza 100 mg film-coated tablets
2024-516327-14-00,IMFINZI 50 mg
2024-516327-14-00,mL concentrate for solution for infusion.
2024-516327-14-00,Lynparza 150 mg film-coated tablets
2024-516327-14-00,UV1
2024-516328-32-00,Actos 15 mg tablets
2024-516328-32-00,AVELUMAB
2024-516330-35-00,​Placebo to Osimertinib - Film-coated tablet - 40mg
2024-516330-35-00,80mg
2024-516330-35-00,CARBOPLATIN
2024-516330-35-00,TAGRISSO 80 mg film-coated tablets
2024-516330-35-00,CISPLATIN
2024-516330-35-00,PEMETREXED
2024-516330-35-00,TAGRISSO 40 mg film-coated tablets
2024-516335-27-00,"CHLORURE DE SODIUM COOPER 0,9 %, solution injectable"
2024-516335-27-00,MabThera 500 mg concentrate for solution for infusion
2024-516336-97-00,Fluorouracil Accord Healthcare 50 mg
2024-516336-97-00,ml oplossing voor injectie of infusie
2024-516336-97-00,Onivyde pegylated liposomal 4.3 mg
2024-516336-97-00,ml concentrate for dispersion for infusion
2024-516336-97-00,Levofolic 50 mg
2024-516336-97-00,ml oplossing voor injectie
2024-516336-97-00,infusie
2024-516336-97-00,Oxaliplatin Accord Healthcare 5 mg
2024-516336-97-00,ml concentraat voor oplossing voor infusie
2024-516336-97-00,ELVORINE 25 mg
2024-516336-97-00,"2,5 mL, solution injectable"
2024-516336-97-00,ELVORINE 50 mg
2024-516336-97-00,"5 mL, solution injectable"
2024-516337-12-00,CONDROSULF 800 mg tabletta
2024-516339-28-00,TAR-0520 gel matching vehicle without active ingredients
2024-516339-28-00,TAR-0520 Gel
2024-516342-19-00,SVF
2024-516347-41-00,Pacritinib
2024-516347-41-00,placebo to match pacritinib oral capsules
2024-516350-22-00,ASPAVELI 1 080 mg solution for infusion
2024-516355-41-00,LOU064
2024-516355-41-00,-
2024-516355-41-00,Placebo to LOU064 Film-coated tablet
2024-516356-18-00,TQJ230
2024-516356-18-00,INCLISIRAN
2024-516356-18-00,Placebo to TQJ230 80 mg
2024-516356-18-00,0.8 mL Solution for injection in pre-filled syringe with needle safety device
2024-516357-46-00,Fibromun
2024-516357-46-00,Temozolomide SUN 100 mg hard capsules
2024-516358-23-00,CALCIUM LEVOFOLINATE
2024-516358-23-00,FLUOROURACIL
2024-516358-23-00,OXALIPLATIN
2024-516360-29-00,Meropenem-Vaborbactam
2024-516363-92-00,KarXT
2024-516363-92-00,Placebo
2024-516367-80-00,DURVALUMAB
2024-516367-80-00,"Paclitaxel onkovis, 6 mg"
2024-516367-80-00,"ml, Konzentrat zur Herstellung einer Infusionslösung"
2024-516367-80-00,Cisplatin Teva® 1 mg
2024-516367-80-00,ml Konzentrat zur Herstellung einer Infusionslösung
2024-516367-80-00,Vinorelbin NC 10 mg
2024-516367-80-00,ml - Konzentrat zur Herstellung einer Infusionslösung
2024-516367-80-00,Carboplat onkovis 10 mg
2024-516368-27-00,IM-250 50mg Capsules
2024-516368-27-00,IM-250 Placebo
2024-516371-32-00,"MELATONINE ARROW LP 2 mg, comprimé à libération prolongée"
2024-516371-32-00,PLACEBO DE MELATONINE ARROW LP 2 mg comprimé
2024-516372-14-00,VERAPAMIL
2024-516372-14-00,NEBIVOLOL
2024-516372-14-00,PROPAFENONE
2024-516372-14-00,BISOPROLOL
2024-516372-14-00,AMIODARONE
2024-516372-14-00,FLECAINIDE
2024-516372-14-00,SOTALOL
2024-516372-14-00,DILTIAZEM
2024-516373-77-00,SODIUM CHLORIDE
2024-516373-77-00,"HYDROCORTISONE UPJOHN 100 mg, préparation injectable"
2024-516373-77-00,Placebo of hydrocortisone 100 mg
2024-516373-77-00,Reverpleg 40 U.I.
2024-516373-77-00,2 ml solution à diluer pour perfusion
2024-516374-29-00,RIVAROXABAN
2024-516376-15-00,"PHYSIOLOGICAL SALINE SOLUTION: Injectio Natrii Chlorati Isotonica Polpharma, 9 mg"
2024-516376-15-00,"ml,"
2024-516376-15-00,"HEPARINUM WZF, 5 000 IU"
2024-516376-15-00,"ml, roztwór do wstrzykiwań"
2024-516377-69-01,CLINDAMYCIN
2024-516378-31-00,PALONOSETRON
2024-516378-31-00,FAMOTIDINE
2024-516378-31-00,DEXAMETHASONE PHOSPHATE
2024-516378-31-00,Plitidepsin
2024-516378-31-00,DEXCHLORPHENIRAMINE
2024-516378-31-00,PLACEBO
2024-516379-34-00,Atropine 1.0% eye drops solution
2024-516380-81-00,Atacicept
2024-516380-81-00,Atacicept Autoinjector Combination
2024-516382-37-00,ACETYLSALICYLIC ACID
2024-516382-37-00,CLOPIDOGREL
2024-516383-28-01,"DOSTINEX 0,5 mg compresse"
2024-516384-93-00,ACETYLSALICYLIC ACID
2024-516384-93-00,CLOPIDOGREL
2024-516385-10-00,"AZACTAM 1 g, poudre et solution pour usage parentéral"
2024-516385-10-00,Oritavancin
2024-516386-36-00,TRUQAP 200 mg film-coated tablets
2024-516386-36-00,TRUQAP 160 mg film-coated tablets
2024-516388-10-00,"ALEXAN, 50 MG"
2024-516388-10-00,"ML, ROZTWÓR DO INFUZJI"
2024-516388-10-00,Liposomal Annamycin
2024-516392-33-00,tTF-NGR
2024-516393-29-00,Placebo double encapsulated oral transplant of fecal microbiota
2024-516393-29-00,Double encapsulated oral transplant of fecal microbiota
2024-516394-78-00,Biological Therapies Sodium Ascorbate Solution 30 g in 100 mL Injection
2024-516394-78-00,SODIUM CHLORIDE
2024-516402-32-00,ECULIZUMAB
2024-516403-16-00,Neofordex 40 mg tablets
2024-516403-16-00,"IMMUNOGLOBULINS, NORMAL HUMAN, FOR INTRAVASCULAR ADM."
2024-516403-16-00,PREDNISONE
2024-516404-42-00,Allogeneic Mesenchymal stromal cells derived from adipose tissue thawed and cultured
2024-516405-23-00,Azacitidine Accord 25 mg
2024-516405-23-00,mL powder for suspension for injection
2024-516405-23-00,Sargramostim (GM-CSF)
2024-516405-23-00,Alexan 20 mg
2024-516405-23-00,ml oldatos injekció vagy infúzió
2024-516405-23-00,Galinpepimut-S
2024-516405-23-00,Vidaza 25 mg
2024-516405-23-00,ml powder for suspension for injection
2024-516405-23-00,Venclyxto 100 mg film-coated tablets
2024-516405-23-00,Dacogen 50 mg powder for concentrate for solution for infusion.
2024-516407-16-00,BETAMETHASONE
2024-516407-16-00,Placebo of fludrocortisone
2024-516407-16-00,HYDROCORTISONE HEMISUCCINATE
2024-516407-16-00,Placebo of hydrocortisone
2024-516407-16-00,FLUDROCORTISONE
2024-516408-40-00,LENVIMA 4 mg hard capsules
2024-516409-22-00,METFORMIN
2024-516410-38-00,RAVICTI 1.1 g
2024-516410-38-00,ml oral liquid
2024-516411-24-00,Placebo liquid formulation will be indistinguishable from its tasimelteon counterpart and will be administered in the same way.
2024-516411-24-00,Tasimelteon
2024-516412-17-00,LP352 (bexicaserin) Placebo Oral Solution
2024-516412-17-00,Bexicaserin
2024-516414-38-00,COBICISTAT
2024-516414-38-00,OLAPARIB
2024-516415-24-03,Sugammadex hameln 100 mg
2024-516415-24-03,ml oplossing voor injectie
2024-516415-24-03,"Naloxon HCl Accord 0,4 mg"
2024-516415-24-03,"ml,  oplossing voor injectie"
2024-516415-24-03,infusie in een voorgevulde spuit
2024-516415-24-03,"ANEXATE 0,5 mg"
2024-516415-24-03,"5 ml, solution injectable (I.V.)"
2024-516415-24-03,REMIMAZOLAM
2024-516415-24-03,Sufentanil Viatris 5 microgram
2024-516415-24-03,Esmeron 10 mg
2024-516415-24-03,"ml, oplossing voor injectie"
2024-516418-39-00,Dexamethasone 20 mg tablets
2024-516418-39-00,DARZALEX 1800 mg solution for injection
2024-516418-39-00,Bortezomib 3.5 mg powder for solution for injection
2024-516418-39-00,ELREXFIO 40 mg
2024-516418-39-00,mL solution for injection
2024-516418-39-00,Lenalidomide 25mg hard capsules
2024-516418-39-00,Lenalidomide 10mg hard capsules
2024-516418-39-00,Privigen 100 mg
2024-516418-39-00,ml solution for infusion
2024-516421-30-00,Autologous cord blood-derived viable nuclear cells 50E6
2024-516421-30-00,kg prep
2024-516427-13-00,"Placebo: PL1, Pharmaceutical form: Capsule, Route of administration: Oral use"
2024-516427-13-00,"Hydrocortison DMB 20 mg, tabletten"
2024-516429-30-00,MICROCRYSTALLINE CELLULOSE
2024-516429-30-00,SILDENAFIL CITRATE
2024-516431-27-00,Cufence 200 mg hard capsules
2024-516432-94-00,Midazolam Viatris 1 mg
2024-516432-94-00,ml oplossing voor injectie
2024-516432-94-00,Byfavo 20 mg powder for solution for injection
2024-516435-27-00,Busulfan 6 mg
2024-516435-27-00,ml concentrate for solution for infusion
2024-516435-27-00,THYMOGLOBULINE 5 mg
2024-516435-27-00,"ml, poudre pour solution pour perfusion"
2024-516435-27-00,Fludarabine Accord Healthcare 25 mg
2024-516435-27-00,ml solution à diluer pour solution injectable
2024-516435-27-00,pour perfusion
2024-516436-10-00,AZACITIDINE
2024-516436-10-00,Lisaftoclax
2024-516436-10-00,"Dummy APG-2575 oral tablets, matching APG-2575 oral tablets. strength: 200 mg"
2024-516436-10-00,tablet.
2024-516437-12-00,XL092
2024-516437-12-00,Belzutifan
2024-516438-36-00,Reblozyl 75 mg powder for solution for injection
2024-516438-36-00,Reblozyl 25 mg powder for solution for injection
2024-516443-57-00,Tevimbra 100 mg concentrate for solution for infusion
2024-516447-12-00,AMOXICILLIN
2024-516447-12-00,PIPERACILLIN AND BETA-LACTAMASE INHIBITOR
2024-516447-12-00,AMOXICILLIN AND BETA-LACTAMASE INHIBITOR
2024-516447-12-00,MEROPENEM
2024-516450-21-00,GEMCITABINE HYDROCHLORIDE
2024-516450-21-00,CISPLATIN
2024-516450-21-00,AVELUMAB
2024-516450-21-00,CARBOPLATIN
2024-516456-17-00,OXALIPLATIN
2024-516456-17-00,ELOXATINE 5 mg
2024-516456-17-00,"ml, solution à diluer pour perfusion"
2024-516456-17-00,ELVORINE 100 mg
2024-516456-17-00,"10 mL, solution injectable"
2024-516456-17-00,FLUOROURACILE ACCORD 50 mg
2024-516456-17-00,Xeloda 150 mg film-coated tablets
2024-516461-36-00,"ACARD 150 mg, 150 mg, tabletki dojelitowe"
2024-516461-36-00,Acetylsalicylic acid PLACEBO
2024-516463-84-00,Prednisolon 5 mg JENAPHARM
2024-516463-84-00,"Losartan-Kalium TAD® 25 mg Filmtabletten 
Wirkstoff: Losartan-Kalium"
2024-516463-84-00,Prednisolon 10 mg JENAPHARM
2024-516463-84-00,Füllstoff DAC in hard gelatine capsules is used as placebo. Füllstoff DAC consists of mannitol 99.5 % and colloidal Silicon Dioxide 0.5 %
2024-516463-84-00,"Losartan-Kalium TAD 12,5 mg Filmtabletten"
2024-516466-11-00,Lynparza 100 mg film-coated tablets
2024-516466-11-00,Lynparza 150 mg film-coated tablets
2024-516468-27-00,Cilostazol-Elpen 100 mg Tabletten
2024-516468-27-00,"Placebo de Cilostazol-Elpen 100mg, comprimé"
2024-516471-33-00,Placebo to BAY 3401016
2024-516471-33-00,BAY 3401016
2024-516473-72-00,Placebo solution for IV infusion
2024-516473-72-00,ARGX-117
2024-516473-72-00,HUMAN NORMAL IMMUNOGLOBULIN (IV)
2024-516476-15-00,QINLOCK 50 mg tablets
2024-516478-31-00,CABOMETYX 60 mg film-coated tablets
2024-516478-31-00,Cabozantinib-matched placebo identical to the IMP apart from the active substance
2024-516478-31-00,CABOMETYX 20 mg film-coated tablets
2024-516479-34-00,Nexavar 200 mg film-coated tablets
2024-516479-34-00,CABOMETYX 20 mg film-coated tablets
2024-516479-34-00,Tecentriq 1 200 mg concentrate for solution for infusion
2024-516479-34-00,CABOMETYX 60 mg film-coated tablets
2024-516480-90-00,COMETRIQ 20 mg + 80 mg hard capsules
2024-516480-90-00,"PL2, film-coated tablets, oral use"
2024-516480-90-00,CABOMETYX 20 mg film-coated tablets
2024-516480-90-00,"PL4, capsule, hard, oral use"
2024-516480-90-00,"PL1, film-coated tablets, oral use"
2024-516480-90-00,COMETRIQ 20 mg hard capsules
2024-516480-90-00,CABOMETYX 60 mg film-coated tablets
2024-516480-90-00,"PL3, capsule, hard, oral use"
2024-516481-11-00,Decortin® 5 mg Tabletten
2024-516481-11-00,ENZALUTAMIDE
2024-516481-11-00,ABIRATERONE ACETATE
2024-516481-11-00,Tecentriq 1 200 mg concentrate for solution for infusion
2024-516481-11-00,Prednison 5 mg GALEN® Tabletten
2024-516481-11-00,CABOMETYX 20 mg film-coated tablets
2024-516481-11-00,"Prednison acis 5 mg, Tabletten"
2024-516483-29-00,CHF6001 DPI
2024-516486-36-00,GALLIUM (68GA) CHLORIDE
2024-516493-30-01,Byfavo 20 mg powder for solution for injection
2024-516494-73-00,"CLOTTAFACT 1,5 G"
2024-516494-73-00,"100 ML, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE"
2024-516495-15-00,Oxanest® 10 mg
2024-516495-15-00,"ml -injektioneste, liuos"
2024-516498-57-00,IMFINZI 50 mg
2024-516498-57-00,mL concentrate for solution for infusion.
2024-516498-57-00,Cisplatino Accord Healthcare Italia 1 mg
2024-516498-57-00,ml concentrato per soluzione per infusione
2024-516498-57-00,Gemcitabina Accord 100 mg
2024-516498-57-00,ml concentrato per soluzione per infusione.
2024-516503-17-01,DuoNEN solution for injection
2024-516504-42-00,ALVEOFACT® 45 mg
2024-516504-42-00,"ml 54 mg, Pulver und Lösungsmittel zur Herstellung einer Suspension"
2024-516504-42-00,Curosurf® 120 mg Suspension zur endotracheopulmonalen Instillation
2024-516505-23-00,Vatiquinone
2024-516509-22-00,Prednisolone 5mg Soluble Tablets
2024-516509-22-00,"Certican 0,75 mg tablety"
2024-516509-22-00,"Mycofenolaat mofetil Sandoz 250 mg, capsules, hard"
2024-516509-22-00,Envarsus 0.75 mg prolonged-release tablets
2024-516509-22-00,Simulect 20 mg powder and solvent for solution for injection or infusion
2024-516509-22-00,"Ciclosporine Teva 25 mg, zachte capsules"
2024-516510-38-00,"Placebo vials contain 4.5 ml of storage solution only (2.5 ml albumin 20%, 1.1 ml normal saline solution, 0.45 ml Citrate dextrose solution, 0.45 ml Dimethyl sulfoxide). Placebo and MSC vials are indistinguishable in appearance after thawing. There are no observable differences between treatments that could potentially compromise the blind."
2024-516510-38-00,Mesenchymal stromal cells
2024-516511-24-00,IMATINIB
2024-516511-24-00,PONATINIB
2024-516511-24-00,BOSUTINIB
2024-516511-24-00,NILOTINIB
2024-516511-24-00,DASATINIB
2024-516525-31-01,Placebo to match 10 mg
2024-516525-31-01,Placebo to match 5 mg
2024-516527-13-00,Advagraf 0.5 mg prolonged-release hard capsules
2024-516527-13-00,NULOJIX 250 mg powder for concentrate for solution for infusion
2024-516530-36-00,Femara 2.5 mg film-coated tablets
2024-516530-36-00,Cisplatin 1 mg
2024-516530-36-00,ml Concentrate for Solution for Infusion
2024-516530-36-00,Anastrozole 1mg film-coated tablets
2024-516530-36-00,Docetaxel Pfizer 10 mg
2024-516530-36-00,mL concentrate for solution for infusion
2024-516530-36-00,Paclitaxel 6 mg
2024-516530-36-00,Exemestane 25 mg Film-coated Tablets
2024-516530-36-00,Carboplatin 10 mg
2024-516530-36-00,Abraxane 5 mg
2024-516530-36-00,ml powder for dispersion for infusion.
2024-516532-97-00,CLN-081
2024-516536-10-00,LENVIMA 10 mg hard capsules
2024-516536-10-00,KEYTRUDA 25 mg
2024-516536-10-00,mL concentrate for solution for infusion
2024-516540-25-00,OPDIVO 10 mg
2024-516540-25-00,mL concentrate for solution for infusion.
2024-516540-25-00,Ipilimumab
2024-516541-40-00,PROGRAF 5 mg capsule
2024-516541-40-00,Neoral 100 mg Soft Capsules
2024-516541-40-00,Advagraf 5 mg prolonged-release hard capsules
2024-516541-40-00,NULOJIX 250 mg powder for concentrate for solution for infusion
2024-516542-19-00,SEMAGLUTIDE
2024-516542-19-00,INSULIN GLARGINE
2024-516542-19-00,DAPAGLIFLOZIN
2024-516543-26-00,Teplizumab
2024-516544-26-00,Metalyse 5 000 units (25 mg) powder for solution for injection
2024-516544-26-00,Tenecteplase Placebo
2024-516545-39-01,YERVOY 5 mg
2024-516545-39-01,ml concentrate for solution for infusion
2024-516547-11-00,YERVOY 5 mg
2024-516547-11-00,ml concentrate for solution for infusion
2024-516549-37-00,Radotinib HCl
2024-516549-37-00,Placebo for Radotinib HCl
2024-516551-41-00,JZP598
2024-516554-22-00,Regorafenib_IJB
2024-516554-22-00,OPDIVO 10 mg
2024-516554-22-00,mL concentrate for solution for infusion.
2024-516555-40-00,PP1815
2024-516555-40-00,"CHLORURE DE SODIUM FRESENIUS 0,9 %, solution pour perfusion"
2024-516555-40-00,PP1493
2024-516556-17-00,PSMA-11 kit for Ga-68 labelling
2024-516558-24-00,Saruparib
