cache_key,component,model_id,prompt_version,same_organisation,winner_id,loser_id,winner_canonical,loser_canonical,confidence,reason,decided_at_utc,batch_id
277a9f2eec9c20532092105480bede94c0545fba0f0030377cdc9c5db8d9c055,2778,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002780,ent_002779,Schering-Plough,Schering Corporation,0.8,"Schering Corporation is the US Schering-Plough entity now under MSD, so merged with Schering-Plough. 'Schering' with Bayer parent is Schering AG Berlin, a different company.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d9f2104bfb784510f0af8d0d34d822df81185c5c8a8e8f6037771d366f5a305b,2783,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Schwarz Pharma and Schwarz BioSciences were related but distinct entities (BioSciences was a separate R&D subsidiary brand); both now under UCB, but the difference may be a real distinction, so keep separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
69757158a5ab6f0632e1faed3f8fd45628aad741201f2f70f566651361fe2363,2800,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,Stavanger University Hospital is a hospital; Stavanger Helseforskning AS is a separate company (health research AS).,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
09c0f858138dc7b84859754b22ab25dba7a49afff759e5f34ddbc75921792271,2807,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,A hospital anesthesiology department vs a Galician professional association; different organisations.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
7a8aa6935d45ee2cc13e32052b52c89d8f2ea8aacbf1715f05f09de141962ea7,2831,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002836,ent_002831,Skånes Universitetssjukhus,Skanes Universitetssjukhus,0.95,Skanes Universitetssjukhus variants (including the Lund site designation) are one hospital; Lund University is separate; Prof V Lund is an individual.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
7a8aa6935d45ee2cc13e32052b52c89d8f2ea8aacbf1715f05f09de141962ea7,2831,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002836,ent_007205,Skånes Universitetssjukhus,Skånes universitetssjukhus Lund,0.8,Skanes Universitetssjukhus variants (including the Lund site designation) are one hospital; Lund University is separate; Prof V Lund is an individual.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a4c77bd3a6ba2c24f564ddab2fb89b5e3e1d93f5649057a59717546a5ebafa85,2836,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Odense University Hospital and Sydvestjysk Sygehus (Esbjerg) are distinct hospitals; entry 3 is a joint designation and ambiguous, so left alone.",2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
690ebe85df8da22769ebcaa1f5823169d0e78bffdbd466c211200dbc85d46ab2,2849,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002968,ent_002849,Södersjukhuset,Sodersjukhuset,0.98,Same hospital; second is the accent-stripped spelling.,2026-08-13T19:31:26Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3383d24223c3ded6c5200573a96ac9b07073038fcfd39f1bc563bfac5d11c525,2853,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,"Solstice Neurosciences (botulinum toxin, MDD US Operations subsidiary) is distinct from Solstice Pharmaceuticals; shared brand word only.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
76c308f023f72fd0ac5c67a2133739cfeb158944371cae934d2366b6693cfbb4,2859,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different companies; only share the generic word 'Natural'.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0176da20f6c1d39eba5c77c7827cb0af1d93df083b93df2d4160ba7ea9a32be9,2876,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Different Polish pharmaceutical companies: Polfa Tarchomin vs Zaklady Farmaceutyczne UNIA.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
8c4df9762a5f5b171aae3b721396bbb2b4ce8d04a1b98cc8f88c5bfd2eaf4158,2886,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002886,ent_002894,St James Hospital,St. James's Hospital,0.75,All three are punctuation/possessive variants of St James's Hospital; merged under entry 1 which has the most raw strings.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
8c4df9762a5f5b171aae3b721396bbb2b4ce8d04a1b98cc8f88c5bfd2eaf4158,2886,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002886,ent_002887,St James Hospital,St James's Hospital,0.75,All three are punctuation/possessive variants of St James's Hospital; merged under entry 1 which has the most raw strings.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b649a51de3a2d0b1a9d4bbe81920dcaf4308d155d5ab536a1229a9e4540bb60f,2891,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,St. Anna Kinderkrebsforschung (research institute) and St. Anna Kinderspital (children's hospital) are related but distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
32141df721e1740333856e7e61fa36ecf94c4426462e452546b81f855c476cb7,2899,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,St. Vincent's University Hospital (Dublin) is not clearly the same as a generic 'St. Vincent Hospital'; keep separate.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0e8a4f43d629fed8b68ecc351d4c5c1a9b75a0e527e40bed86d3b6e89719096f,2902,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002903,ent_001539,Stavanger University Hospital,Helse Stavanger,0.8,"Helse Stavanger HF is the legal name of Stavanger University Hospital, so entries 1 and 3 are one organisation (surviving as the hospital's common English name). 'Stavanger Helseforskning AS' is a separate company (a research AS), not the health trust, so it stands alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3a0ee877cf642696a4260f1ac85fbb9046857c872c8606aad4f2260fbe7165f9,2915,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002916,ent_002915,Stiefel Laboratories,Stiefel,0.92,"Stiefel is the short form of Stiefel Laboratories, same GSK dermatology brand.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
5fa1c1762f4a2473aa63769fea82ef5ec612e68c8347979be6c761d630185e1d,2924,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002924,ent_002925,Sucampo,Sucampo Pharmaceuticals,0.95,Sucampo and Sucampo Pharmaceuticals are the same company; legal suffix variant.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ff0902186fa9899c91d2212410cbc3af51f42c4f1dd9c42ad4e8d29905c477bb,2928,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.45,"'Summit' alone is too generic to confirm it is Summit Therapeutics; several unrelated firms use the name, so no merge.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a33f0493b7449130b5c66ff69e648a105e197a1c9af1f69f0f8f7907d8aca97e,2936,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University and NHS trust are distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
21358063eb30d09e57aba54de33167465b59cd5b79b4e7f8f7609db0b32e86a6,2944,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002945,ent_002944,Sygehus Sønderjylland,Sygehus Sonderjylland,0.98,Same Danish hospital; second is the accent-stripped spelling.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6aa58fd739581f07996c909b55fe74a329b0624316155144e8141e51fae7439f,2948,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003399,ent_002948,Vestfold Hospital Trust,Sykehuset i Vestfold,0.93,Sykehuset i Vestfold is the Norwegian name of Vestfold Hospital Trust.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ea582c2797bccd6a1eca5d85083a4c4654ae8b5f9745571dab03da3a4be66fe1,2949,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_006036,ent_002949,Ostfold Hospital Trust,Sykehuset Østfold,0.9,Sykehuset Østfold is the Norwegian name for Ostfold Hospital Trust — same hospital.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a65ad21f49530f7b34c33ca3104b55ab328738376b71161e81052b7034e40853,2951,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,Symbio Herborn Group (German probiotics firm) is distinct from Symbio Pharmaceuticals (Japanese oncology company).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0378a6f73c3ce281c5885e44016b418a5902a16d28b42b5a59a63877f114696e,2969,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002969,ent_006542,Sørlandet Sykehus,Sorlandet Hospital,0.95,"Sørlandet Sykehus and Sorlandet Hospital are the same Norwegian hospital, accent-stripped/translated variant.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d502a4d300d836f8bab3df08308522e25ed1d9a98432f765113625d9164c82bf,2975,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003138,ent_003089,Universitair Ziekenhuis Brussel,UZ Brussel,0.97,UZ Brussel is the abbreviation of Universitair Ziekenhuis Brussel.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
cad257b4d638becbcdd4fe242fb846a68c71fbb8f6ff439a2b7ed1957b95f670,2977,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"Hospital, university, and its tech-transfer arm are distinct entities.",2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
7c69217700111a5e0452120a122a136cf8ff1e87830f5b79f02eb9ca7c01f651,2982,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University hospital and university are separate entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0801b73a2db81939757ecdc8c53c103e8ccd2dd8394b6f4507ea3a56dd786006,2987,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002543,ent_003476,Polpharma,Zaklady Farmaceutyczne Polpharma,0.9,Polpharma and Zaklady Farmaceutyczne Polpharma are the same company; Polpharma Biologics is a separate brand/subsidiary; Polfa Tarchomin and UNIA are distinct companies.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6cd6453e5e7bc8bee44bbe61116648ccb8b331ef6a5a2939b908ec02b40599da,2996,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002997,ent_002996,Technische Universität Dresden,Technische Universitat Dresden (Carl Gustav Carus),0.85,Both name TU Dresden; the second adds the medical faculty designation (Carl Gustav Carus) but is the same university.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
237efdd70dde957c51399a5cb99ea5110fa701327c8bbc051efaf05d8a779df9,3020,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_006853,ent_003142,Universitares Herzzentrum Hamburg,Universitares Herzzentrum,0.7,Universitares Herzzentrum is almost certainly the Hamburg heart centre; other entries are distinct organisations.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
4d53cea2b649c0c4602bf8509e043d2178306ae41f814e2564cd8de210ebdbda,3027,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003028,ent_003027,Therabel Pharma,Therabel Lucien Pharma,0.72,"Therabel Lucien Pharma is the French arm of the Therabel Pharma group; same brand family, folded into the parent name.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4f76aff318218da7a8ba9d618749fa7c37639b108c10ba8bea838f904798119f,3034,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Theravance Inc. split in 2014 into Innoviva and the spun-out Theravance Biopharma; the two names can refer to distinct legal entities, so keep separate given the doubt.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c3f770f4591461e8fe6d554dbd6bc475ccdbff024d36005dfe97e2c7e749e7bd,3034,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University hospital and university are distinct legal entities.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
08ab6245d8bc8b85d44afbcb16e5dbde3e36ea6a02654e4093287bf2bdf5f199,3038,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,Distinct individuals; different given names. Thomas Muller vs Thomas Muller Jensen kept separate as uncertain.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
77def0b598b1f672574a8f830ca24f4ac20822d06ad805e9139873f893b47baa,3074,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,"Hospital, university, and PET centre are distinct entities.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b25398d15506f69656211d21b30157291eae91dae5dfd2b6b3de06ac5e1a3074,3081,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003081,ent_003082,UCB,UCB Celltech,0.9,UCB Celltech is listed with parent UCB; same brand-level organisation.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
198eebb7afd943e85c1c44bba538c70d4ce1dcc98f7e4cfe9feb73e5d338e36c,3097,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Different organisations: a pharma company vs. a naturopathy university centre.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b75886a4505b8938c2de6e903cb9640fe21004daf4e11cae683caed96f07bc13,3118,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"University, its general foundation, and its science park are distinct entities.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c4d471967e04c46c5b29b320b95a9ad7c3132d1811ff446eb7c1b33036c1c986,3119,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003249,ent_003119,University of Porto,Universidade do Porto,0.9,Lisboa vs Porto oncology institutes are different cities. University of Porto = Universidade do Porto; its public health institute kept separate. Centro Hospitalar do Porto distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4123e59c93d1c854295895ec2c7343830df37d8c86f139d851d1d51947e880c8,3134,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.96,Three distinct organisations sharing the York name.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
3162076a43b75835b48a32580cb23e73870bc824698735e070fcb4d91369f09b,3135,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University hospital and university are separate legal entities.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
69e6a2d694a206a7479c09bdf4d387171be2f8b64cd322a83c07258c638e7be0,3141,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003091,ent_003092,UZ Leuven,UZ Leuven (Gasthuisberg),0.85,"Hospital variants (UZ Leuven, Gasthuisberg campus, Dutch/English forms) merge into 1; university names merge into 2; Leuven Research & Development is a distinct tech-transfer entity kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
69e6a2d694a206a7479c09bdf4d387171be2f8b64cd322a83c07258c638e7be0,3141,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003091,ent_003141,UZ Leuven,Universitaire Ziekenhuizen Leuven,0.9,"Hospital variants (UZ Leuven, Gasthuisberg campus, Dutch/English forms) merge into 1; university names merge into 2; Leuven Research & Development is a distinct tech-transfer entity kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
69e6a2d694a206a7479c09bdf4d387171be2f8b64cd322a83c07258c638e7be0,3141,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003091,ent_003193,UZ Leuven,University Hospitals Leuven,0.9,"Hospital variants (UZ Leuven, Gasthuisberg campus, Dutch/English forms) merge into 1; university names merge into 2; Leuven Research & Development is a distinct tech-transfer entity kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
69e6a2d694a206a7479c09bdf4d387171be2f8b64cd322a83c07258c638e7be0,3141,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003091,ent_003140,UZ Leuven,Universitair Ziekenhuis Leuven,0.9,"Hospital variants (UZ Leuven, Gasthuisberg campus, Dutch/English forms) merge into 1; university names merge into 2; Leuven Research & Development is a distinct tech-transfer entity kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
69e6a2d694a206a7479c09bdf4d387171be2f8b64cd322a83c07258c638e7be0,3141,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001897,ent_001919,KU Leuven,Katholieke Universiteit Leuven,0.9,"Hospital variants (UZ Leuven, Gasthuisberg campus, Dutch/English forms) merge into 1; university names merge into 2; Leuven Research & Development is a distinct tech-transfer entity kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c64d7f9d8229e0da66287164af16750012b6f5f7d7a57568a3b3923fd5709d66,3144,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University and its university hospital are separate entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b340ae78b3073a41fcefcd0fcbf5fd0e0391c687c72190d467465e8a90bb8aa6,3145,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003315,ent_003145,Universitätsklinikum Aachen,Universitatsklinikum Aachen,0.98,Same hospital; second is the accent-stripped spelling.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
fdc4552275fdeef2fd8615dcca7c3f55e1af3d43e5193e90a48f62c689fdee4a,3146,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,UKGM (Giessen und Marburg) is a two-site merged entity; 'Universitatsklinikum Giessen' may denote only the Giessen site. Too uncertain to merge.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
19eab3089a35c24c1bf5f130c60aa88c6ff790d48fd40dff82efe67374fd2e8d,3149,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003326,ent_003149,Universitätsklinikum Mannheim,Universitatsklinikum Mannheim,0.98,Accent-stripped variant of the same hospital.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
839327a610c7fde49d6fbbbadabf0a7a125d14f7a94428f66227f3b536561cf2,3150,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003331,ent_003150,Universitätsklinikum Schleswig-Holstein,"Universitatsklinikum Schleswig-Holstein, Campus Kiel",0.82,"Same university hospital; entry 2 is a campus designation of UKSH, folded into the parent brand.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1e1de9c0f981728c320cb860e26851d00709f1a116197585de992d256dd35624,3151,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003333,ent_003151,Universitätsklinikum Tübingen,Universitatsklinikum Tubingen,0.95,"Entries 1,3,4 are accent/spelling variants of the Tubingen university hospital; entry 2 is the university, a separate legal entity.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1e1de9c0f981728c320cb860e26851d00709f1a116197585de992d256dd35624,3151,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003333,ent_006857,Universitätsklinikum Tübingen,Universitatsklinikum Tübingen,0.95,"Entries 1,3,4 are accent/spelling variants of the Tubingen university hospital; entry 2 is the university, a separate legal entity.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
f91624594de6e5bfb42e406811b5c1572c47e3190ef4610c221317e690729830,3156,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003156,ent_003341,Universite Catholique de Louvain,Université catholique de Louvain,0.98,"Same university, accent/case variant.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4121c2bd668c6793313790f10079165bb588d877fb4e6d19b413f0459d987f77,3183,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University and its NHS hospital trust are distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
92a81b529a4d4b8f0aa9adee95db73a0824b955c9a3e05f6dfa54204d2213333,3185,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003340,ent_003185,Universitätsspital Zürich,University Hospital Zurich,0.95,Entries 1 and 2 are German/English names of the same university hospital; the University of Zurich is a separate legal entity.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ccf69d2669564a9ff12908931193a889924eb64ebcdae5c21bc19ba65ed8fac8,3186,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University hospital and university are separate entities.,2026-08-15T06:01:04Z,msgbatch_01MNovJjkMXucGjU5NaBfDRA
883cccd9bf3b238dd1b90e5776ef6e3245638b2b6316a727c1978ede66f4734d,3194,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Hospital trust and university are distinct entities.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d32f1c465014537f694866ecaa02e116a1b51d306f9517833b158615cc7b33a0,3197,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Hospital trust and university are separate entities.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
af7270eeb3a371fede88b601998b6ad2a89c4a1fba3fda91c2087399d201c932,3200,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,University Medical Centre Maribor (UKC Maribor) is distinct from the Maribor community health centre named after dr. Adolf Drolc.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c1f75c34f8a7e28b40551e0007f424c8447ba8abe3f6bc3b383a4990dc511c48,3223,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.98,Different universities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0d07265fccd56dfbe47967c100f5ca699ff952c92f5d1f1b6dc8f58884f3b291,3228,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002006,ent_005447,Landspitali,Landspitali - The National University Hospital of Iceland,0.93,Landspitali is the National University Hospital of Iceland; the University of Iceland is a separate academic entity.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
42114541cb4c232befd1de21d9efc48a47611b5c08932fa7559eb7afc0d2a3f8,3305,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003441,ent_003305,Westfälische Wilhelms-Universität Münster,Universität Münster,0.8,"University hospital kept separate from the university. 'Universität Münster' is the current short form of Westfälische Wilhelms-Universität Münster, same academic entity.",2026-08-13T19:31:26Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
cc06ad578b305fecfdefafc00abead6b422996184a8e09e4a2adcc1199685b3f,3306,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,University hospital and university are separate entities.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
e877a24dfc4aa1316b16ed15844ef31ea7336baa2c0db4592b357e220c1d3fe9,3308,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University hospital and university are separate legal entities.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
df6afa00f6bbd243a511412904fea732ab60937547dc37decf1d41d9185201d4,3314,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.65,"These are mostly generic department-level names ('Universitatsklinik fur X') with no city or university identified, so they cannot be safely resolved to the same institution. Only clearly distinct entries; no confident duplicates.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
402e087cacdaa53cc570765af9d8d27210b372dfae0a3ba6ac65f38f91df0370,3345,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Entries 1 and 2 are distinct faculties (2nd Faculty of Medicine in Prague vs Faculty of Medicine in Hradec Kralove) of Charles University; entry 3 is the university itself. Faculties are separate sub-units, so no merge.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
bfe77e2ad5a2fcf3d7c1cd512f2af5a484445e17c68a0428205955c330f98bc9,3349,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.98,Four distinct Polish medical universities in different cities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
f5f6d45aec318784bfc4c2f806d1b09be7bec3feab251d601017148f9289cb48,3380,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003427,ent_003380,Västra Götalandsregionen,Vastra Gotalandsregionen,0.97,"1 and 8 are accent-stripped variants of the same region. 9 is a joint designation, left alone. GUVAX kept separate from University of Gothenburg; the various vaccine institutes are distinct organisations.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
5f6414d30e84bbc7ef183c3dd5acf472560cb06f6021aede462372d4a556cd0b,3400,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003400,ent_006952,Vestre Viken,Vestre Viken Trust,0.9,Vestre Viken Hospital Trust (Norwegian health trust) — same organisation with/without 'Trust'.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ee0f0a7d1238ba4d177b250660760082aea2928f4b46870961530f7eb34f4323,3419,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.93,Voyager Pharmaceutical Corporation and Voyager Therapeutics are distinct companies.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
11d4e560f3395e487a704fb4acd0d65b6274f7cd7bcd070693cdfc6b4de41d4c,3447,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002159,ent_002156,Medizinische Universität Wien,Medizinische Universitat Wien,0.97,1/2 accent variant; 3/7 same AKH Vienna; 4/5 Wilhelminenspital same hospital; others distinct.,2026-08-13T19:18:44Z,NA
11d4e560f3395e487a704fb4acd0d65b6274f7cd7bcd070693cdfc6b4de41d4c,3447,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000171,ent_000170,Allgemeines Krankenhaus der Stadt Wien,Allgemeines Krankenhaus Wien,0.9,1/2 accent variant; 3/7 same AKH Vienna; 4/5 Wilhelminenspital same hospital; others distinct.,2026-08-13T19:18:44Z,NA
11d4e560f3395e487a704fb4acd0d65b6274f7cd7bcd070693cdfc6b4de41d4c,3447,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003447,ent_003448,Wilhelminenspital,Wilhelminenspital der Stadt Wien,0.9,1/2 accent variant; 3/7 same AKH Vienna; 4/5 Wilhelminenspital same hospital; others distinct.,2026-08-13T19:18:44Z,NA
