cache_key,entity_id,canonical,model_id,prompt_version,english_name,confidence,decided_at_utc,batch_id
dde57ddfa5154ec94c49dcf667d435fd6d744a89add977bf746806dfd81ab6e7,ent_001593,Hospital Universitari de Bellvitge,claude-sonnet-5,sponsor-translate-v1,Hospital Universitari de Bellvitge,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
2bd069053a7784325ab9721df16f83b4f06f1aa8fbbaf5d316e3ca82d9f85cf1,ent_001599,Hospital Universitario La Paz,claude-sonnet-5,sponsor-translate-v1,La Paz University Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6b06eb2a354ebfff72eab537a44c4383256f88c11f30e3a38297317052441735,ent_001620,Hull and East Yorkshire Hospitals NHS Trust,claude-sonnet-5,sponsor-translate-v1,Hull and East Yorkshire Hospitals NHS Trust,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
953af681fd48677814aec19d90af25f845cb27b9d2c9f8a45eff63f03f14a8ef,ent_001627,Hvidovre Hospital,claude-sonnet-5,sponsor-translate-v1,Hvidovre Hospital,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6c6d02e5dd89a42992fb8b42b1e10d00cfc187a339bd6a0d76c2ff4b9e89b7d2,ent_001631,Hôpital Erasme,claude-sonnet-5,sponsor-translate-v1,Erasme Hospital,0.55,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9dcff244788a45d631b12a5e2c4446f54819039ddbdfb1920931527a903e4c58,ent_001636,Hôpitaux Universitaires de Strasbourg,claude-sonnet-5,sponsor-translate-v1,Strasbourg University Hospitals,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4b515b6924bd0678a3a214f4ceb0badeac1263989cdc0b36437393930caef4d3,ent_001639,IBSA,claude-sonnet-5,sponsor-translate-v1,IBSA,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
57b942ec6295f20899000e516c9a5092af774f01508571e85166dd4fe3c79433,ent_001655,IRCCS Materno Infantile Burlo Garofolo,claude-sonnet-5,sponsor-translate-v1,IRCCS Materno Infantile Burlo Garofolo,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3070f5b7c4f5cf82218f7bad4daf6dc29afdb28e0d4b1fbde9324dcbf9c8173f,ent_001670,Idorsia,claude-sonnet-5,sponsor-translate-v1,Idorsia,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
df0b817c1aea9c541c7080cd94316126ce8175dbac7ebde8b7f5aff5d8d31cd3,ent_001690,Imperial College London,claude-sonnet-5,sponsor-translate-v1,Imperial College London,1,2026-08-14T17:15:07Z,NA
f416057b77922cee2ab172d4bd6ed8cef7b8fe3982fff62110a870c9310ff7de,ent_001693,Incyte,claude-sonnet-5,sponsor-translate-v1,Incyte,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4934c3655b58449ad58fb5608b16c2cda448b713d6a78c4e1d0a78f129aeb441,ent_001700,Inmunotek,claude-sonnet-5,sponsor-translate-v1,Inmunotek,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
25f972df616687a12228ebff30fde4e07fd6fbde9e9dcd40467d81e4044642e0,ent_001716,Inserm,claude-sonnet-5,sponsor-translate-v1,Inserm,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
132e015471268418ce64fa5d9e5b798588592e2916225e1895834daa0805defa,ent_001718,Institut Bergonié,claude-sonnet-5,sponsor-translate-v1,Institut Bergonié,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
bff964ac0e3b26e843bcc80f4625cab8bd404538a396906a8fb898ceafb0550f,ent_001722,Institut Curie,claude-sonnet-5,sponsor-translate-v1,Institut Curie,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d2c95645f7b4089629bb8ccdb9305875bca769ad7d8e48d70e09f928d2868f57,ent_001725,Institut Jules Bordet,claude-sonnet-5,sponsor-translate-v1,Institut Jules Bordet,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
bd5c71ad5d1d8123f91dc128047c89850d264ff5a85f511ad8fc27bd22778d57,ent_001734,Institut d'Investigacions Biomèdiques August Pi i Sunyer,claude-sonnet-5,sponsor-translate-v1,Institut d'Investigacions Biomèdiques August Pi i Sunyer,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
8d16beceb526fb36de20f104cbdbe63e6f50c0408b2a98339deab30d4bda8b1a,ent_001739,Institut de Cancerologie de l'Ouest,claude-sonnet-5,sponsor-translate-v1,Institut de Cancérologie de l'Ouest,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0127eef2e4b9f1b5aa8dd2c5c010cc3bbbf9076111613df169f9e6a40b19bc03,ent_001744,Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,claude-sonnet-5,sponsor-translate-v1,Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
dac98850d5e5cd6676e6c5cb83287f2f79c089eb84b24874e28389d5fb09e4f2,ent_001750,Institut für Klinische Krebsforschung IKF,claude-sonnet-5,sponsor-translate-v1,Institut für Klinische Krebsforschung IKF,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
671b7d6e778a7e918ca53fdc66af24bd57d3f75b79a45129dc80017c2d842410,ent_001772,Instituto Científico y Tecnológico de Navarra,claude-sonnet-5,sponsor-translate-v1,Instituto Científico y Tecnológico de Navarra,0.5,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9fc7cefce2de972f2adda7b09899e3970c298c49339cd206e0696d38e6454398,ent_001787,Instituto de Investigación Sanitaria La Fe,claude-sonnet-5,sponsor-translate-v1,Instituto de Investigación Sanitaria La Fe,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4a2f7c38866c9c96b42a73bba64e6e6f1b5291e586376070fa00c1fac57be498,ent_001805,Intergroupe Francophone de Cancérologie Thoracique,claude-sonnet-5,sponsor-translate-v1,Intergroupe Francophone de Cancérologie Thoracique,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
528f16f111bf6f4fa8af9a46bff199ed016770dfa4dda6f96f5bafe84c5bd580,ent_001820,Ionis Pharmaceuticals,claude-sonnet-5,sponsor-translate-v1,Ionis Pharmaceuticals,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
65288c7e1b180a861236641e19899bb6554f2826989fcb0bf53a06b14a66a55a,ent_001823,Ipsen,claude-sonnet-5,sponsor-translate-v1,Ipsen,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
dabaa9ce3fb2cf76b70c864060b22b42b63f64b1fb11d96e7071e483c8584fca,ent_001831,Istituti Fisioterapici Ospitalieri,claude-sonnet-5,sponsor-translate-v1,Istituti Fisioterapici Ospitalieri,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
48f66fd09f053486e3ef4b9e1756ce4b40b7bd7da62242ce149aec394981a2a3,ent_001834,Istituto Clinico Humanitas,claude-sonnet-5,sponsor-translate-v1,Istituto Clinico Humanitas,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
8fc3643e43e219c622c95a0eba6a7da3db5d3de02df333b252192d0e1257cbac,ent_001835,Istituto Europeo di Oncologia,claude-sonnet-5,sponsor-translate-v1,European Institute of Oncology,0.85,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
c6a54548e7fbb8b915bcb732bc9b32508b5f9fb2154effda7192dc585b4cfe78,ent_001836,Istituto Giannina Gaslini,claude-sonnet-5,sponsor-translate-v1,Istituto Giannina Gaslini,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
12261febe3c464797d4b21d3b270411b8a5211c8e229bbb6863c2c0205d8854a,ent_001837,Istituto Nazionale Tumori IRCCS Fondazione G. Pascale,claude-sonnet-5,sponsor-translate-v1,Istituto Nazionale Tumori IRCCS Fondazione G. Pascale,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9a1daab2ec0ddd29bd770c3753ed0fd358fba5549dc89d9009648685b2bb7fef,ent_001839,Istituto Nazionale per le Malattie Infettive Lazzaro Spallanzani,claude-sonnet-5,sponsor-translate-v1,National Institute for Infectious Diseases Lazzaro Spallanzani,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
83c125dc21dc01c86d9c2dd3716cd5aecc1448e08858e4de410fceafee23dc38,ent_001846,Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori,claude-sonnet-5,sponsor-translate-v1,Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d32150e485ab125a2ab05e5419491a09fca2d6edf31ba5afcbc58f52ea9bcafc,ent_001847,Istituto di Ricerche Farmacologiche Mario Negri,claude-sonnet-5,sponsor-translate-v1,Istituto di Ricerche Farmacologiche Mario Negri,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3572991fed53a19fd5544864888ea1af41d7161b252234cdd80fecfcb32dada3,ent_001848,Italfarmaco,claude-sonnet-5,sponsor-translate-v1,Italfarmaco,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3b9b02c47d6b796de1788c20c6602c73e511ff9587f662de57d991ecd9ce9f65,ent_001856,Janssen,claude-sonnet-5,sponsor-translate-v1,Janssen,0.9,2026-08-14T07:59:53Z,NA
59ef6b1780d34700c57828cacdc3a444cd29f35a9cd29a6fc62093b8e2d3ec87,ent_001858,Jazz Pharmaceuticals,claude-sonnet-5,sponsor-translate-v1,Jazz Pharmaceuticals,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
31d6bd6684d79f1098d66dc6bf39b97e9e6f8bbc42b18b02e9f881e8015f33a2,ent_001875,Johnson & Johnson,claude-sonnet-5,sponsor-translate-v1,Johnson & Johnson,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
63d1537691aa55c56f4fc7db3fa8197b0b46001026b97b085ba05ab3fcfe2632,ent_001897,KU Leuven,claude-sonnet-5,sponsor-translate-v1,KU Leuven,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
f3f6543caf6cc475b29a1d61609760dc8aea381b507c413004425cfc2cdacc7e,ent_001909,Karolinska Institutet,claude-sonnet-5,sponsor-translate-v1,Karolinska Institutet,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
7b9eac8e7e75022b25167bda58e211bbb3795e80697114d7029597fa4f104506,ent_001911,Karolinska Universitetssjukhuset,claude-sonnet-5,sponsor-translate-v1,Karolinska University Hospital,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b46a5597d51ec0e3360cdc8f37a60665f63b3224b59664bad199d30b7eed5993,ent_001932,King's College Hospital NHS Foundation Trust,claude-sonnet-5,sponsor-translate-v1,King's College Hospital NHS Foundation Trust,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4a73b83169a4455a601ef580f6bc4bd0ff3843887cf0c835526f3bb59e1ab08e,ent_001933,King's College London,claude-sonnet-5,sponsor-translate-v1,King's College London,1,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
724e3f9625145bc9a7812140ebe14061c3aea1f2c0a52af4df39ae3ea453555c,ent_001947,Klinikum der Universität München,claude-sonnet-5,sponsor-translate-v1,University Hospital Munich,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
073d73299370d5729daa41df4ade407837d46a9d633c01d282095770e4774ca3,ent_001952,Kowa,claude-sonnet-5,sponsor-translate-v1,Kowa,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5e4b90dce33623c3c64b6e6a3d6d7374fdb992ff32fd6dc1d793a40140efa954,ent_001971,LEO Pharma,claude-sonnet-5,sponsor-translate-v1,LEO Pharma,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b863f2b241078de96e70e021dc527aa558657910c4095be3ae2135383dbb0418,ent_001972,LETI,claude-sonnet-5,sponsor-translate-v1,LETI,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0fe951e7b3f03f9dd4d0850cfec4741101988ca950704fb19f4962949d4af378,ent_001973,LFB,claude-sonnet-5,sponsor-translate-v1,LFB,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4f809074afb58078fcbe37bf87566fb5d417b7a7309f7f8af6903cdf26098965,ent_001980,LYSARC,claude-sonnet-5,sponsor-translate-v1,LYSARC,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0bb112d161b3b7954ee3f519bbea1a5bf9fe8e2c158cd642a22a378fbb5a6471,ent_001990,Laboratoires SMB,claude-sonnet-5,sponsor-translate-v1,Laboratoires SMB,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
e2dce18109ca1f4a1245bc704d503a04fb800a3440bf4b75001837d06c7dfdcf,ent_001998,Laboratorios Normon,claude-sonnet-5,sponsor-translate-v1,Laboratorios Normon,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
087ddc51050e43b99ab641d4bf0f478d5e28228e8dc5f1a0b474ba2c860c4364,ent_002012,Leeds Teaching Hospitals NHS Trust,claude-sonnet-5,sponsor-translate-v1,Leeds Teaching Hospitals NHS Trust,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
f8c0ff4a8cbe41b199078697d876d4602e46cef6ef01c228f256437f556613d2,ent_002014,Leiden University Medical Center,claude-sonnet-5,sponsor-translate-v1,Leiden University Medical Center,0.98,2026-08-14T17:15:03Z,NA
009282c7603457fbb8309ca0d3ef70c44fd05ed40d005a3c73944cc2db6539a2,ent_002015,Leids Universitair Medisch Centrum,claude-sonnet-5,sponsor-translate-v1,Leiden University Medical Center,0.85,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6a998f0baad21ffb3e698bca3631e7cae58c0dc70863c8e491750208ec4bbc11,ent_002045,Lundbeck,claude-sonnet-5,sponsor-translate-v1,Lundbeck,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
687db0931b5e978dc7ec5d56f13e1282f7a5b4dc048cb0a478d41e43c9a86653,ent_002063,MSD,claude-sonnet-5,sponsor-translate-v1,MSD,0.9,2026-08-14T07:59:48Z,NA
bb6930b9c4e84c8806aec5f1d4245fc17d210aeb28d8215695ad58d43be03111,ent_002068,Maastricht Universitair Medisch Centrum,claude-sonnet-5,sponsor-translate-v1,Maastricht University Medical Centre,0.75,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
baaef33db9d41ac305e3aedd7482ed25dfc404970b4adeee11c6e54e20fcd7a5,ent_002069,Maastricht University,claude-sonnet-5,sponsor-translate-v1,Maastricht University,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b0563711051dba27c3d7164ccde67621ddf8acf3236d3526eab0fb4b9b16e2c6,ent_002098,Martin-Luther-Universität Halle-Wittenberg,claude-sonnet-5,sponsor-translate-v1,Martin Luther University Halle-Wittenberg,0.85,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
629d776a397ced288ca82a519b3ee8e5c2df1295fe2deaaff35a61000cecdbce,ent_002122,MedImmune,claude-sonnet-5,sponsor-translate-v1,MedImmune,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
53b21b78dc4c9126b52d33e14bd40b60b774499c3030f390e269917d6ed040c9,ent_002123,MedSIR,claude-sonnet-5,sponsor-translate-v1,MedSIR,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
13724dadd56c1d8d24d87f2b1f799bb1c78f51eac5feeefbae6fdac6098cec92,ent_002139,Medical University of Vienna,claude-sonnet-5,sponsor-translate-v1,Medical University of Vienna,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
68a3a14072ebb6d37b2cc70201a2b9adf9a3221a5b1aae90cf8226f86593f850,ent_002153,Medizinische Hochschule Hannover,claude-sonnet-5,sponsor-translate-v1,Hannover Medical School,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4cfad0e6609094999286041377f96bc1a9345b75c719c7502ea67c67b9405c03,ent_002157,Medizinische Universität Graz,claude-sonnet-5,sponsor-translate-v1,Medical University of Graz,0.9,2026-08-14T17:14:58Z,NA
4f97e2abdbfb9397e655a10a91d8e4f8efb23c42befa894e3e7223de6ee7e2c1,ent_002158,Medizinische Universität Innsbruck,claude-sonnet-5,sponsor-translate-v1,Medical University of Innsbruck,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d772298202a8c1c1120333dad3b927df6cac6117d26d6fb2c59bad55235c349c,ent_002159,Medizinische Universität Wien,claude-sonnet-5,sponsor-translate-v1,Medical University of Vienna,0.97,2026-08-14T08:00:04Z,NA
75e7946e61266017380e93f31e9266a774e31a0ddd30beced1d2f7e1cb4c81b6,ent_002168,Menarini,claude-sonnet-5,sponsor-translate-v1,Menarini,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
600830c9cc9cc90c82c2bd7b71d718fdd317ea9e999c0c79a5d1823a0677e5fd,ent_002176,Merck KGaA,claude-sonnet-5,sponsor-translate-v1,Merck KGaA,0.9,2026-08-14T17:14:51Z,NA
0c5476177f3da21e61f07deab7a2400ac77d547254eec873cde65c78e0694904,ent_002185,Merz,claude-sonnet-5,sponsor-translate-v1,Merz,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
f7ca5b2bd6dac4cf48ee0b28b65c638f7ba39d79ae1c4fabd764d981f2db90ba,ent_002200,Millennium Pharmaceuticals,claude-sonnet-5,sponsor-translate-v1,Millennium Pharmaceuticals,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6ff6cfc8d424530c60354e1482f43bf5cc17532ac373ca3136e4390d650edeca,ent_002210,Mitsubishi Tanabe Pharma,claude-sonnet-5,sponsor-translate-v1,Mitsubishi Tanabe Pharma,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9fb1f5c6cc02f7eb84f04c8bfdf0011cd989ecc4643a45b46ff71163d90449bc,ent_002225,Moorfields Eye Hospital NHS Foundation Trust,claude-sonnet-5,sponsor-translate-v1,Moorfields Eye Hospital NHS Foundation Trust,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
1bbc7d5b100bd9116f668eb5dee54c6c4893c65d3245c7626d1913e92de38ac2,ent_002233,Mundipharma,claude-sonnet-5,sponsor-translate-v1,Mundipharma,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9d6ddd8a3452502fd96954340c397d9c443500fb3cfae8da46e11842f67cd24d,ent_002250,NHS Greater Glasgow and Clyde,claude-sonnet-5,sponsor-translate-v1,NHS Greater Glasgow and Clyde,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
54fa2e0b6220bb5a724182acaf17ecc1f831d3d83c1bea6368a80e72f30ed713,ent_002251,NHS Greater Glasgow and Clyde / University of Glasgow (co-sponsored),claude-sonnet-5,sponsor-translate-v1,NHS Greater Glasgow and Clyde / University of Glasgow (co-sponsored),0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9979fae2b87c793980f1632e7ec9dd66d0ec81d4f0d78d156264cd71e6a1898c,ent_002302,Neurocrine Biosciences,claude-sonnet-5,sponsor-translate-v1,Neurocrine Biosciences,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
950fbadc42b318a799051c14460ef3f9f707b1d13b9cdaa8dc4a1742062e5e2e,ent_002307,Newcastle upon Tyne Hospitals NHS Foundation Trust,claude-sonnet-5,sponsor-translate-v1,Newcastle upon Tyne Hospitals NHS Foundation Trust,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
26573291765c729a97cffeb8ded10d2e856fbcb43e0f3e220369a859994c4c97,ent_002335,North Bristol NHS Trust,claude-sonnet-5,sponsor-translate-v1,North Bristol NHS Trust,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
8b920e14a6b9d9b00ab4590cf793e7499ec1f8c7622fcdfea96f36474e7b71df,ent_002347,Nottingham University Hospitals NHS Trust,claude-sonnet-5,sponsor-translate-v1,Nottingham University Hospitals NHS Trust,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3a80ea046d3e5de9721c6df39eb061f572859eb9caf56508ee6679705acb51d9,ent_002355,Novartis,claude-sonnet-5,sponsor-translate-v1,Novartis,0.99,2026-08-14T07:59:39Z,NA
2c98e31f463e87c8d6e36b8392c450595ca804ea03063b40b86abade207c132d,ent_002357,Novo Nordisk,claude-sonnet-5,sponsor-translate-v1,Novo Nordisk,0.99,2026-08-14T08:00:11Z,NA
6e6fb44843dfc2749127abdf951fbac5cd1fa73f82d6b0a7e6ca2bfbb7bb75af,ent_002363,Nycomed,claude-sonnet-5,sponsor-translate-v1,Nycomed,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
a3728d0ae3fd31c26c196f05a29fef850dbabceaf052928bdf29e3724c36b3ec,ent_002377,Octapharma,claude-sonnet-5,sponsor-translate-v1,Octapharma,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9af9cff091f85727a0ff5198c2640a7e832bd34a7416e3fd871a31cffceec059,ent_002380,Odense Universitetshospital,claude-sonnet-5,sponsor-translate-v1,Odense University Hospital,0.9,2026-08-14T17:15:05Z,NA
a812b36c15fffa20d77da6d76d32fb3d7634b3946a715744c8cc83f6902ba6e4,ent_002413,Organisation name was not entered,claude-sonnet-5,sponsor-translate-v1,Organisation name was not entered,1,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
85418d4c3f22d410b99d09e86ba8b5ae36733884d555541cf56bb00fdc9afcd5,ent_002414,Organon,claude-sonnet-5,sponsor-translate-v1,Organon,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ef88e2631447b8928ed58590a6d8f73e923b9970e783341171135b9f3b2530b0,ent_002415,Orion,claude-sonnet-5,sponsor-translate-v1,Orion,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5da438f27e034e6af52961ea510c289c272e840ce3bee7e0f1b3221699cf1f69,ent_002427,Oslo University Hospital,claude-sonnet-5,sponsor-translate-v1,Oslo University Hospital,0.98,2026-08-14T17:14:56Z,NA
b60615c14838f5464443783e7073875d6d606f98193963ad58c79c2cf4251dfc,ent_002432,Ospedale Pediatrico Bambino Gesù,claude-sonnet-5,sponsor-translate-v1,Bambino Gesù Children's Hospital,0.75,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ad0c33d3ae65244dacc34698e9cbe21247cb29892eabb2a27f7c52b135207295,ent_002435,Ospedale San Raffaele,claude-sonnet-5,sponsor-translate-v1,San Raffaele Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6ed363ff1f519578a942e9d591d2821bc1f71cb68aef0b620a9d1d9da0ce4448,ent_002437,Otsuka,claude-sonnet-5,sponsor-translate-v1,Otsuka,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
f0bb139eb234077d1ddd26868304b6c1be0a8ee34b013bb09354d5b0641e4283,ent_002439,Otto-von-Guericke-Universität Magdeburg,claude-sonnet-5,sponsor-translate-v1,Otto von Guericke University Magdeburg,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3fb0c0ac4801d4762e98700965c4f9f0e6cd4406e2e824a5a7771e632ba94bc2,ent_002440,Oulu University Hospital,claude-sonnet-5,sponsor-translate-v1,Oulu University Hospital,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
bf4f392d1c4dcf3896009f87381267739e7cace1f4b847ab1b58f20d6f314170,ent_002451,Oxford University Hospitals NHS Foundation Trust,claude-sonnet-5,sponsor-translate-v1,Oxford University Hospitals NHS Foundation Trust,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
273fa20a76c133ebc5495f15dd8e26d79c4dfeb548e303390510359bda2f134d,ent_002462,PTC Therapeutics,claude-sonnet-5,sponsor-translate-v1,PTC Therapeutics,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
2270c09eaac274adb174f69ac6444fb45f1b2456dd9e5acd06a7363e59a7086c,ent_002478,Parc de Salut Mar,claude-sonnet-5,sponsor-translate-v1,Parc de Salut Mar,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
e0889bf51dc5c3bcc06e30d82c53d951b96e8f562ee1a3f8282edaae6a2f6926,ent_002505,Pfizer,claude-sonnet-5,sponsor-translate-v1,Pfizer,0.99,2026-08-14T07:59:51Z,NA
40fe559004f35d203fc0f06065d52d0d90dc22409ca7c6bbd544600f2b326aff,ent_002509,PharmaMar,claude-sonnet-5,sponsor-translate-v1,PharmaMar,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9a3e480df24ff579bc6f101401d203c6c0e480610964e981a10d6da4c10b2e04,ent_002522,Philipps-Universität Marburg,claude-sonnet-5,sponsor-translate-v1,University of Marburg,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6ea1f02784f5a82a0736bb910ffbd8f7ba7245fd154b15b3ce8d92a881b0a15f,ent_002523,Philogen,claude-sonnet-5,sponsor-translate-v1,Philogen,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
