cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,n_candidates,chosen_index,entity_id,confidence,channel,reason,decided_at_utc,batch_id
cd30b655ae0fe6ad303a2d90d9cfe6f105925211c87974dc9cdb96ef08474f30,Fondazione Telethon Ets,claude-sonnet-5,sponsor-assign-v1,7b0968ed22a88760d40607e53177d98a2cb611ed1d13483afaa5d9eb7325d8cd,5,0,NA,0.95,NA,Fondazione Telethon Ets is a distinct Italian charity funding genetic research; none of the candidates listed represent this organisation.,2026-08-13T18:57:57Z,NA
39974d781f65eb880fc28f241e4f0d29a7283438fe1e16c9c0f37dbdd069287d,Foro Andaluz para el Estudio de Tumores Torcicos FAETT,claude-sonnet-5,sponsor-assign-v1,985f903549e1f750b24958a931ac029eac2309800d298518f5b182d04194c55d,10,0,NA,0.9,NA,"FAETT is a distinct Andalusian thoracic tumor study group, not matching any listed organization.",2026-08-13T19:00:29Z,NA
18472fd6c6c5a6411c6662ff622c13075f3e482fafa92896d7b34459f8597725,Fred Hutchinson Cancer Research Center,claude-sonnet-5,sponsor-assign-v1,476ec2fa7975bf7b16e0111d13a258db3aa1d5ea8859de2766ba5c6f89bf9e7f,2,1,ent_001203,0.99,exact,Exact name match.,2026-08-13T19:00:32Z,NA
7ef48b72d72800a57acc493535e4419d261f17698b0be74ce5b661df84407018,Frimley Park Hospital,claude-sonnet-5,sponsor-assign-v1,3e44babbd60f67201b34fa2fd00c3ff88eed38d2363de947d0ce19e49cd1b557,5,0,NA,0.9,NA,"Frimley Park Hospital is part of Frimley Health NHS Foundation Trust, which is not listed among the candidates.",2026-08-13T19:00:35Z,NA
da243e3563aef9b1696fe6281eb2d21dc06e17708e46227de59bd1f17667a0ea,Frimley Park Hospital NHS Foundation Trust,claude-sonnet-5,sponsor-assign-v1,3e44babbd60f67201b34fa2fd00c3ff88eed38d2363de947d0ce19e49cd1b557,5,0,NA,0.95,NA,None of the candidates correspond to Frimley Park Hospital NHS Foundation Trust; no matching entry present.,2026-08-13T19:00:38Z,NA
12f9a77b971342548e571d2da0070a3619d8c766c774507a9ad7f64e3e515045,Fundacin General de la Universidad de Valladolid,claude-sonnet-5,sponsor-assign-v1,396c1cfbc381cd1e2a237834f62a959a523beaa9072e3574908bd75f6d910627,9,1,ent_003118,0.6,token_idf,"Fundación General de la Universidad de Valladolid is the university's affiliated foundation, closely tied to and representing Universidad de Valladolid; no separate entry exists for the foundation itself.a",2026-08-13T06:39:17Z,NA
e33b90f739dbdee3873b5947a7ff9b51b95079e4b7d9714564166dd42b2d969a,Fundacin Instituto de Investigacin Sanitaria Fundacin Jimnez Diaz,claude-sonnet-5,sponsor-assign-v1,2afa7e3839323b18d3479250efb03c3075579110dfb981e0f0abc0626ce0e9be,7,4,ent_001782,0.97,token_idf,Direct match with accents removed: 'Instituto de Investigacion Sanitaria Fundacion Jimenez Diaz'.,2026-08-13T19:00:41Z,NA
0b7750e6fe4f83ebf1a46ad95c2e7953a115dc9a90234c5575710679b9388bb4,Fundacin Instituto de Investigacin Sanitaria de la Fundacin Jimnez Daz,claude-sonnet-5,sponsor-assign-v1,ce23f9c8a0dc504b703349c676db19f4752c578dcf5dc0dd6b23e6a8c602faf9,4,0,NA,0.97,NA,"The raw string refers to a research institute (Fundación Jiménez Díaz), not a person; none of the candidates represent this institution.",2026-08-13T19:00:45Z,NA
3d8b3fc053f1467098b30752eb369b17f45c85351885769c36dc60327b0c67b7,Fundacin Santiago Dexeus Font Dexeus,claude-sonnet-5,sponsor-assign-v1,46ead1c6a239b5738999a1267df7626b121b1d88e18a94d7ff316f9ef5a1e706,6,0,NA,0.9,NA,Fundacin Santiago Dexeus Font is a distinct foundation (Dexeus Women's Health/Barcelona) not present in the candidate list.,2026-08-13T19:00:49Z,NA
e62ce6f995b7dc07433e548d15dfc0b16d36dd825270267b1fb462de0e66f3b2,Fundacin Sociedad Espaola de Mdicos de Atencin Primaria SEMERGEN,claude-sonnet-5,sponsor-assign-v1,6a1d7ae9ac9db43ce11636a5ad12b967b743683405f0c3814b087102d9d3c5b6,3,0,NA,0.97,NA,"None of the candidates correspond to Fundación SEMERGEN, a foundation of Spanish primary care physicians society.",2026-08-13T19:00:52Z,NA
63b0e89199171f3a6f97aefa9ef3ee7dc20ebbb21c59022b602b417b814c0e6e,Fundacin para la Investigacin e Innovacin Biomdica FIIB del HU Infanta Leonor y HU Sureste,claude-sonnet-5,sponsor-assign-v1,9bc305b5d786c5648341b19e91c24c4fefefe2b40dc774efda97c97b04fc8823,4,1,ent_001301,0.98,token_idf,"Direct match of foundation name with deleted accents, referencing same hospitals.",2026-08-13T19:00:55Z,NA
18dabb963a9e2b7430203523b00c07529092000f45accd87c0ba5eb6e807f0a4,Fundacin para la Investigacin e Innovacin Biomdica FIIB del Hospital Universitario Infanta Leonor y Hospital Unive,claude-sonnet-5,sponsor-assign-v1,7db5893e6d8d7a6a41d0c110781312ee60f4d0868194d1991b0e0c15003ed10d,10,1,ent_001301,0.95,token_idf,"Direct match to Fundación para la Investigación e Innovación Biomédica del Hospital Universitario Infanta Leonor y Sureste, matching name and institution.",2026-08-13T06:39:20Z,NA
e8849a18e0bfd437257c35e98e6ef49dfbcd1cacea1f581fdc68e2976ff0279d,Fundacin para la Investigacin e Innovacin Biosanitaria de Asturias FINBA,claude-sonnet-5,sponsor-assign-v1,206103fce618625c3a0ce15b99cbf0b1a04655151c86913ea177b7c5990fda4b,5,1,ent_001304,0.95,token_idf,"FINBA is the acronym for Fundación para la Investigación e Innovación Biosanitaria del Principado de Asturias, matching option 1.",2026-08-13T19:00:59Z,NA
eef41d3e50db096dfcca7179500fd4acb50e75faf39c62293417d879bbe2ce0b,Fundacin para la Investigacin y la Innovacin Biosanitaria del Principado de Asturias FINBA,claude-sonnet-5,sponsor-assign-v1,e13dc9a4247fd9c4b27fedb0e48d4f191e69b334eec2b687a7c1c9fcf7357c31,5,1,ent_001304,0.99,token_idf,Exact match with accents removed - FINBA Principado de Asturias,2026-08-13T06:39:23Z,NA
5a3c2a7c8cd50a326e45e187c0a3b33d90256b9d734160256ceda39fbc08de68,Fundacio Privada Clinic per a la Recerca Biomedica,claude-sonnet-5,sponsor-assign-v1,78f22878b85fe9143aa39fc044274261940ee8c6358f8a6d33cc60b1fb67e9d4,10,1,ent_001242,0.97,token_idf,Direct match despite accent removal and 'Privada' descriptor.,2026-08-13T06:39:26Z,NA
7c62c226ffa0650532e3314bd1c48639add8c9c6103f585520549a2bff553782,Fundacio Privada Mon Clinic Barcelona,claude-sonnet-5,sponsor-assign-v1,5a517d0bb7738e30b68ebcc9ce1944f39ad6c3480b987a710b0adf4e6ae5718f,10,1,ent_001242,0.75,token_idf,"Fundacio Privada Mon Clinic Barcelona refers to the Hospital Clinic Barcelona's research foundation, matching Fundació Clínic per a la Recerca Biomèdica.",2026-08-13T19:01:02Z,NA
ef450f2c315c5e151e11d2cfd7f51627f99a8a3697f4f80d8e2e5931bb106c9c,Fundacion General Universidad de Valladolid,claude-sonnet-5,sponsor-assign-v1,9568c5212698647cbd14e17886e90dae15c27fe3347de5658bc8551e8e58a544,10,1,ent_003118,0.55,token_idf,Fundacion General Universidad de Valladolid is the research management foundation of Universidad de Valladolid; no separate foundation entry exists in the list.,2026-08-13T19:01:05Z,NA
b708d5ebd21723349af50685deeccd28531a2a2b1d4c38b6d64f4008b3fb65ef,Fundacion Santiago Dexeus Font,claude-sonnet-5,sponsor-assign-v1,46ead1c6a239b5738999a1267df7626b121b1d88e18a94d7ff316f9ef5a1e706,6,0,NA,0.85,NA,"Fundacion Santiago Dexeus Font is a distinct foundation (Barcelona, gynecology) not present in the candidate list; none match.",2026-08-13T19:01:09Z,NA
ed4af7af9253d3107bc62948e3e59b130c82451e57c810a8f1c15b82f616b756,G.I.S.L.  - GRUPPO ITALIANO STUDIO LINFOMI,claude-sonnet-5,sponsor-assign-v1,2e06dc85f1bee0481772287782d1601cf29b4210ca28c9e4e8a7ec43792e4a54,10,0,NA,0.5,NA,"G.I.S.L. (Gruppo Italiano Studio Linfomi) does not clearly match any listed organisation; closest candidates (Fondazione Italiana Linfomi, Intergruppo Italiano Linfomi) are distinct entities with different names/histories, so uncertain enough to abstain.",2026-08-13T06:32:18Z,NA
66d7ad0f50a243ede83de0cb14565978c07b99f601f30a82f61a00dbd28c6015,GGZ Drenthe,claude-sonnet-5,sponsor-assign-v1,b2045b54275efe64f5ae537fe73d26f2084159580ff424115c09e3666919dc66,4,0,NA,0.95,NA,"GGZ Drenthe is a distinct mental health organization in Drenthe province, not matching any of the listed GGZ organizations which are for different regions.",2026-08-13T19:01:12Z,NA
4fdcfc32e235f4048204e205548df1e8b795d2e3dcb670e3c531cadb92126efb,GGZ-Drenthe,claude-sonnet-5,sponsor-assign-v1,b2045b54275efe64f5ae537fe73d26f2084159580ff424115c09e3666919dc66,4,0,NA,0.95,NA,GGZ Drenthe is a distinct mental health organization not listed among the candidates.,2026-08-13T19:01:15Z,NA
0ce57911d1b96ecdbc78ca22c27d37d475e698b19badab429071953a61d68033,GIOGer Gruppo Italiano di Oncologia Geriatrica,claude-sonnet-5,sponsor-assign-v1,ee1aafc825c878227dac393296c6989d598401a7840383492f303de55aa4ce81,10,0,NA,0.95,NA,GIOGer (Gruppo Italiano di Oncologia Geriatrica) is not listed among the candidates; none matches.,2026-08-13T19:01:18Z,NA
c1d46292e046d434d7db8fbba18ca18a9f869bebf56e56499d0c7a6247c6721f,GIOM - Gruppo Italiano Oncologia Nefrologica,claude-sonnet-5,sponsor-assign-v1,9d348f29496ae1965ac2c0ae94fb5d1507c27efd5d19a2ea3c9a03ce07791e5f,10,0,NA,0.95,NA,GIOM (Gruppo Italiano Oncologia Nefrologica) is not listed among the candidates; none match this specific group.,2026-08-13T19:01:22Z,NA
de59c1e1e694f0847c1c14c13ca1c3176364a89a06048b8516e416080801ff63,GZA vzw,claude-sonnet-5,sponsor-assign-v1,ed794ac567af0226b317c3f10eb62a99961616886e421189c18d92f07b839fba,5,0,NA,0.9,NA,"GZA vzw (Ziekenhuizen GZA, Antwerp) is not among the listed candidates.",2026-08-13T19:01:25Z,NA
6dea9f636a00b53369f93c1e1c3f75c800c6f7f64d6af5d5c68111529ae545b4,"GZA vzw, GZA Ziekenhuizen, Sint-Augustinus",claude-sonnet-5,sponsor-assign-v1,94724ef8bb15db8cdc148b3518f7df7b383137680f5b07dc2c6545ca14d4d1d2,10,1,ent_000065,0.6,token_idf,"GZA Ziekenhuizen Sint-Augustinus corresponds to AZ St Augustinus hospital in Antwerp, part of GZA network.",2026-08-13T19:01:28Z,NA
62e7e4a9132477a47f538babec5035c84cfaabcbe9d5f487371432863cbbb430,Galecto Biotech AB,claude-sonnet-5,sponsor-assign-v1,551c370150dcc16df8a620137bc8ea6be4360011474766880a88965f0be06b65,10,0,NA,0.95,NA,Galecto Biotech AB is not listed among the candidates; none match.,2026-08-13T06:33:30Z,NA
cd5ead557cc270fb9f813125fa3a1d068fb38769667c7af2a0af1abfae8f27e7,Genetic Immunity Kft.,claude-sonnet-5,sponsor-assign-v1,abec7e6fa61eb3d650c0182df4cb07a25552d3d49037bab18b02b017c6e87f59,10,0,NA,0.9,NA,None of the listed organisations correspond to Genetic Immunity Kft.,2026-08-13T19:01:31Z,NA
fdf5c681c9b28dcba6b6e5bdc14ef94dc2fad6e7b92b1edac09b0894c2104e71,Genetic S.p.A.,claude-sonnet-5,sponsor-assign-v1,8da87b5d2e4de138a1779bda3f3e41a0af8ee0799f398793188b8c9b89b05aef,2,0,NA,0.97,NA,Genetic S.p.A. is an Italian company unrelated to Shire or University of Copenhagen.,2026-08-13T06:35:37Z,NA
92649a82a1f31f459a2ff84a1a992811f2137bc020bcc51301daf79381dc9350,Genetix Biotherapeutics Inc.,claude-sonnet-5,sponsor-assign-v1,7b86438c8fc7a61e4eb53752c22f46ca1a3e45938d05c6676d6e11e5c560ac8a,10,0,NA,0.9,NA,Genetix Biotherapeutics Inc. does not match any candidate organisation listed.,2026-08-13T06:37:20Z,NA
5c503b72a7a96ca1db791dbb895b639c052f22e6ba3a2754e865357405b7f247,Groupe D'etude Therapeutique Des Affections Inflammatoires Du Tube Digestif,claude-sonnet-5,sponsor-assign-v1,4addd63d8101972d47cc20715e5acf674f35a97158cfa622d76c4ba0ef9b06f6,4,1,ent_001328,0.9,token_idf,GETAID is the acronym for Groupe d'Etude Therapeutique des Affections Inflammatoires du Tube Digestif.,2026-08-13T06:34:56Z,NA
d4f79bcbafdf357e4f4b9143e2fdab2ad07ce8191e4e9eb64592653a58f78585,Groupe Oncologie Radiotherapie Tete Cou,claude-sonnet-5,sponsor-assign-v1,9a03bb1c4b381071122e5b0cb13e7632b5c105cd1da20aeeb94b08d9c60585ec,6,1,ent_001343,0.97,token_idf,GORTEC is the acronym for 'Groupe Oncologie Radiotherapie Tete et Cou',2026-08-13T06:31:44Z,NA
3af2607540c411f912e5da6fa671efb27c98647e00af77e18656a4cc1e44b1c2,Grupo Cataln de Estudio de enfermedades glomerulares. Sociedad Catalana de nefrologa.,claude-sonnet-5,sponsor-assign-v1,7dc6d3fbfd4d5da2438ee4e7470f122a754a07537f031da65e8dfa1b74d900d6,10,0,NA,0.9,NA,No candidate matches Sociedad Catalana de Nefrologia / Catalan glomerular diseases group.,2026-08-13T19:01:33Z,NA
c98807c5a56a645d639bab701a6c255b3c207009f5e875c69093672dfce461aa,Grupo de Investigacin en Oncologa Mdica del Hospital de Navarra,claude-sonnet-5,sponsor-assign-v1,f948575530c6f04ad7757950a3caed4d9843eff45e34ec1de0f88f05107aded4,10,0,NA,0.6,NA,None of the candidates represent 'Hospital de Navarra' oncology research group specifically; Clínica Universidad de Navarra is a different institution.,2026-08-13T06:39:29Z,NA
04457c8114fe94b3da58ce78893378df4c8a721b88a7fab955a3aaf8f3a50340,Grupo de Investigacin en Oncologa Mdica del Hospital de Navarra,claude-sonnet-5,sponsor-assign-v1,7bfbc23e9b396c13aac7b4a569cea24fb156588a3148e1835a15c73cd2f5b63e,10,0,NA,0.9,NA,No candidate corresponds to a research group at Hospital de Navarra.,2026-08-13T18:58:00Z,NA
422ed6f2ba4f40fe936653a2a55c9e54d877ee9837dd76892fb3ad2a3ae44e87,Haemato Oncology Foundation For Adults Netherlands,claude-sonnet-5,sponsor-assign-v1,e55742df1a6729a7eca700be66f39546f905d6ef4f98506cf63c3973b00ddc35,10,0,NA,0.9,NA,"HOVON (Haemato Oncology Foundation for Adults Netherlands) is a distinct cooperative research group, not listed among candidates.",2026-08-13T06:33:33Z,NA
e08f4ed9bda8e172924d42f31d3509dc6b9c165530b4e46b6d18bd5f176311fd,"Hoffmann-La Roche Inc / Roche Polska, Sp.z.o",claude-sonnet-5,sponsor-assign-v1,b5654696134d68560ceb60a2af02c2124d14ec9a5213113df288c7131fb7c022,3,1,ent_002702,0.9,token_idf,Hoffmann-La Roche/Roche Polska is a subsidiary of Roche group.,2026-08-13T19:01:36Z,NA
376296eb7891e33e8b79d2fd808871b9a29426631a10068782fe4488087a01d6,Hopital Fondation Adolphe De Rothschild,claude-sonnet-5,sponsor-assign-v1,ae8221f341f5ebe9aca84e410e189dffb06a389a7fd1f45cd316b0d509f2e3e3,1,1,ent_004700,0.85,token_idf,Hopital Fondation Adolphe De Rothschild is the same institution known as Fondation Ophtalmologique Adolphe de Rothschild in Paris.,2026-08-13T18:57:26Z,NA
f05d6680af6d367659ea5103b5af120135ae192a8977a8cbb72fcd59e5ebfcf5,Hospital Clinico Universitario De Valladolid,claude-sonnet-5,sponsor-assign-v1,97dbe628b90c627a54f7e5668f554d34c41a7d9dd439fe10ac962a4e82099c68,10,0,NA,0.5,NA,No exact match for Valladolid; option 7 lacks city specification and is too ambiguous to confidently match.,2026-08-13T19:01:40Z,NA
1e4fe893b0edb498af38d2db70ff88c0a30c71289ec3e00c9836725255c57583,Hospital General Universitario Gregorio Maranon,claude-sonnet-5,sponsor-assign-v1,cc6310a80eacb48634f645e913fee25a95aa5fd70387b348d33ea0873b20c7ce,1,0,NA,0.65,NA,"The hospital itself is distinct from its research foundation (Fundación para la Investigación Biomédica), which is a separate legal entity supporting research rather than the hospital itself.",2026-08-13T06:37:25Z,NA
850f6d6d229b1916a33f1339a8bcc344f5dc0299aa9c3105e055b4e025384790,Hospital Universitario Infanta Cristina,claude-sonnet-5,sponsor-assign-v1,424cbb93f96b587209271991ebda58e06ece9b14f52f54e4e6ee6159d310743e,9,0,NA,0.9,NA,None of the candidates correspond to Hospital Universitario Infanta Cristina; they are unrelated institutions or personal names.,2026-08-13T19:01:44Z,NA
f9185d08052dad1d3a5b415294b3d3424769a77ecd1bf3b8fd3dcc3124a04bfd,Hpital Fondation Adolphe de Rothschild,claude-sonnet-5,sponsor-assign-v1,ae8221f341f5ebe9aca84e410e189dffb06a389a7fd1f45cd316b0d509f2e3e3,1,1,ent_004700,0.9,token_idf,Hôpital Fondation Adolphe de Rothschild is the common name for the Fondation Ophtalmologique Adolphe de Rothschild in Paris.,2026-08-13T18:58:03Z,NA
8fe71bd138b31cc2c14cbda2e9da08b645fd69a5bfcfaab315518d7d559759c8,IDIBAPS,claude-sonnet-5,sponsor-assign-v1,532a4a179960558e2c96436fe96022b5d295564764dfd0d1dac6e2831d8cd9b7,1,1,ent_001734,0.97,token_idf,IDIBAPS is the standard acronym for Institut d'Investigacions Biomèdiques August Pi i Sunyer.,2026-08-13T06:33:37Z,NA
b24762b5c859e21266bdc579bb2b520a3ebb3e55af1f0bf3b9f5a42caf84bb44,IOBA - University of Valladolid,claude-sonnet-5,sponsor-assign-v1,94d2b4dd6aee7732da6b45debdfaa1cd6281e78578ef85e5af141862b8af2a0b,2,2,ent_001778,0.85,token_idf,"IOBA is a specific named institute with its own entry in the list, matching rule 4 preference for specific entity over parent university.",2026-08-13T19:01:48Z,NA
a75709501fcaf5b4cba4414d71536fc9bf30a344334625c9ed51e0ce65d84395,"IOBA, Universidad de Valladolid",claude-sonnet-5,sponsor-assign-v1,86897f5d422319325c3a8d0f7a02b160e6a8d6c7970dfabe3b336823aaf28162,10,2,ent_001778,0.9,token_idf,"IOBA is explicitly named, matching Instituto Universitario de Oftalmobiología Aplicada (IOBA), a part of Universidad de Valladolid.",2026-08-13T19:01:51Z,NA
5ae8db07d0d7ee245657be27dd734ca3b1aafd4e4a21792d1fdfca3c419dad79,ISTITUTI ORTOPEDICI RIZZOLI,claude-sonnet-5,sponsor-assign-v1,5326656ec5f6a3d6593b4b282aeff83543c25de3847dda95ec6b034d763823c2,4,1,ent_001844,0.97,token_idf,"Direct match to Istituto Ortopedico Rizzoli, just pluralized in raw string.",2026-08-13T06:32:34Z,NA
e6fd52b83d7383ea47c13a32d8624818f39f1b6c1639658846e9f790524848d5,ISTITUTO C. MONDINO,claude-sonnet-5,sponsor-assign-v1,3b7042de804c3a1d492ed2287aaa9545558f63f7fdd4afb6aa4a5b2fc1bac486,10,1,ent_001153,0.95,token_idf,Istituto C. Mondino directly matches Fondazione Istituto Neurologico Nazionale C. Mondino.,2026-08-13T06:33:40Z,NA
2c2e41b9604cea3c3a772b474ad62a50ada7de06d95ab14ec9e31f87e0d3b9dd,ISTITUTO DERMOPATICO IMMACOLATA,claude-sonnet-5,sponsor-assign-v1,4eca634654952c2bb8d71d7e5adff562f5ff9c0cc52e43d55a349630941264d8,10,0,NA,0.9,NA,Istituto Dermopatico dell'Immacolata (IDI) is a separate institution not listed among the candidates.,2026-08-13T06:34:59Z,NA
f013223ed05886de7b47db6fdd24d02a52af8378870fe4e2492ba5f15cd63cb1,ISTITUTO SUPERIORE DI SANITA,claude-sonnet-5,sponsor-assign-v1,aee403198cbfdea4d57510a6df635c7bc5ec941edb64e7d1bb6bfe86777daf8e,10,0,NA,0.97,NA,"Istituto Superiore di Sanita is Italy's National Institute of Health, not present in the candidate list.",2026-08-13T06:32:38Z,NA
d134cf514d71d167e938e9f4be574ebb2a1a2ac9212888da14b2ec54e17ac34d,Institut National De La Sante Et De La Recherche Medicale,claude-sonnet-5,sponsor-assign-v1,a65df33e4d49a09a6e0ab3fc31a6ec2a4d132cd91a26e18507524d22833c2d10,5,0,NA,0.97,NA,INSERM is not present in the candidate list; none of the given organisations correspond to it.,2026-08-13T06:31:53Z,NA
4bf09a3ed2bb38a832a52334f37408a75a16a4bfa5f0682a1db90b7b3a78c8f5,"Institut for Sundhedstjenesteforskning, Klinisk Farmakologi, Syddansk Universitet",claude-sonnet-5,sponsor-assign-v1,e3eb99b807ed567ff0c2bbfdc80153619325fbca6d932b1c26eea4664a4dc3d2,10,2,ent_002941,0.85,token_idf,"Institute is part of Syddansk Universitet, matching entry 2 directly (same as University of Southern Denmark in entry 3, but exact name matches 2).",2026-08-13T06:37:27Z,NA
83488ee65cb19f5c72ded109bd69de0c67c9a83ba69d80f0f031f2bba012ed02,Instituto Cataln de Oncologa,claude-sonnet-5,sponsor-assign-v1,6ddb7cfac8e234d9a348a8669a2a323e4fce41c8fd244fc014d28cfc8c7e5552,9,0,NA,0.95,NA,Instituto Catalán de Oncología (ICO) is not present among the candidates listed.,2026-08-13T06:39:31Z,NA
5b53acd4509a9dce069fba18ff029d065e4252e5c5ebc2821af70187132a8aff,Instituto Cataln de Oncologa,claude-sonnet-5,sponsor-assign-v1,c8701f3812b64f00bb0169121aaa6018d60d2ee3db8ac27d21c1a70da200db96,10,0,NA,0.95,NA,Instituto Catalán de Oncología (ICO) is a distinct Catalan institution not present in the candidate list.,2026-08-13T18:58:06Z,NA
5477bd06da87a6d31514ba84036b89690ade044cce4288d59413e8d5de685905,Instituto Oncologico Dr. Rosell S.L.,claude-sonnet-5,sponsor-assign-v1,7100d01ad64cdc3fd6c155a8dfef127ddb53e962f3b6cc2fe4d13e2e25ce82d2,10,0,NA,0.95,NA,"Instituto Oncologico Dr. Rosell S.L. is a distinct Spanish oncology institute (IOR, associated with Dr. Rafael Rosell) not present in the candidate list.",2026-08-13T06:37:30Z,NA
f3ed60f397a7654504711ee7ad2a17a8f77f349f016f65a7b0335941cc8fca42,Instituto de Investigacin Sanitaria Fundacin Jimnez Daz,claude-sonnet-5,sponsor-assign-v1,89693fdcfc8c652c92d009f64daddd14b58b348438520a89564ff2ce7fd0c154,3,0,NA,0.97,NA,"The raw string refers to Instituto de Investigación Sanitaria Fundación Jiménez Díaz, an institution, but all candidates are individual person names, not matching institutions.",2026-08-13T06:35:40Z,NA
e90ba37aa13c49bb7b87e081252be9b94a3b5a3a033876de219453acb5fb3203,Instituto de Investigacin Sanitaria Fundacin Jimnez Daz,claude-sonnet-5,sponsor-assign-v1,ce23f9c8a0dc504b703349c676db19f4752c578dcf5dc0dd6b23e6a8c602faf9,4,0,NA,0.97,NA,"The raw string refers to an institution (Instituto de Investigación Sanitaria Fundación Jiménez Díaz), not any of the listed individuals.",2026-08-13T18:57:48Z,NA
6d0d9dd5570a29965ef460ca341c0b23be4f1d7dbf662ede040a464375368c15,Istituti Clinici Scientifici Maugeri In Forma Abbreviata Istituti Clinici Scientifici Maugeri O Anche Ics Maugeri O Maugeri S.p.A. Sb,claude-sonnet-5,sponsor-assign-v1,d767a735979c14fd00271c24fe575dd95a0e226a4a968e9a4ffa82a15ec49ebe,7,3,ent_001170,0.55,token_idf,"Istituti Clinici Scientifici Maugeri originated from Fondazione Salvatore Maugeri; despite corporate restructuring into S.p.A., it remains closely tied to this foundation, which is the closest match among candidates.",2026-08-13T06:39:36Z,NA
5305b63ffe5361914abea12c6a85f632ab1c85e7ead1dc6cdca09b6bb25ffed5,Itb-Med AB,claude-sonnet-5,sponsor-assign-v1,ad1d3d763aa01786dd05730b4b8191421573f8874178f242f7e648968aeff232,10,0,NA,0.97,NA,Itb-Med AB is a Swedish company not present in the candidate list.,2026-08-13T06:35:01Z,NA
25bb9296d7022fa2ad49830b9f35af37d0e0cf22588ffa05ad24e4bb41395fc4,KRKA-POLSKA Sp. z o.o.,claude-sonnet-5,sponsor-assign-v1,f3e24c5116a96a7c2af57456f6f53bd7bb1d97def3c0b08b1467b484dba701ec,10,3,ent_001896,0.7,token_idf,"KRKA-POLSKA is the Polish subsidiary of KRKA, matching parent company entry.",2026-08-13T19:01:55Z,NA
dc1420a656629eac9e2611fb9debb6eb1106dbf11c9beb166508b48d7d6fa8ea,Karo Bio AB,claude-sonnet-5,sponsor-assign-v1,d6bdf199a54b25b3d81a1bb2cd40298f01ba0c6c833a9826f910ffacf5f6aa94,10,0,NA,0.97,NA,Karo Bio AB is a distinct Swedish biotech company not present in the candidate list.,2026-08-13T06:35:05Z,NA
05720047a714fb32549c2a849025c1c372c44a4955671b5c5b32b192ac7bd137,Kge Hospital,claude-sonnet-5,sponsor-assign-v1,d785c49a79dc87fd915aec728075ccf454328eca02c4fee1c657b79e319f94f6,1,1,ent_003481,0.75,token_idf,Køge Hospital is a site of Zealand University Hospital (Region Zealand hospital network).,2026-08-13T06:39:39Z,NA
2fe9b426f7ca81be18275f6f7c19b8a4fde56d6c6669cea8ec706e22857322f6,Kge Sygehus,claude-sonnet-5,sponsor-assign-v1,d785c49a79dc87fd915aec728075ccf454328eca02c4fee1c657b79e319f94f6,1,1,ent_003481,0.85,token_idf,"Køge Sygehus (Køge Hospital) is part of Zealand University Hospital in Region Zealand, Denmark.",2026-08-13T06:34:21Z,NA
f6af5b4f0e907f909c0d9c72df226aee978494198d1b93ad61617afbe8f305bc,Kiadis Pharma Netherlands B.V.,claude-sonnet-5,sponsor-assign-v1,6e084b3d3919c27c1e5e83c4e6fbb082a66d17cc42414bed634975e279fb0a7c,10,0,NA,0.95,NA,Kiadis Pharma is not listed among candidates; no match present.,2026-08-13T06:33:42Z,NA
8e973e9855d652a4ceebfe61580ba2b7efd1b0ccc8b5e13a61af7a56a2059047,Klinikum der LMU,claude-sonnet-5,sponsor-assign-v1,acd49c1d799cd1758036725c449bac367457bfa6adc079abc4ab3dc70abe94d5,2,1,ent_001947,0.9,token_idf,Klinikum der LMU is the common abbreviation for Klinikum der Universität München; option 2 is the accent-stripped duplicate of the same name.,2026-08-13T19:01:59Z,NA
52f59a8486decc3a668fb5f68e77d446fee7ed6b0c5b8edb2b8b25b42b46eff8,Kobenhavns Universitet,claude-sonnet-5,sponsor-assign-v1,dff6bfb027746918bdaeaedc20b466a0afd8c214a301f138c344bb9582f6898f,10,1,ent_005386,0.99,exact,Exact match to Kobenhavns Universitet (University of Copenhagen).,2026-08-13T19:02:02Z,NA
d572eb93c65c3ba09346fd63bfff298676b5677a421a0ad0361af050ef906823,Kobenhavns Universitet / Koebenhavns Universitet,claude-sonnet-5,sponsor-assign-v1,13f0696cd57b5bd95d783eda057eb81073d03bde0022b4a2a5e385915b8d5171,1,1,ent_005386,0.98,token_idf,Direct match - University of Copenhagen with alternate spelling.,2026-08-13T19:02:05Z,NA
7ced263983eb6f57719dee6f41e8f9f05629702fbac1cb70166edfa49e65ee9e,Kompetenznetz Vorhofflimmern e.V.,claude-sonnet-5,sponsor-assign-v1,3bdae5899244a67ab428bada609201fa4a75200744802425ade7fa1308e6aba0,4,1,ent_000021,0.95,token_idf,"'Kompetenznetz Vorhofflimmern e.V.' translates to 'German Atrial Fibrillation Competence Network', which is AFNET's official name.",2026-08-13T19:02:08Z,NA
cec1edde989bf31c29041ec298f48f1bc449fdcd93a962ed913e15355c649d8d,Kompetenznetz Vorhofflimmern e.V. AFNET,claude-sonnet-5,sponsor-assign-v1,3bdae5899244a67ab428bada609201fa4a75200744802425ade7fa1308e6aba0,4,1,ent_000021,0.98,token_idf,AFNET is the abbreviation for the German Atrial Fibrillation Competence Network (Kompetenznetz Vorhofflimmern e.V.),2026-08-13T19:02:10Z,NA
