cache_key,block_id,model_id,prompt_version,cluster_no,canonical,legal_entity,parent,entity_type,raw_sponsor,confidence,reason,decided_at_utc,batch_id
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,Academic Psychiatric Center - AMC-UvA,0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,"Amsterdam AMC, locatie AMC",0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,Amsterdam University Medical Centers - location AMC,0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,"Center for Experimental and Molecular Medicine, G2  AMC",0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,Div KIR AMC,0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,"Division of Clinically Immunology and Rheumatology, AMC",0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,1,"Amsterdam UMC, locatie AMC",Academisch Medisch Centrum,NA,hospital,Emma Childrens Hospital-AMC,0.9,"All variants, departments and named centres of the Academic Medical Center Amsterdam resolve to the parent institution.",2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
56170d2f5eea2d3a6c3da89cd4211f63ebe898e41eadaefe7bc499c6835cab9f,blk_00339,claude-opus-5,sponsor-mint-v1,2,AMC Medical Research,NA,"Amsterdam UMC, locatie AMC",industry,AMC Medical Research B.V.,0.8,Separate BV entity,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
56170d2f5eea2d3a6c3da89cd4211f63ebe898e41eadaefe7bc499c6835cab9f,blk_00339,claude-opus-5,sponsor-mint-v1,2,AMC Medical Research,NA,"Amsterdam UMC, locatie AMC",industry,AMC Medical research BV,0.8,Separate BV entity,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,2,AMC Medical Research,AMC Medical Research B.V.,"Amsterdam UMC, locatie AMC",industry,AMC Medical Research B.V.,0.7,Separate legal B.V. research entity of the AMC.,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
a9f810179fd88fdeb0f320975b1ae4b94584a0f31198872b2b7d4f895b71cd84,blk_00339,claude-opus-5,sponsor-mint-v2,2,AMC Medical Research,AMC Medical Research B.V.,"Amsterdam UMC, locatie AMC",industry,AMC Medical research BV,0.7,Separate legal B.V. research entity of the AMC.,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
939d6b7d71db173be03c46d3487d49f5853958cbdaf7abb5b57c199fa73ac132,blk_00340,claude-opus-5,sponsor-mint-v1,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERA MAGGIORE DELLA CARITA DI NOVARA,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
939d6b7d71db173be03c46d3487d49f5853958cbdaf7abb5b57c199fa73ac132,blk_00340,claude-opus-5,sponsor-mint-v1,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,Azienda Ospedaliero-Universitaria Maggiore Della Carita,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
939d6b7d71db173be03c46d3487d49f5853958cbdaf7abb5b57c199fa73ac132,blk_00340,claude-opus-5,sponsor-mint-v1,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERO UNIVERSITARIA MAGGIORE DELLA CARIT DI NOVARA,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
939d6b7d71db173be03c46d3487d49f5853958cbdaf7abb5b57c199fa73ac132,blk_00340,claude-opus-5,sponsor-mint-v1,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERA MAGGIORE DELLA CARITA,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
56da9d548b4b527b40dafe7a1ea36e0be278329161158dd1d52777d777042000,blk_00340,claude-opus-5,sponsor-mint-v2,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERA MAGGIORE DELLA CARITA DI NOVARA,0.95,All variants of the same Novara hospital,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
56da9d548b4b527b40dafe7a1ea36e0be278329161158dd1d52777d777042000,blk_00340,claude-opus-5,sponsor-mint-v2,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,Azienda Ospedaliero-Universitaria Maggiore Della Carita,0.95,All variants of the same Novara hospital,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
56da9d548b4b527b40dafe7a1ea36e0be278329161158dd1d52777d777042000,blk_00340,claude-opus-5,sponsor-mint-v2,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERO UNIVERSITARIA MAGGIORE DELLA CARIT DI NOVARA,0.95,All variants of the same Novara hospital,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
56da9d548b4b527b40dafe7a1ea36e0be278329161158dd1d52777d777042000,blk_00340,claude-opus-5,sponsor-mint-v2,1,Azienda Ospedaliero-Universitaria Maggiore della Carità di Novara,NA,NA,hospital,AZIENDA OSPEDALIERA MAGGIORE DELLA CARITA,0.95,All variants of the same Novara hospital,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
434cdd72131beb37e0eb22ed3d9bf8f92d11a9fd1277f42dcb43fe8d171e0925,blk_00341,claude-opus-5,sponsor-mint-v1,1,Alkermes,NA,NA,industry,"Alkermes, Inc.",0.98,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
434cdd72131beb37e0eb22ed3d9bf8f92d11a9fd1277f42dcb43fe8d171e0925,blk_00341,claude-opus-5,sponsor-mint-v1,1,Alkermes,NA,NA,industry,Alkermes Inc,0.98,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
434cdd72131beb37e0eb22ed3d9bf8f92d11a9fd1277f42dcb43fe8d171e0925,blk_00341,claude-opus-5,sponsor-mint-v1,1,Alkermes,NA,NA,industry,Alkermes Inc.,0.98,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
69c4dbd89e3feae221e2693b7951e5844dbc5b2c920e25c3f3beb1283d1b263d,blk_00341,claude-opus-5,sponsor-mint-v2,1,Alkermes,NA,NA,industry,"Alkermes, Inc.",0.98,NA,2026-08-12T15:10:29Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
69c4dbd89e3feae221e2693b7951e5844dbc5b2c920e25c3f3beb1283d1b263d,blk_00341,claude-opus-5,sponsor-mint-v2,1,Alkermes,NA,NA,industry,Alkermes Inc,0.98,NA,2026-08-12T15:10:29Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
69c4dbd89e3feae221e2693b7951e5844dbc5b2c920e25c3f3beb1283d1b263d,blk_00341,claude-opus-5,sponsor-mint-v2,1,Alkermes,NA,NA,industry,Alkermes Inc.,0.98,NA,2026-08-12T15:10:29Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
eff21e1188df43442604d219e5f4a2ecfb01bb10b8f5f76a8e391ac11cb93412,blk_00342,claude-sonnet-5,sponsor-mint-v2,1,Ardea Biosciences,"Ardea Biosciences, Inc.",NA,industry,"Ardea Biosciences, Inc.",0.98,NA,2026-08-12T22:00:20Z,msgbatch_015VXYz7NDy4N6dUucVSbBZf
eff21e1188df43442604d219e5f4a2ecfb01bb10b8f5f76a8e391ac11cb93412,blk_00342,claude-sonnet-5,sponsor-mint-v2,1,Ardea Biosciences,"Ardea Biosciences, Inc.",NA,industry,Ardea Biosciences Inc.,0.98,NA,2026-08-12T22:00:20Z,msgbatch_015VXYz7NDy4N6dUucVSbBZf
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,"BeiGene, Ltd.",0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,Beigene Ltd.,0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,BeiGene Ltd.,0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,"BeiGene Ltd., c/o BeiGene USA Inc.",0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,"BeiGene Ltd., c/o BeiGene USA, Inc.",0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,"BeiGene, Ltd",0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,1,BeiGene,NA,NA,industry,"BeiGene, Ltd. c/o BeiGene USA, Inc.",0.93,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene, Ltd.",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,Beigene Ltd.,0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene USA, Inc.",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,BeiGene Ltd.,0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene Ltd., c/o BeiGene USA Inc.",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene Ltd., c/o BeiGene USA, Inc.",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene, Ltd",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e189624574f1a36d4c957f3943ee97d46c1a62d6de6b35f7641ffd43f40e0af2,blk_00343,claude-opus-5,sponsor-mint-v2,1,BeiGene,NA,NA,industry,"BeiGene, Ltd. c/o BeiGene USA, Inc.",0.98,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
051c783eb0030dfd99a4f92f2b99bc09f982660c4d23b2fc41c5578d4462b192,blk_00343,claude-opus-5,sponsor-mint-v1,2,BeiGene USA,NA,BeiGene,industry,"BeiGene USA, Inc.",0.85,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e79db3121f7350cd3a06974b7da31de78123e85b62cbffb89481d223b3d839e5,blk_00344,claude-opus-5,sponsor-mint-v1,1,BioCryst Pharmaceuticals,NA,NA,industry,BioCryst Pharmaceuticals Inc,0.99,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e79db3121f7350cd3a06974b7da31de78123e85b62cbffb89481d223b3d839e5,blk_00344,claude-opus-5,sponsor-mint-v1,1,BioCryst Pharmaceuticals,NA,NA,industry,BioCryst Pharmaceuticals Inc.,0.99,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e79db3121f7350cd3a06974b7da31de78123e85b62cbffb89481d223b3d839e5,blk_00344,claude-opus-5,sponsor-mint-v1,1,BioCryst Pharmaceuticals,NA,NA,industry,"BioCryst Pharmaceuticals, Inc.",0.99,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e79db3121f7350cd3a06974b7da31de78123e85b62cbffb89481d223b3d839e5,blk_00344,claude-opus-5,sponsor-mint-v1,1,BioCryst Pharmaceuticals,NA,NA,industry,Biocryst Pharmaceuticals Inc.,0.99,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e79db3121f7350cd3a06974b7da31de78123e85b62cbffb89481d223b3d839e5,blk_00344,claude-opus-5,sponsor-mint-v1,1,BioCryst Pharmaceuticals,NA,NA,industry,BioCryst Pharmaceuticals,0.99,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e52b00ec7cb14e00d863ef226a96c87d3df9d86e20e0a2705368b4d857fa9a4f,blk_00344,claude-opus-5,sponsor-mint-v2,1,BioCryst Pharmaceuticals,"BioCryst Pharmaceuticals, Inc.",NA,industry,BioCryst Pharmaceuticals Inc,0.99,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e52b00ec7cb14e00d863ef226a96c87d3df9d86e20e0a2705368b4d857fa9a4f,blk_00344,claude-opus-5,sponsor-mint-v2,1,BioCryst Pharmaceuticals,"BioCryst Pharmaceuticals, Inc.",NA,industry,BioCryst Pharmaceuticals Inc.,0.99,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e52b00ec7cb14e00d863ef226a96c87d3df9d86e20e0a2705368b4d857fa9a4f,blk_00344,claude-opus-5,sponsor-mint-v2,1,BioCryst Pharmaceuticals,"BioCryst Pharmaceuticals, Inc.",NA,industry,"BioCryst Pharmaceuticals, Inc.",0.99,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e52b00ec7cb14e00d863ef226a96c87d3df9d86e20e0a2705368b4d857fa9a4f,blk_00344,claude-opus-5,sponsor-mint-v2,1,BioCryst Pharmaceuticals,"BioCryst Pharmaceuticals, Inc.",NA,industry,Biocryst Pharmaceuticals Inc.,0.99,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e52b00ec7cb14e00d863ef226a96c87d3df9d86e20e0a2705368b4d857fa9a4f,blk_00344,claude-opus-5,sponsor-mint-v2,1,BioCryst Pharmaceuticals,"BioCryst Pharmaceuticals, Inc.",NA,industry,BioCryst Pharmaceuticals,0.99,NA,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,CHU CAEN,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,Centre Hospitalier Universitaire De Caen Normandie,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,CHU de Caen,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,CHU Caen,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,CHU CAEN Normandie,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
0662e50728b14feb593b2476f2dd263dfce02798624cbaab075978acede795d1,blk_00345,claude-opus-5,sponsor-mint-v1,1,CHU de Caen Normandie,NA,NA,hospital,CHU de CAEN,0.96,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,CHU CAEN,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,Centre Hospitalier Universitaire De Caen Normandie,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,CHU de Caen,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,CHU Caen,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,CHU CAEN Normandie,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
9c14235f95ea107c0e4017201c5cc0d3bf44107ce6ade5618d840e5a2a33e739,blk_00345,claude-opus-5,sponsor-mint-v2,1,CHU de Caen Normandie,NA,NA,hospital,CHU de CAEN,0.96,All variants of the Caen university hospital,2026-08-12T15:10:28Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,CHU de Limoges,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,CHU de LIMOGES,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,Centre Hospitalier Et Universitaire De Limoges,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,CHU Limoges,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,"University Hospital, Limoges",0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,Centre Hospitalier Universitaire De Limoges,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
4dc76bbfbd74b8c30245fe569340a2007545ae98bd07ee98e145ad5f94cefc3a,blk_00346,claude-opus-5,sponsor-mint-v1,1,CHU de Limoges,NA,NA,hospital,Limoges Hospital,0.97,All variants of Centre Hospitalier Universitaire de Limoges,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,CHU de Limoges,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,CHU de LIMOGES,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,Centre Hospitalier Et Universitaire De Limoges,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,CHU Limoges,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,"University Hospital, Limoges",0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,Centre Hospitalier Universitaire De Limoges,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
adecd7fa5dd329f7a9e01b6eb359b144e154b5bf85a2392c2b2d361292c98cb5,blk_00346,claude-opus-5,sponsor-mint-v2,1,CHU de Limoges,NA,NA,hospital,Limoges Hospital,0.97,NA,2026-08-12T15:10:27Z,msgbatch_01GabXyP4n8oDBrdV75mqchy
e6453fef7de5a71fe4479af33bd99e9d48585f27db2754d88c7dbb48329c7382,blk_00347,claude-opus-5,sponsor-mint-v1,1,Exelixis,NA,NA,industry,Exelixis Inc.,0.99,NA,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e6453fef7de5a71fe4479af33bd99e9d48585f27db2754d88c7dbb48329c7382,blk_00347,claude-opus-5,sponsor-mint-v1,1,Exelixis,NA,NA,industry,"Exelixis, Inc.",0.99,NA,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e6453fef7de5a71fe4479af33bd99e9d48585f27db2754d88c7dbb48329c7382,blk_00347,claude-opus-5,sponsor-mint-v1,1,Exelixis,NA,NA,industry,Exelixis INC.,0.99,NA,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
e6453fef7de5a71fe4479af33bd99e9d48585f27db2754d88c7dbb48329c7382,blk_00347,claude-opus-5,sponsor-mint-v1,1,Exelixis,NA,NA,industry,Exelixis Inc,0.99,NA,2026-08-12T11:52:53Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
