alias_clean,substance_clean,alias_type,source,confidence_prior
mirtazapine,mirtazapine,reviewed_queue,llm_reviewed,1
piritramide,piritramide,reviewed_queue,llm_reviewed,1
indinavir,indinavir,reviewed_queue,llm_reviewed,1
didanosine,didanosine,reviewed_queue,llm_reviewed,1
terbinafine hydrochloride,terbinafine hydrochloride,reviewed_queue,llm_reviewed,1
paliperidone palmitate,paliperidone palmitate,reviewed_queue,llm_reviewed,1
eptifibatide,eptifibatide,reviewed_queue,llm_reviewed,1
ganaxolone,ganaxolone,reviewed_queue,llm_reviewed,1
rasagiline,rasagiline,reviewed_queue,llm_reviewed,1
canakinumab proposed,canakinumab,reviewed_queue,llm_reviewed,1
fluvastatin,fluvastatin,reviewed_queue,llm_reviewed,1
metamizole sodium,metamizole,reviewed_queue,llm_reviewed,1
peramivir,peramivir,reviewed_queue,llm_reviewed,1
satavaptan,satavaptan,reviewed_queue,llm_reviewed,1
fosaprepitant,fosaprepitant,reviewed_queue,llm_reviewed,1
levocetirizine,levocetirizine,reviewed_queue,llm_reviewed,1
aldesleukin,aldesleukin,reviewed_queue,llm_reviewed,1
mupirocin,mupirocin,reviewed_queue,llm_reviewed,1
terlipressin,terlipressin,reviewed_queue,llm_reviewed,1
pardoprunox hydrochloride,pardoprunox,reviewed_queue,llm_reviewed,1
losartan potassium,losartan,reviewed_queue,llm_reviewed,1
doxycycline monohydrate,doxycycline,reviewed_queue,llm_reviewed,1
amoxicillin trihydrate,amoxicillin,reviewed_queue,llm_reviewed,1
gadofosveset trisodium,gadofosveset trisodium,reviewed_queue,llm_reviewed,1
atomoxetine hydrochloride,atomoxetine,reviewed_queue,llm_reviewed,1
urokinase,urokinase,reviewed_queue,llm_reviewed,1
amoxicillin,amoxicillin,reviewed_queue,llm_reviewed,1
sumatriptan,sumatriptan,reviewed_queue,llm_reviewed,1
levocarnitine,levocarnitine,reviewed_queue,llm_reviewed,1
cetrorelix,cetrorelix,reviewed_queue,llm_reviewed,1
gemtuzumab ozogamicin,gemtuzumab ozogamicin,reviewed_queue,llm_reviewed,1
cinaciguat,cinaciguat,reviewed_queue,llm_reviewed,1
oxybutynin hydrochloride,oxybutynin,reviewed_queue,llm_reviewed,1
betamethasone valerate,betamethasone valerate,reviewed_queue,llm_reviewed,1
permethrin,permethrin,reviewed_queue,llm_reviewed,1
isoleucine,isoleucine,reviewed_queue,llm_reviewed,1
lysine acetate,lysine,reviewed_queue,llm_reviewed,1
methionine,methionine,reviewed_queue,llm_reviewed,1
phenylalanine,phenylalanine,reviewed_queue,llm_reviewed,1
proline,proline,reviewed_queue,llm_reviewed,1
serine,serine,reviewed_queue,llm_reviewed,1
threonine,threonine,reviewed_queue,llm_reviewed,1
valine,valine,reviewed_queue,llm_reviewed,1
arginine hydrochloride,arginine,reviewed_queue,llm_reviewed,1
cysteine,cysteine,reviewed_queue,llm_reviewed,1
tyrosine,tyrosine,reviewed_queue,llm_reviewed,1
propafenone hydrochloride,propafenone,reviewed_queue,llm_reviewed,1
brimonidine tartrate,brimonidine tartrate,reviewed_queue,llm_reviewed,1
varenicline,varenicline,reviewed_queue,llm_reviewed,1
ulipristal,ulipristal,reviewed_queue,llm_reviewed,1
ridaforolimus,ridaforolimus,reviewed_queue,llm_reviewed,1
morphine sulfate,morphine sulfate,reviewed_queue,llm_reviewed,1
raltegravir potassium,raltegravir potassium,reviewed_queue,llm_reviewed,1
mannitol,mannitol,reviewed_queue,llm_reviewed,1
phenylephrine hydrochloride,phenylephrine,reviewed_queue,llm_reviewed,1
ganitumab,ganitumab,reviewed_queue,llm_reviewed,1
amiloride,amiloride,reviewed_queue,llm_reviewed,1
pasireotide lar,pasireotide,reviewed_queue,llm_reviewed,1
maraviroc,maraviroc,reviewed_queue,llm_reviewed,1
carisbamate,carisbamate,reviewed_queue,llm_reviewed,1
erythromycin,erythromycin,reviewed_queue,llm_reviewed,1
pralatrexate,pralatrexate,reviewed_queue,llm_reviewed,1
ropivacaine hydrochloride,ropivacaine hydrochloride,reviewed_queue,llm_reviewed,1
sodium fluoride,sodium fluoride,reviewed_queue,llm_reviewed,1
basiliximab,basiliximab,reviewed_queue,llm_reviewed,1
golimumab,golimumab,reviewed_queue,llm_reviewed,1
plitidepsin,plitidepsin,reviewed_queue,llm_reviewed,1
galantamine,galantamine,reviewed_queue,llm_reviewed,1
ganirelix,ganirelix,reviewed_queue,llm_reviewed,1
calcium,caplacizumab,reviewed_queue,llm_reviewed,1
ivermectin,ivermectin,reviewed_queue,llm_reviewed,1
preladenant,preladenant,reviewed_queue,llm_reviewed,1
ferumoxytol,ferumoxytol,reviewed_queue,llm_reviewed,1
atosiban,retosiban,reviewed_queue,llm_reviewed,1
ropinirole,ropinirole,reviewed_queue,llm_reviewed,1
cediranib,cediranib,reviewed_queue,llm_reviewed,1
eptifibatide,eptifibatide,reviewed_queue,llm_reviewed,1
ranolazine,ranolazine,reviewed_queue,llm_reviewed,1
esmolol hydrochloride,esmolol hydrochloride,reviewed_queue,llm_reviewed,1
flutemetamol 18f,flutemetamol,reviewed_queue,llm_reviewed,1
tinzaparin,tinzaparin,reviewed_queue,llm_reviewed,1
cariprazine hcl,cariprazine,reviewed_queue,llm_reviewed,1
sodium alginate,sodium alginate,reviewed_queue,llm_reviewed,1
dulaglutide,dulaglutide,reviewed_queue,llm_reviewed,1
plitidepsin,plitidepsin,reviewed_queue,llm_reviewed,1
liothyronine sodium,liothyronine,reviewed_queue,llm_reviewed,1
bisoprolol fumarate,bisoprolol,reviewed_queue,llm_reviewed,1
bromocriptine,bromocriptine,reviewed_queue,llm_reviewed,1
indapamide,indapamide,reviewed_queue,llm_reviewed,1
fusidic acid,fusidic acid,reviewed_queue,llm_reviewed,1
ofloxacin,ofloxacin,reviewed_queue,llm_reviewed,1
sevelamer carbonate,sevelamer carbonate,reviewed_queue,llm_reviewed,1
prucalopride,prucalopride,reviewed_queue,llm_reviewed,1
mavoglurant,mavoglurant,reviewed_queue,llm_reviewed,1
collagenase clostridium histolyticum,collagenase clostridium histolyticum,reviewed_queue,llm_reviewed,1
sorbitol,sorbitol,reviewed_queue,llm_reviewed,1
morphine,morphine,reviewed_queue,llm_reviewed,1
cidofovir,cidofovir,reviewed_queue,llm_reviewed,1
clazakizumab,canakinumab,reviewed_queue,llm_reviewed,1
adenosine,adenosine,reviewed_queue,llm_reviewed,1
pemirolast,apremilast,reviewed_queue,llm_reviewed,1
mecasermin,mecasermin,reviewed_queue,llm_reviewed,1
donepezil hydrochloride,donepezil,reviewed_queue,llm_reviewed,1
alisertib,alisertib,reviewed_queue,llm_reviewed,1
bupivacaine hydrochloride,bupivacaine,reviewed_queue,llm_reviewed,1
ferric carboxymaltose,ferric carboxymaltose,reviewed_queue,llm_reviewed,1
bisacodyl,bisacodyl,reviewed_queue,llm_reviewed,1
naloxone hydrochloride dihydrate,naloxone hydrochloride dihydrate,reviewed_queue,llm_reviewed,1
allopurinol,allopurinol,reviewed_queue,llm_reviewed,1
imipenem monohydrate,imipenem,reviewed_queue,llm_reviewed,1
eltrombopag olamine,eltrombopag olamine,reviewed_queue,llm_reviewed,1
telaprevir,telaprevir,reviewed_queue,llm_reviewed,1
sodium oxybate,sodium oxybate,reviewed_queue,llm_reviewed,1
cebranopadol,cebranopadol,reviewed_queue,llm_reviewed,1
vatelizumab,teplizumab,reviewed_queue,llm_reviewed,1
naloxone hydrochloride prolonged release,naloxone,reviewed_queue,llm_reviewed,1
fosamprenavir,amprenavir,reviewed_queue,llm_reviewed,1
pyridoxine hydrochloride,pyridoxine,reviewed_queue,llm_reviewed,1
roxadustat,roxadustat,reviewed_queue,llm_reviewed,1
emapalumab,emapalumab,reviewed_queue,llm_reviewed,1
acetazolamide,acetazolamide,reviewed_queue,llm_reviewed,1
cabotegravir free acid,cabotegravir,reviewed_queue,llm_reviewed,1
methyl aminolevulinate hydrochloride,methyl aminolevulinate hydrochloride,reviewed_queue,llm_reviewed,1
remimazolam,remimazolam,reviewed_queue,llm_reviewed,1
eravacycline,eravacycline,reviewed_queue,llm_reviewed,1
duvelisib,duvelisib,reviewed_queue,llm_reviewed,1
urofollitropin,urofollitropin,reviewed_queue,llm_reviewed,1
momelotinib dihydrochloride monohydrate,momelotinib dihydrochloride monohydrate,reviewed_queue,llm_reviewed,1
lactulose,lactose,reviewed_queue,llm_reviewed,1
metamizole,metamizole,reviewed_queue,llm_reviewed,1
bimagrumab,bimagrumab,reviewed_queue,llm_reviewed,1
riociguat,riociguat,reviewed_queue,llm_reviewed,1
samidorphan,samidorphan,reviewed_queue,llm_reviewed,1
fondaparinux sodium,fondaparinux sodium,reviewed_queue,llm_reviewed,1
palovarotene,palovarotene,reviewed_queue,llm_reviewed,1
esketamine esketamine for s-2-o-chlorophenyl-2-methylaminocyclohexanone,esketamine,reviewed_queue,llm_reviewed,1
obeticholic acid,obeticholic acid,reviewed_queue,llm_reviewed,1
burosumab,burosumab,reviewed_queue,llm_reviewed,1
andexanet alfa,andexanet alfa,reviewed_queue,llm_reviewed,1
entrectinib,entrectinib,reviewed_queue,llm_reviewed,1
avacincaptad pegol,avacincaptad pegol,reviewed_queue,llm_reviewed,1
vadadustat,vadadustat,reviewed_queue,llm_reviewed,1
elafibranor,elafibranor,reviewed_queue,llm_reviewed,1
ublituximab,ublituximab,reviewed_queue,llm_reviewed,1
concizumab,concizumab,reviewed_queue,llm_reviewed,1
indocyanine green,indocyanine green,reviewed_queue,llm_reviewed,1
platelet concentrate,platelets,reviewed_queue,llm_reviewed,1
cangrelor,cangrelor,reviewed_queue,llm_reviewed,1
piclidenoson,piclidenoson,reviewed_queue,llm_reviewed,1
voxelotor,voxelotor,reviewed_queue,llm_reviewed,1
ublituximab,ublituximab,reviewed_queue,llm_reviewed,1
blinatumomab,blinatumomab,reviewed_queue,llm_reviewed,1
erdafitinib,erdafitinib,reviewed_queue,llm_reviewed,1
axicabtagene ciloleucel,axicabtagene ciloleucel,reviewed_queue,llm_reviewed,1
mavacamten,mavacamten,reviewed_queue,llm_reviewed,1
vibegron,vibegron,reviewed_queue,llm_reviewed,1
seladelpar,seladelpar,reviewed_queue,llm_reviewed,1
cefepime hydrochloride,cefepime,reviewed_queue,llm_reviewed,1
selexipag,selexipag,reviewed_queue,llm_reviewed,1
capmatinib,capmatinib,reviewed_queue,llm_reviewed,1
pegcetacoplan,pegcetacoplan,reviewed_queue,llm_reviewed,1
brazikumab,briakinumab,reviewed_queue,llm_reviewed,1
lanadelumab,lanadelumab,reviewed_queue,llm_reviewed,1
tedizolid,tedizolid,reviewed_queue,llm_reviewed,1
fezolinetant,fezolinetant,reviewed_queue,llm_reviewed,1
evobrutinib,tolebrutinib,reviewed_queue,llm_reviewed,1
erenumab,erenumab,reviewed_queue,llm_reviewed,1
fazirsiran,fazirsiran,reviewed_queue,llm_reviewed,1
lazertinib,alectinib,reviewed_queue,llm_reviewed,1
mezagitamab,mezagitamab,reviewed_queue,llm_reviewed,1
eptinezumab,eptinezumab,reviewed_queue,llm_reviewed,1
spesolimab,spesolimab,reviewed_queue,llm_reviewed,1
finerenone,finerenone,reviewed_queue,llm_reviewed,1
evenamide,exenatide,reviewed_queue,llm_reviewed,1
favipiravir,favipiravir,reviewed_queue,llm_reviewed,1
ritlecitinib,ritlecitinib,reviewed_queue,llm_reviewed,1
tiragolumab,tiragolumab,reviewed_queue,llm_reviewed,1
depemokimab,depemokimab,reviewed_queue,llm_reviewed,1
lecanemab,lecanemab,reviewed_queue,llm_reviewed,1
cenegermin,cenegermin,reviewed_queue,llm_reviewed,1
sodium thiosulfate,sodium thiosulfate,reviewed_queue,llm_reviewed,1
nirmatrelvir,nirmatrelvir|ritonavir,reviewed_queue,llm_reviewed,1
ketamine renaudin 10 mg,ketamine,reviewed_queue,llm_reviewed,1
tozorakimab,tozorakimab,reviewed_queue,llm_reviewed,1
retifanlimab (incmga00012),retifanlimab,reviewed_queue,llm_reviewed,1
axatilimab (inca034176),daxdilimab,reviewed_queue,llm_reviewed,1
deucravacitinib,deucravacitinib,reviewed_queue,llm_reviewed,1
oleclumab,oleclumab,reviewed_queue,llm_reviewed,1
morphine hcl sterop 10mg,morphine,reviewed_queue,llm_reviewed,1
aficamten,aficamten,reviewed_queue,llm_reviewed,1
colchicine tiofarma 500 microgram tablets,colchicine,reviewed_queue,llm_reviewed,1
diphenhydramine hydrochloride tablets 50 mg,diphenhydramine,reviewed_queue,llm_reviewed,1
glofitamab,glofitamab,reviewed_queue,llm_reviewed,1
cenobamate 10mg,cenobamate,reviewed_queue,llm_reviewed,1
venglustat gz402671 - sar402671,venglustat,reviewed_queue,llm_reviewed,1
acasunlimab,sasanlimab,reviewed_queue,llm_reviewed,1
tovorafenib,tovorafenib,reviewed_queue,llm_reviewed,1
revumenib,vemurafenib,reviewed_queue,llm_reviewed,1
ketamine renaudin 50 mg,ketamine,reviewed_queue,llm_reviewed,1
methyl aminolevulinate hydrochloride,methyl aminolevulinate hydrochloride,reviewed_queue,llm_reviewed,1
phenserine tartrate,phenylephrine,reviewed_queue,llm_reviewed,1
dinoprostone,dinoprostone,reviewed_queue,llm_reviewed,1
triptorelin acetate,triptorelin acetate,reviewed_queue,llm_reviewed,1
alteplase,alteplase,reviewed_queue,llm_reviewed,1
calcium leucovorin,caplacizumab,reviewed_queue,llm_reviewed,1
aprepitant,aprepitant,reviewed_queue,llm_reviewed,1
amprenavir,amprenavir,reviewed_queue,llm_reviewed,1
zalcitabine,ancitabine,reviewed_queue,llm_reviewed,1
telbivudine,telbivudine,reviewed_queue,llm_reviewed,1
ganciclovir,ganciclovir,reviewed_queue,llm_reviewed,1
risedronic acid,risedronic acid,reviewed_queue,llm_reviewed,1
methylphenidate hydrochloride,methylphenidate hydrochloride,reviewed_queue,llm_reviewed,1
gliclazide,gliclazide,reviewed_queue,llm_reviewed,1
ralfinamide,procainamide,reviewed_queue,llm_reviewed,1
defibrotide,defibrotide,reviewed_queue,llm_reviewed,1
calcium,caplacizumab,reviewed_queue,llm_reviewed,1
epoetin omega,epoetin beta,reviewed_queue,llm_reviewed,1
cefuroxime,cefuroxime,reviewed_queue,llm_reviewed,1
estradiol,estradiol,reviewed_queue,llm_reviewed,1
otamixaban,apixaban,reviewed_queue,llm_reviewed,1
gadodiamide,gadodiamide,reviewed_queue,llm_reviewed,1
carvedilol,carvedilol,reviewed_queue,llm_reviewed,1
gadodiamide,gadodiamide,reviewed_queue,llm_reviewed,1
donepezil hydrochloride,donepezil,reviewed_queue,llm_reviewed,1
icodextrin,icodextrin,reviewed_queue,llm_reviewed,1
epratuzumab,pertuzumab,reviewed_queue,llm_reviewed,1
lisuride,lisuride,reviewed_queue,llm_reviewed,1
sarizotan hydrochloride,irbesartan hydrochloride,reviewed_queue,llm_reviewed,1
varenicline tartrate,varenicline,reviewed_queue,llm_reviewed,1
asparaginase,asparaginase,reviewed_queue,llm_reviewed,1
heparin sodium,heparin sodium,reviewed_queue,llm_reviewed,1
methoxsalen,methoxsalen,reviewed_queue,llm_reviewed,1
desloratadine,desloratadine,reviewed_queue,llm_reviewed,1
sevelamer,sevelamer,reviewed_queue,llm_reviewed,1
alfuzosin,alfuzosin,reviewed_queue,llm_reviewed,1
rocuronium bromide,rocuronium bromide,reviewed_queue,llm_reviewed,1
sodium nitroprusside,sodium nitroprusside,reviewed_queue,llm_reviewed,1
levocetirizine dihydrochloride,levocetirizine,reviewed_queue,llm_reviewed,1
gadobenate dimeglumine,gadobenate dimeglumine,reviewed_queue,llm_reviewed,1
atomoxetine hydrochloride,atomoxetine,reviewed_queue,llm_reviewed,1
amisulpride,aramisulpride,reviewed_queue,llm_reviewed,1
lonafarnib,lonafarnib,reviewed_queue,llm_reviewed,1
iratumumab,panitumumab,reviewed_queue,llm_reviewed,1
cloretazine,creatine,reviewed_queue,llm_reviewed,1
gabapentin,gabapentin,reviewed_queue,llm_reviewed,1
isoniazid,isoniazid,reviewed_queue,llm_reviewed,1
iohexol,iohexol,reviewed_queue,llm_reviewed,1
ethinyl estradiol,ethinylestradiol,reviewed_queue,llm_reviewed,1
memantine hydrochloride,memantine hydrochloride,reviewed_queue,llm_reviewed,1
chlorhexidine digluconate,chlorhexidine,reviewed_queue,llm_reviewed,1
parathyroid hormone,parathyroid hormone,reviewed_queue,llm_reviewed,1
sildenafil as citrate,sildenafil,reviewed_queue,llm_reviewed,1
vicriviroc,vicriviroc,reviewed_queue,llm_reviewed,1
dexlansoprazole,lansoprazole,reviewed_queue,llm_reviewed,1
histamine dihydrochloride,histamine dihydrochloride,reviewed_queue,llm_reviewed,1
oxcarbazepine,oxcarbazepine,reviewed_queue,llm_reviewed,1
miglustat,miglustat,reviewed_queue,llm_reviewed,1
tipranavir,tipranavir,reviewed_queue,llm_reviewed,1
certolizumab pegol rinn,certolizumab pegol,reviewed_queue,llm_reviewed,1
ascorbic acid,ascorbic acid,reviewed_queue,llm_reviewed,1
palonosetron,palonosetron,reviewed_queue,llm_reviewed,1
lormetazepam,lormetazepam,reviewed_queue,llm_reviewed,1
hyaluronic acid,hyaluronic acid,reviewed_queue,llm_reviewed,1
aprotinin,aprotinin,reviewed_queue,llm_reviewed,1
petrolatum,"petrolatum, white",reviewed_queue,llm_reviewed,1
bivalirudin,bivalirudin,reviewed_queue,llm_reviewed,1
selenium,selenium,reviewed_queue,llm_reviewed,1
eplivanserin,pimavanserin,reviewed_queue,llm_reviewed,1
niacin,niacin,reviewed_queue,llm_reviewed,1
nimotuzumab,nimotuzumab,reviewed_queue,llm_reviewed,1
genotropin,menotropins,reviewed_queue,llm_reviewed,1
icatibant acetate,icatibant acetate,reviewed_queue,llm_reviewed,1
glutathione,glutathione,reviewed_queue,llm_reviewed,1
gadobenate dimeglumine,gadobenate dimeglumine,reviewed_queue,llm_reviewed,1
ampicillin sodium,ampicillin,reviewed_queue,llm_reviewed,1
zestril,estriol,reviewed_queue,llm_reviewed,1
esmolol,esmolol,reviewed_queue,llm_reviewed,1
mifepristone,mifepristone,reviewed_queue,llm_reviewed,1
atazanavir sulfate,atazanavir,reviewed_queue,llm_reviewed,1
sodium fluoride,sodium fluoride,reviewed_queue,llm_reviewed,1
ethinyl estradiol,ethinylestradiol,reviewed_queue,llm_reviewed,1
finasteride,finasteride,reviewed_queue,llm_reviewed,1
diltiazem hydrochloride,lidocaine hydrochloride,reviewed_queue,llm_reviewed,1
nitrogen,nitroglycerin,reviewed_queue,llm_reviewed,1
escitalopram oxalate,citalopram,reviewed_queue,llm_reviewed,1
interferon beta 1a,interferon,reviewed_queue,llm_reviewed,1
capsaicin 0.05 creme,capsaicin,reviewed_queue,llm_reviewed,1
ketoconazole,ketoconazole,reviewed_queue,llm_reviewed,1
methionine,methionine,reviewed_queue,llm_reviewed,1
satavaptan phosphate monohydrate,satavaptan,reviewed_queue,llm_reviewed,1
pirfenidone,pirfenidone,reviewed_queue,llm_reviewed,1
ganirelix,ganirelix,reviewed_queue,llm_reviewed,1
saquinavir,saquinavir,reviewed_queue,llm_reviewed,1
terbinafine hydrochloride,terbinafine hydrochloride,reviewed_queue,llm_reviewed,1
metronidazole,metronidazole,reviewed_queue,llm_reviewed,1
vinflunine ditartrate,vinflunine,reviewed_queue,llm_reviewed,1
betamethasone,betamethasone,reviewed_queue,llm_reviewed,1
vardenafil,vardenafil,reviewed_queue,llm_reviewed,1
nitrous oxide,nitrous oxide,reviewed_queue,llm_reviewed,1
dinutuximab beta,dinutuximab beta,reviewed_queue,llm_reviewed,1
dactinomycin,dactinomycin,reviewed_queue,llm_reviewed,1
fusidic acid,fusidic acid,reviewed_queue,llm_reviewed,1
morphine sulfate,morphine sulfate,reviewed_queue,llm_reviewed,1
sevelamer,sevelamer,reviewed_queue,llm_reviewed,1
sumatriptan,sumatriptan,reviewed_queue,llm_reviewed,1
clozapine,clozapine,reviewed_queue,llm_reviewed,1
nelfinavir,nelfinavir,reviewed_queue,llm_reviewed,1
amprenavir,amprenavir,reviewed_queue,llm_reviewed,1
morphine sulfate,morphine sulfate,reviewed_queue,llm_reviewed,1
ibandronic acid,ibandronic acid,reviewed_queue,llm_reviewed,1
oxcarbazepine,oxcarbazepine,reviewed_queue,llm_reviewed,1
telbivudine,telbivudine,reviewed_queue,llm_reviewed,1
sulbactam,sulbactam,reviewed_queue,llm_reviewed,1
avt-01,avx-001,reviewed_queue,llm_reviewed,1
cetrorelix,cetrorelix,reviewed_queue,llm_reviewed,1
alendronic acid,alendronic acid,reviewed_queue,llm_reviewed,1
clarithromycin,clarithromycin,reviewed_queue,llm_reviewed,1
dexpanthenol,dexpanthenol,reviewed_queue,llm_reviewed,1
zolpidem,zolpidem,reviewed_queue,llm_reviewed,1
ergocalciferol,ergocalciferol,reviewed_queue,llm_reviewed,1
pentoxifylline,pentoxifylline,reviewed_queue,llm_reviewed,1
isosorbide mononitrate,isosorbide mononitrate,reviewed_queue,llm_reviewed,1
inotuzumab ozogamicin,inotuzumab ozogamicin,reviewed_queue,llm_reviewed,1
benzoyl peroxide,benzoyl peroxide,reviewed_queue,llm_reviewed,1
ramelteon,tasimelteon,reviewed_queue,llm_reviewed,1
abacavir sulfate,abacavir,reviewed_queue,llm_reviewed,1
avt-01 decoy odn,avx-001,reviewed_queue,llm_reviewed,1
deferoxamine,deferoxamine,reviewed_queue,llm_reviewed,1
leflunomide,leflunomide,reviewed_queue,llm_reviewed,1
clevudine,clevudine,reviewed_queue,llm_reviewed,1
naloxone hydrochloride,naloxone,reviewed_queue,llm_reviewed,1
sodium lactate,sodium lactate,reviewed_queue,llm_reviewed,1
ambroxol,ambroxol,reviewed_queue,llm_reviewed,1
idursulfase,idursulfase,reviewed_queue,llm_reviewed,1
sotrastaurin inn acetate,rosuvastatin,reviewed_queue,llm_reviewed,1
rimonabant,rimonabant,reviewed_queue,llm_reviewed,1
sulbactam,sulbactam,reviewed_queue,llm_reviewed,1
doxycycline,doxycycline,reviewed_queue,llm_reviewed,1
voriconazole,voriconazole,reviewed_queue,llm_reviewed,1
caffeine citrate,caffeine citrate,reviewed_queue,llm_reviewed,1
imiglucerase,imiglucerase,reviewed_queue,llm_reviewed,1
domperidone,domperidone,reviewed_queue,llm_reviewed,1
metoprolol,metoprolol,reviewed_queue,llm_reviewed,1
vosaroxin,vosaroxin,reviewed_queue,llm_reviewed,1
ferrous sulfate,ferrous sulfate,reviewed_queue,llm_reviewed,1
clobazam,clonazepam,reviewed_queue,llm_reviewed,1
nitrofurantoin,nitrofurantoin,reviewed_queue,llm_reviewed,1
ketoconazole,ketoconazole,reviewed_queue,llm_reviewed,1
maribavir,maribavir,reviewed_queue,llm_reviewed,1
valrubicin,idarubicin,reviewed_queue,llm_reviewed,1
colistin,colistin,reviewed_queue,llm_reviewed,1
fosfomycin,fosfomycin,reviewed_queue,llm_reviewed,1
mapatumumab,daratumumab,reviewed_queue,llm_reviewed,1
codeine,codeine,reviewed_queue,llm_reviewed,1
azelastine hydrochloride,azelastine,reviewed_queue,llm_reviewed,1
losartan potasico,losartan,reviewed_queue,llm_reviewed,1
vigantol oel tm,vilanterol,reviewed_queue,llm_reviewed,1
loxapine,loxapine,reviewed_queue,llm_reviewed,1
linezolid,linezolid,reviewed_queue,llm_reviewed,1
mianserin,mianserin,reviewed_queue,llm_reviewed,1
trazodone,trazodone,reviewed_queue,llm_reviewed,1
oxycodone hydrochloride,oxycodone hydrochloride,reviewed_queue,llm_reviewed,1
aspartic acid,aspartic acid,reviewed_queue,llm_reviewed,1
lithium carbonate,lithium carbonate,reviewed_queue,llm_reviewed,1
naloxone hydrochloride,naloxone,reviewed_queue,llm_reviewed,1
testosterone undecanoate,testosterone undecanoate,reviewed_queue,llm_reviewed,1
thrombin,thrombin,reviewed_queue,llm_reviewed,1
inotuzumab ozogamicin,inotuzumab ozogamicin,reviewed_queue,llm_reviewed,1
varenicline,varenicline,reviewed_queue,llm_reviewed,1
zopiclone,zopiclone,reviewed_queue,llm_reviewed,1
metoclopramide,metoclopramide,reviewed_queue,llm_reviewed,1
afamelanotide,afamelanotide,reviewed_queue,llm_reviewed,1
zolpidem tartrate,zolpidem,reviewed_queue,llm_reviewed,1
bupivacaine hydrochloride,bupivacaine,reviewed_queue,llm_reviewed,1
nicotine,nicotine,reviewed_queue,llm_reviewed,1
terbinafine,terbinafine,reviewed_queue,llm_reviewed,1
amlodipine besylate,amlodipine,reviewed_queue,llm_reviewed,1
naloxone,naloxone,reviewed_queue,llm_reviewed,1
florbetapir 18f,florbetapir (18f),reviewed_queue,llm_reviewed,1
regadenoson,regadenoson,reviewed_queue,llm_reviewed,1
zanamivir,zanamivir,reviewed_queue,llm_reviewed,1
amantadine,amantadine,reviewed_queue,llm_reviewed,1
losartan potassium,losartan,reviewed_queue,llm_reviewed,1
lercanidipine,lercanidipine,reviewed_queue,llm_reviewed,1
benzydamine,benzydamine,reviewed_queue,llm_reviewed,1
colistin mesilate sodium,colistin,reviewed_queue,llm_reviewed,1
isoflurane,isoflurane,reviewed_queue,llm_reviewed,1
mitomycin,mitomycin,reviewed_queue,llm_reviewed,1
ceftazidime pentahydrate,ceftazidime,reviewed_queue,llm_reviewed,1
farletuzumab,farletuzumab,reviewed_queue,llm_reviewed,1
arginine,arginine,reviewed_queue,llm_reviewed,1
pancreas powder,pancreas,reviewed_queue,llm_reviewed,1
rilpivirine,rilpivirine,reviewed_queue,llm_reviewed,1
mipomersen,mipomersen,reviewed_queue,llm_reviewed,1
lorazepam,lorazepam,reviewed_queue,llm_reviewed,1
irbesartan and diuretics,irbesartan,reviewed_queue,llm_reviewed,1
rilonacept,rilonacept,reviewed_queue,llm_reviewed,1
inotuzumab ozogamicin,inotuzumab ozogamicin,reviewed_queue,llm_reviewed,1
solanezumab,tanezumab,reviewed_queue,llm_reviewed,1
ciclopirox olamine,ciclopirox,reviewed_queue,llm_reviewed,1
tazobactam sodico,tazobactam,reviewed_queue,llm_reviewed,1
enalapril maleato,enalapril (maleate),reviewed_queue,llm_reviewed,1
magnesium sulfate,magnesium sulfate,reviewed_queue,llm_reviewed,1
vigantol oil,vilanterol,reviewed_queue,llm_reviewed,1
linsitinib,linsitinib,reviewed_queue,llm_reviewed,1
buprenorphine hydrochloride,buprenorphine hydrochloride,reviewed_queue,llm_reviewed,1
dexibuprofen,dexibuprofen,reviewed_queue,llm_reviewed,1
haloperidol,haloperidol,reviewed_queue,llm_reviewed,1
fludeoxyglucose 18f,fludeoxyglucose,reviewed_queue,llm_reviewed,1
lisdexamfetamine dimesylate,dexamfetamine,reviewed_queue,llm_reviewed,1
idebenone,idebenone,reviewed_queue,llm_reviewed,1
arginine hydrochlorid,arginine,reviewed_queue,llm_reviewed,1
aspartic acid,aspartic acid,reviewed_queue,llm_reviewed,1
glutamic acid,glutamic acid,reviewed_queue,llm_reviewed,1
benserazide hydrochloride,benserazide,reviewed_queue,llm_reviewed,1
clodronic acid,clodronic acid,reviewed_queue,llm_reviewed,1
hydromorphone hydrochloride,hydromorphone hydrochloride,reviewed_queue,llm_reviewed,1
rasagiline mesylate,rasagiline,reviewed_queue,llm_reviewed,1
catumaxomab,catumaxomab,reviewed_queue,llm_reviewed,1
caspofungin acetate,caspofungin acetate,reviewed_queue,llm_reviewed,1
tinzaparin sodium,tinzaparin,reviewed_queue,llm_reviewed,1
volasertib,alisertib,reviewed_queue,llm_reviewed,1
doripenem monohydrate,doripenem,reviewed_queue,llm_reviewed,1
mepivacaine,mepivacaine,reviewed_queue,llm_reviewed,1
cefepime dihydrochloride monohydrate,cefepime,reviewed_queue,llm_reviewed,1
isotretinoin,isotretinoin,reviewed_queue,llm_reviewed,1
chlorhexidine,chlorhexidine,reviewed_queue,llm_reviewed,1
droperidol,droperidol,reviewed_queue,llm_reviewed,1
