cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,chosen,confidence,reason,abstained,decided_at_utc,batch_id
b2b1ba2be44787e99123522786db80923c050d612ee1dfab7403f834dd41ae12,"Ludwig-Maximilian-University of Munich, Department of Psychiatry",claude-opus-5,sponsor-resolve-v1,284d6840ffeb9a29a2ec1764ed663096298de0add95886918931d401b3d83e29,Ludwig-Maximilians-Universität München,high,"Department of Psychiatry resolves to parent LMU Munich, exact name match.",FALSE,2026-08-11T12:46:16Z,NA
10df7c4d9e870def9d28a125e4d8747ad1d47d5ab147739df40cf5b171ce7072,MIGUEL CASARES FERNNDEZ-ALVS,claude-opus-5,sponsor-resolve-v1,dae8d2db34eea802c3ce76209cb984683ee223b75bc90d289f768ee1fef02d6e,NA,high,Individual named Miguel Casares Fernández-Alvés matches none of the listed persons; shared first/last names only.,TRUE,2026-08-11T12:46:22Z,NA
393cff0fc97572c22959e5a2c1e377571e545f97ed7b39bc5121a24bf6372d70,MRC Clinical Trials Unit at UCL,claude-opus-5,sponsor-resolve-v1,35b46c084b2b4754d3bcae75eb43a459a292a4b3a79aed3111f9b362c8e94329,University College London,high,placeholder,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
51fe574ef427339f0a9cea45a90025860d437d0dad52cb27b011e23b70b9183e,"MUW, Department of Clinical Pharmacology",claude-opus-5,sponsor-resolve-v1,b2110c77b426bdebf52b5ca94b83f7e879168cbd462e5594e12fd291817e06fb,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:46:32Z,NA
a10b76c7f50b921e93665fee13ec22ea05343ba26b630bbc6863c061e1ff4625,"MUW, Klinik f. Mund-, Kiefer, und Gesichtschirurgie",claude-opus-5,sponsor-resolve-v1,fa07dc40711b377be5f07336076ab78b66cdbb98d950b818feeede62cb4c40e3,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:46:40Z,NA
a0d21e3c4f6f4382d8e6d5e13ec31dc111f7f0be52e1c3c5008000580fd4252e,"MUW, Klinik fr Innere Med. I, Onkologie",claude-opus-5,sponsor-resolve-v1,b5cdff6418d97b817750965fae38705c4d897394ae8918a399208e8da9a00594,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:46:47Z,NA
c883b6f337116cbd1de3405049262e52ce19700acdb1dd8e329fef545e41f100,"MUW, Klinik fr Innere Medizin I, Onkologie",claude-opus-5,sponsor-resolve-v1,26de22962ab00eca326c404d9b79c2c5cfcc548ed5c7730761a733e8b493cfb6,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
219dca8d9eaf3ddb920d505268e19d27560b77765b9e87055f9c4684e93bc03a,"MUW, Klinik fr Mund-, Kiefer-und Gesichtschirurgie",claude-opus-5,sponsor-resolve-v1,51d717d9d5212559c055a416255a92c20fb41bc52c826c26386a22c027fe2654,Medical University Of Vienna,high,MUW = Medizinische Universität Wien; department of oral and maxillofacial surgery resolves to parent university.,FALSE,2026-08-11T12:46:55Z,NA
6ac84978093eedb6e5f23639a75c92acb11454d5309996d3017fe930d2833408,"MUW, Universittsklinik fr Innere Medizin I,  Abteilung fr Infektionskrankheiten und Tropenmedizin",claude-opus-5,sponsor-resolve-v1,2c63098dd14ba54285b6ee973c6b02cda21d0a25442c71f846b4d4a7af57bba2,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:47:13Z,NA
bd3aae55c7a26433b6358d95b6c3f0cb2086d1e43198b7d3ea8f533fcbbd8881,"MUW, Universittsklinik fr Innere Medizin III, Abteilung fr Nephrologie und Dialyse",claude-opus-5,sponsor-resolve-v1,98fe6acf3dd09cb533850dcaf94700761197bfd7ff74f2f806b35c832ae8da17,Medical University Of Innsbruck,low,placeholder,FALSE,2026-08-11T12:47:24Z,NA
e82c8be97fa3048e1febc5f0a42a0a6f613bfda25d0489b1e538089128625280,Med. Klinik / Kardiologie der Med. Fakultt Carl Gustav Carus an der Technischen Unversitt Dresden,claude-opus-5,sponsor-resolve-v1,04e57c419bdfd0985098be968b72cdd2e5c552bb1b050b5b2bcce8de1f166e97,Dresden University of Technology,low,placeholder,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
d9f20e90f475fad513f139199be5ffdc5a315f8f40aceaaa9a6949632a6fdf1e,"Med. Uni. Wien, Klinik f. Innere Med. I",claude-opus-5,sponsor-resolve-v1,56f9f825053475c640a91d81c9c6cf4e30ebde1b06a0cb05449a24c68e486fc2,Medical University Of Vienna,high,'Med. Uni. Wien' abbreviates Medical University of Vienna; Department of Internal Medicine I is its unit.,FALSE,2026-08-11T12:47:46Z,NA
e960fa57864bf59792d11634b4b95c2ffd7da3f5823caf1123b5d719d189eaff,"Med. Uni. Wien, Klinik fr Innere I",claude-opus-5,sponsor-resolve-v1,56f9f825053475c640a91d81c9c6cf4e30ebde1b06a0cb05449a24c68e486fc2,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:47:52Z,NA
97d940d184f2aa72317b44320c005a411dfa4f902ad190c0e63d77a831eb6cb8,MedUni Innsbruck Klinik fr Strahlentherapie,claude-opus-5,sponsor-resolve-v1,3b8492ce68b411e8f1dba976a09e709e8452522399998e9a29b4623319053b32,Medical University Of Innsbruck,high,x,FALSE,2026-08-11T12:48:01Z,NA
97c115d7755beadbb190117867753617d51039dcb4ad392630075b1590253364,"MedUni Vienna, Dept of Anesthesia, Critical Care, Div. of Cardiothoracic and Vascular Anesthesia",claude-opus-5,sponsor-resolve-v1,d144537de9f12313804fd9d42da0285db3fc3c447805d3c6326d00be8121fbe8,Medical University Of Vienna,high,x,FALSE,2026-08-11T12:48:11Z,NA
699e964d1775e65fcec199f7721ae91f41796e06b3e01df75d6502fd59599f5f,"Medizinische Hochschule Hannover, Klinik fr Pneumologie",claude-opus-5,sponsor-resolve-v1,918b32bae267802ae1fd89d621c31e4e1c21a1ad58cb266d5c2517a0eb1525f2,Medizinische Hochschule Hannover,high,Department of pneumology resolves to parent Hannover Medical School.,FALSE,2026-08-11T12:48:19Z,NA
0e1107dd90f5091eda24df1423de745a28d86cf620528591fb26c16f6baed912,"Medizinische Universitsklinik Graz, Abteilung fr Endokrinologie und Nuklearmedizin",claude-opus-5,sponsor-resolve-v1,5cd6bf89cf2cf1eb3688dbac9551fa2b2189443dced1fd622577fcbe499ad865,Medical University Of Graz,low,malformed,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
c6d85bcc304c92fa86f7f668b7825f26cb3c0ac09a3d3df8d03d98a2e0da25cc,"Medizinische Unversitt Wien, Abteilung fr Kinder- und Jugendheilkunde",claude-opus-5,sponsor-resolve-v1,37fd4d0ceb9b6acee26c8475a13b04936aff9bd0cf736534c2094e752b61a02a,Medical University Of Vienna,high,placeholder,FALSE,2026-08-11T12:48:30Z,NA
b2afeb9403588df90139c9c87a31cdaf586eb9bf6c56136d78eb039d910d6ef5,Medizinischen Klinik mit Schwerpunkt Nephrologie und Internistische Intensivmedizin/Charit - Universittsmedizin Berlin,claude-opus-5,sponsor-resolve-v1,f4868e1a8a92afc88d3f1d26a7a7950d9a123388d5a43d6ecdeda793330dc7f8,Charité Universitätsmedizin Berlin,high,Department of nephrology at Charité – Universitätsmedizin Berlin; resolves to parent institution.,FALSE,2026-08-11T12:48:37Z,NA
abec08c20df7b28784fd381bea5c2bfc001b7148fa7cce6b6c7c2b439f95f55f,"Meical University, Dpt. Internal Medicine, Div. of General Internal Medicine",claude-opus-5,sponsor-resolve-v1,7dcd28a21cfaac6ad06f15d3ea6c22b2362f3d2b0cb98333fbd3ebdd68352a1e,NA,NA,"off-list answer: Medical University, Dpt. Internal Medicin, Division Of General Inteal Medicine",NA,2026-08-11T12:48:46Z,NA
5e23c741870f0350404894bd3fb459f91d2ef1dec065559765795f1ea5670809,Meletios-Athanasios Dimopoulos,claude-opus-5,sponsor-resolve-v1,ee923cf0ebaadc4881db631fb6459d1ca774355a198190e05e8d084cabfbe212,NA,high,"Raw string is an individual investigator's name, not any listed organisation.",TRUE,2026-08-11T12:48:50Z,NA
573e708941b9dc3f2a6379239002842084fa1317ae375eb94fe477fb88e2d214,"Merck, Sharp  Dohme-Clinical Pharmacology,Europe",claude-opus-5,sponsor-resolve-v1,ee326859f96287d659e3fb65de74e5c14991a6ac2cb8a29f6d7cd4dd6846a67c,MSD,high,Merck Sharp & Dohme is MSD; the string names a clinical pharmacology unit in Europe.,FALSE,2026-08-11T12:48:59Z,NA
30e7051921bc16e10e70c88cbc05b851f54abd8d279f94774510e0f1855000df,Murdoch Childrens Research Institute MCRI,claude-opus-5,sponsor-resolve-v1,27ea62e3b72355dfa5d72b00fc0d34ecb1b9d7563f9c103ca5d385ddc727970a,NA,high,"Murdoch Children's Research Institute is an Australian institute, not among the listed candidates.",TRUE,2026-08-11T12:49:06Z,NA
4ea270a8e5294359a8a47c7a81f681cc9b98f5e0978cbdacc85b9bfcc9b43034,Myeloproliferative Disease Research Consortium MPD-RC,claude-opus-5,sponsor-resolve-v1,77372e47389ac060b2925ff1e7449bae790973db5d33af73f48dcead683201b8,NA,high,MPD-RC is a distinct myeloproliferative disease research consortium; no candidate matches.,TRUE,2026-08-11T12:49:11Z,NA
bc107c7778be74c3b5a9a615e6fda6f9fe8ad46c18c9c5e2db34bcf712d5bb80,"Neuroanstesiologisk Klinik, RH/Glostrup",claude-opus-5,sponsor-resolve-v1,c11005fbf1f5f5d286d317363a40a5f238679d9aaf03c978d56bd0a1ef34028e,Rigshospitalet,medium,"""RH"" denotes Rigshospitalet; neuroanaesthesiology clinic is a department of Rigshospitalet.",FALSE,2026-08-11T12:49:17Z,NA
d1a71bb370a747811d4317981179e3379ed306110bbeb3383f883706ce96e7ec,Nordic Society Of Gynaecological Oncology Clinical Trial Unit,claude-opus-5,sponsor-resolve-v1,0d968e3bce1e4fe64788b11505275033abaa0f9035a525c0d7d503068209acc5,Nordic Society of Gynaecological Oncology - Clinical Trial Unit NSGO-CTU,high,placeholder,FALSE,2026-08-11T12:49:29Z,NA
5cae54298f4bf3000efe0df33452323f25a7ba44cd485b3c3b26a7228ae48636,Nordic Society of Gynaecological Oncology - Clinical Trial Unit,claude-opus-5,sponsor-resolve-v1,0d968e3bce1e4fe64788b11505275033abaa0f9035a525c0d7d503068209acc5,Nordic Society of Gynaecological Oncology - Clinical Trial Unit NSGO-CTU,high,placeholder,FALSE,2026-08-11T12:49:36Z,NA
e98c1bfa849eb537df58002987351abf7e96e1bb9437cacd28f443df8bffea6f,Nordic Society of Gynaecological Oncology - Clinical Trial Unit NSGO-CTU,claude-opus-5,sponsor-resolve-v1,dbb2780042fb87cf5078af5c16d28467ce4ca1594dca40d8023cd48fdf684740,Nordic Society of Gynaecological Oncology - Clinical Trial Unit NSGO-CTU,high,placeholder,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
cd5e7d65e8281150b5f1ab4e68300612ceb6459740a1082585eb0d717d300408,Nordic Society of Gynaecological Oncology-Clinical Trial Unit,claude-opus-5,sponsor-resolve-v1,0d968e3bce1e4fe64788b11505275033abaa0f9035a525c0d7d503068209acc5,Nordic Society of Gynaecological Oncology - Clinical Trial Unit NSGO-CTU,high,placeholder,FALSE,2026-08-11T12:49:42Z,NA
9ce72df7392c2dc95f0c0ce8881339047185ca773bcc723eab79f79327bd4ea8,"OA Dr. Philipp Becker c/o Abteilung fr Wirbelsulenchirurgie, Orthopdisches Spital Speising GmbH",claude-opus-5,sponsor-resolve-v1,3a4eef72c9b707fddd43470b4d890d36402b7e56bacef316a9215d27a0358137,Orthopädisches Spital Speising,high,Spine surgery department at Orthopädisches Spital Speising GmbH resolves to parent hospital.,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
53716d4cdabb99720c64ed6d1348ba2ce268a40fe4e70e569edbfb5e4354b477,"PRIMENT Clinical Trials Unit, UCL",claude-opus-5,sponsor-resolve-v1,6bd9068f6a0a2712b822988965f08ad68fa6ce5704a5969db290e61bfd703a86,University College London,high,placeholder,FALSE,2026-08-11T12:49:48Z,NA
000699b66a14f3170e426c69588495aca13b2f5d695af17202e0c5542546f754,Parc Tauli Hospital Universitari,claude-opus-5,sponsor-resolve-v1,18400e1ede3452751f23916bae53f70bd8635a10d81b5895c9373ca1269cce97,Fundació Parc Taulí,high,placeholder,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
b0ba7cd9d42a8483a9e7d94a9c476b44ee452bb34b2fa3ce5fb11a251d44d5fb,"Plastikkirurgisk og brystkirurgisk afdeling, Region Sjlland",claude-opus-5,sponsor-resolve-v1,a6325b21cf3b7e595b64c0084255ca15de6c939e60b33264fcb21253f486aef0,Region Sjælland,high,Raw string is a plastic/breast surgery department of Region Sjælland; parent region is in candidate list.,FALSE,2026-08-11T12:49:58Z,NA
3fc592f3b0b6bcd92d15abcaa2b8e41cd5988e8ab71fa49ca73bdaf6a6aea48d,"Pr Giampiero CAMPANELLI Universit di Milano, Dipartimento di Scienze Chirurgiche, Ospedale Maggior",claude-opus-5,sponsor-resolve-v1,4a30acad57eff0d2414224ca074177e03cc230e4e8fc277a0f406718b72043b7,University of Milan,medium,placeholder,FALSE,2026-08-11T12:50:04Z,NA
70c91b9226bab94f01371a5bd56ac965cba029ba0359b3891881039effd3e29e,"Prim. Univ.Prof. Dr. Christian Pirich Department of Nuclear Medicine and Endocrinology, PMU Salzburg",claude-opus-5,sponsor-resolve-v1,c542dceb747465b446b0d57f716e0be78dbb62b604d9dd428e82f15e6b4828d4,Paracelsus Medical University,high,PMU Salzburg = Paracelsus Medical University; department resolves to parent institution.,FALSE,2026-08-11T12:50:18Z,NA
b292b14b38490eb9526171cee909b7356dcd1d42e99bcd819fdf4b2169a4fe44,Prof Mathias Abegg,claude-opus-5,sponsor-resolve-v1,f4c4f1cbf956890279200f75f6ffecaf24ed520b081cbd69392eb8f9794f89aa,NA,high,Individual investigator Mathias Abegg matches none of the listed candidates.,TRUE,2026-08-11T12:50:25Z,NA
3c5b6303717848f5065a87e1381a8be68bb644b7b677f007ba6d3482aa352665,Prof. Dr. Karl-Heinz Emmerich,claude-opus-5,sponsor-resolve-v1,8f2f5d9a9f4eb8634281302862cdc6ee74ff55461153d5e29c063eeaaf1d20dc,NA,high,Karl-Heinz Emmerich is a different individual from any listed candidate; Smolle shares only the first name.,TRUE,2026-08-11T12:50:31Z,NA
19238feb5b3dac64d51e729748b3ff56606146d9f7f82a324d94b4548905fc9f,"Prof., dr. med. Anders Fink-Jensen",claude-opus-5,sponsor-resolve-v1,d9fa769ecd7c31c39cd2eb6292e5494bd5023a7ed041cde1b7bd69f656277d98,NA,high,Anders Fink-Jensen is a distinct individual; no candidate matches this name.,TRUE,2026-08-11T12:50:38Z,NA
ffaf132344773cd3bbd9fcacf714004e692e7e49c4a82ca4f4eec1b97e34b3a9,Psychiatric Research Unit,claude-opus-5,sponsor-resolve-v1,51fc0567123c8d36c54b750cd4de1eef4ac7a06079b47f460a5a48460e955c1c,NA,low,Generic name 'Psychiatric Research Unit' could belong to several institutions; no clear evidence linking it to any candidate.,TRUE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
3ff2d20dadc210d37fc9b207422aa16f511d4ac9e587ee530c5c6957616fc94d,"RD Department, / Cambridge Clinical Trials Unit",claude-opus-5,sponsor-resolve-v1,7c6b0b5069b8acaac928bf29128870ff10dc9f5249d01f621a30aec0909c27db,Cambridge University Hospitals NHS Foundation Trust,high,Cambridge Clinical Trials Unit is hosted by Cambridge University Hospitals NHS Foundation Trust R&D department.,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
c77395bf08759f3939588e2b5c814dd88d3f8c0280fe157ba731b82d55876ff4,"Rib-X Pharmaceuticals, Inc",claude-opus-5,sponsor-resolve-v1,2720ff8b3ec2c45cfe37a2e4d747c677260891f6b5f5ce203dbfbcdc6186fc95,NA,high,Rib-X Pharmaceuticals (later Melinta Therapeutics) is distinct from all listed companies; RB/Rigel/Rempex are different firms.,TRUE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
8b28a8c0024eaf0042dab29dd06445c9c0b80d868d4ab57b769700b8c50a261d,Rigshospitalet Department of Anaesthesia,claude-opus-5,sponsor-resolve-v1,ff00b12bdd079bc565dd381d6360c7f0fce1018afe320fa33dc8e2c88700f32d,Rigshospitalet,high,"Department of Anaesthesia is a unit of Rigshospitalet, the parent institution in the list.",FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
66afc3ad65e06694a3dae69e734ef1477678ae1c262df0338cab544956b27dd4,"Rigshospitalet, Department of Clinical Pharmacology",claude-opus-5,sponsor-resolve-v1,56dfd378cdd592e6dff56a586848388de247903e3c89e8583d10e2ee7d11326a,Rigshospitalet,high,"Department of Clinical Pharmacology is a unit of Rigshospitalet, the parent institution present in the list.",FALSE,2026-08-11T12:50:44Z,NA
b9089c5551e18e4d4a068e7f9c7bf13dd57bfcd8481ad5e3196383842a30e7da,"Rigshospitalet, Department of Oncology",claude-opus-5,sponsor-resolve-v1,a845126f55a449fb303b684aa10e1ec6a3cc8167d1ef35302f9de4055ff701b0,Rigshospitalet,high,"Department of Oncology is a unit of Rigshospitalet, the parent hospital present in candidates.",FALSE,2026-08-11T12:50:49Z,NA
99d475292f6c7875094f98ced205895b573635b799e6c61c876d23d3be2fd3c6,"Rigshospitalet, ITA 4131, Department of Intensive care",claude-opus-5,sponsor-resolve-v1,e1557217eea41b30655d13575d71f193eb911141fbd17e74be786c277c7cdfe6,Rigshospitalet,high,"Department of Intensive Care unit 4131 within Rigshospitalet, exact parent match.",FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
e6244fe10b990759394ebe8aafacf6f80e42431c0920668486ca6052f04b9dda,"Rigshospitalet, Onkologisk Klinik",claude-opus-5,sponsor-resolve-v1,f019d59db6f0b832a022481fe434e15777803a7a86d82a324add8fd5ec831e07,Rigshospitalet,high,"Oncology clinic is a department of Rigshospitalet, the parent institution in the list.",FALSE,2026-08-11T12:50:55Z,NA
b7c3baefcb6b65e6dfa4184723cda7134ed9af734c18af51691fc088c5e86722,"Rigshospitalet, Psykiatrisk Klinik",claude-opus-5,sponsor-resolve-v1,506ca35b85a17ecd84d53ff350283404d40a2a463a4a792a24b9240891018bdc,Rigshospitalet,high,Psychiatric clinic is a department of Rigshospitalet; parent institution present in list.,FALSE,2026-08-11T12:51:01Z,NA
d4399d2be5598859a50d2bbb4d5a60d08ca42dee3acd82d458cba1171badaff2,"Rigshospitalet, department of Neurology",claude-opus-5,sponsor-resolve-v1,dd46e883babaf9926972ceef235208c247ce49db1cea9880f812fb63fab09f26,Rigshospitalet,high,"Department of Neurology is a unit of Rigshospitalet, the parent institution present in list.",FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
b3ef69d1ea4dd419fef53913e6dc5d4437bf755f19964e2c26a627d322603fbd,"Rigshospitalet, department of surgical Gastroenterology, C-Tx",claude-opus-5,sponsor-resolve-v1,7412e7749f2c57120200413e7ed82e205b2922a3e2edee108f017e8b2a2988a3,Rigshospitalet,high,Department of surgical gastroenterology resolves to parent hospital Rigshospitalet.,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
ef068f58a6bf73f1745b461bdd4cbf0cd73c5b6b76b0ca4739f328703bc134e2,"Section For Surgical Pathophysiology, Rigshospitalet",claude-opus-5,sponsor-resolve-v1,a1075a29814aed3dd14427634b94e507040b8562d29857462f6ba55b785e9517,Rigshospitalet,high,"Department (Section for Surgical Pathophysiology) within Rigshospitalet, the parent institution present in candidates.",FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
ef068f58a6bf73f1745b461bdd4cbf0cd73c5b6b76b0ca4739f328703bc134e2,"Section for Surgical Pathophysiology, Rigshospitalet",claude-opus-5,sponsor-resolve-v1,a1075a29814aed3dd14427634b94e507040b8562d29857462f6ba55b785e9517,Rigshospitalet,high,"Department (Section for Surgical Pathophysiology) within Rigshospitalet, the parent institution present in candidates.",FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
c1b362567d2596b1c0b5b97215310d7a14d916817bc99f5ba01721a7e82890fe,Servicio Enfermedades Infecciosas,claude-opus-5,sponsor-resolve-v1,2ccba786e5edfee2eec585e844c836045c0e1d33500fede204f80261fd8312d8,NA,medium,"""Infectious Diseases Department"" alone; no hospital identified, so cannot match any candidate institution.",TRUE,2026-08-11T12:51:08Z,NA
83e1cc41e585901075ff16f46c7de26a52f9d4df5a3bd4838c10f160c68e0fe1,Servicio de Anestesia-Reanimacin,claude-opus-5,sponsor-resolve-v1,05f6f98d2db023cf60764f43a4d709fff658470313e64a1e027fa3f71909d1c5,NA,high,Generic anesthesia department name with no institution specified; cannot be tied to any candidate hospital.,TRUE,2026-08-11T12:51:14Z,NA
11a28147483428c56e6d3776a1cc4b62e5bb6607b649acca40eea72e9ae6120b,Smerteklinikken,claude-opus-5,sponsor-resolve-v1,37e654a2b8bda9d4decf58f650e591709646984ff0d3b35bdad71ff718b72597,NA,high,"""Smerteklinikken"" is a Norwegian/Danish pain clinic; no candidate matches this organisation.",TRUE,2026-08-11T12:51:19Z,NA
8b4db1a7e2185e8c8e50539ee364b24f03843081e2dfb9776c2b052ddaba1c5f,"Tampere University, Faculty of Medicine, Department of Ophthalmology",claude-opus-5,sponsor-resolve-v1,3a30430816e8745b0b36782412879ac4ccad2daff1c1a488d1956b8a6cbcc7fd,NA,medium,"Raw string names Tampere University's medical faculty, an academic institution distinct from Tampere University Hospital; no university candidate listed.",TRUE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
441f1aac5da1676f9e3fa6e57cfaacac483de142a7c57be5cbd6d673363656ac,"The Cardiovascular MR Group, Dept. 2011, Rigshospitalet",claude-opus-5,sponsor-resolve-v1,d6a795e35babe409f616673e5225b144bb4ff549f13afd625a4bfe116b443983,Rigshospitalet,high,"Department within Rigshospitalet, which is a listed candidate.",FALSE,2026-08-11T12:51:24Z,NA
71dfe55552fbefcaee1f4626ac35b172eedec1000f8cb3221cca1785e8034b6a,"The Centre for Child and Adolescent Mental Health, Eastern and Southern",claude-opus-5,sponsor-resolve-v1,8d4d6c14fdd2a27bb08a86846d20401d83093f89e6fd8936c829286b81fe3b01,"The Centre for Child and Adolescent Mental Health, Eastern and Southern Norway R.BUP",high,Raw string is truncated version of the Norway R.BUP centre name.,FALSE,2026-08-11T12:52:38Z,NA
f6dd13bfb8187d6823392b33e9abe78d033f1d218d034e043fb8a1660cc1bcdd,The Department of Calcium- and Bone-metabolic Diseases,claude-opus-5,sponsor-resolve-v1,7a3e77e3d887e0f348bbae364eb18552ce22543b5e20d0065a7de294cbf808d7,The Heartbeat Trust,low,placeholder,FALSE,2026-08-11T12:52:46Z,NA
dc292609febf0ae532aee5cfa5984a955c4309da74d5f2ff5e72753350e66136,UCL Biomedicine RD Unit,claude-opus-5,sponsor-resolve-v1,13bff1f50cc963dd7a2ee9cfe8cd2d56a82e75e100032717483e7f2b5b1244a3,University of Cologne,low,placeholder,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
ae643e185843bd795c2a0286ea929032098db5eaa3ba9d65ce2a83afa2b8618d,UCL Comprehensive Clinical Trials Unit,claude-opus-5,sponsor-resolve-v1,9a28ec9b30e99830fa2a1540e28ece3133fe2e9146997460025bf6d87c599323,University College London,high,placeholder,FALSE,2026-08-11T12:52:55Z,NA
c027a4e1241363ccf9d00722c768b8ae0e48edfad2438d1d91d8c0cc423e76fb,UMCN department Pharm-Tox,claude-opus-5,sponsor-resolve-v1,61c013f1c85ac6fe2c295ceab2f50365da87aa211af5b1d82a4ec5041bb12e93,Radboudumc,high,"UMCN = University Medical Center Nijmegen, now Radboudumc; Pharmacology-Toxicology is a department of it.",FALSE,2026-08-11T12:53:00Z,NA
9f5f267742c2161f82a5fbb33d7f51dad25a49f03b05ea0c7ca432462d11abaf,UZ Leuven-Department of Urology,claude-opus-5,sponsor-resolve-v1,50fad1a1938e21c3aaa1745e82e860bb8a65ab01a35dde7900088696af8485f6,UZ Leuven,high,placeholder,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
07787494b2a35667fc27280b41edd1cf1867a05bae6a57278c218bb45dc4fdfd,UZLeuven Afdeling Oogziekten,claude-opus-5,sponsor-resolve-v1,9cd81084b10022ac9980d287e60ae7b4c9e59654b3f2b12a58821d4f79ba7faa,UZ Leuven,high,placeholder,FALSE,2026-08-11T12:53:08Z,NA
91eb1462700a297915a6b7eb1f50021902cbf3d0e8c9a91d029b69d113d8a625,"Universitres Herzzentrum, Klinik fr Kardiologie und Angiologie",claude-opus-5,sponsor-resolve-v1,6617ccfe2a3e624432b8df8d868dc6640cdb78438985d1024590b04152f7d7b5,Universitäres Herzzentrum Hamburg,low,"Only 'Universitäres Herzzentrum' matches Hamburg candidates; city unspecified, and two Hamburg variants exist, so uncertain.",FALSE,2026-08-11T12:53:30Z,NA
0601d763806303548762c9467498bd0a174db528955807f6fa0134287392b6b2,"Universittsklinik fr Innere Medizin III, Klinische Abteilung fr Gastroenterologie und Hepatologie",claude-opus-5,sponsor-resolve-v1,76b89b01710fc18bb1ef44e65ed664d5d242da65850211d2f934b586fcda9bac,Universittsklinik Fr Innere Medizin Iii Klinische,low,placeholder,FALSE,2026-08-11T12:53:40Z,NA
f5c29b559baa370a7b4ce1258b31770eb4c09867248cc661729c270c84f4daf3,"Universittsklinik fr Innere Medizin IV, Klinische Abteilung Gastroenterologie und Hepatologie",claude-opus-5,sponsor-resolve-v1,76b89b01710fc18bb1ef44e65ed664d5d242da65850211d2f934b586fcda9bac,NA,low,"Generic German department name without city; cannot determine whether Vienna, Graz or other university hospital. Candidate 'Innere Medizin III' is a different department.",TRUE,2026-08-11T12:53:44Z,NA
6ef879950bcab9c5f33272e4846aeb0ad168d73c358e19508992fae203c475db,"Universittsklinik fr Innere Medizin, Klinische Abteilung fr Endokrinologie und Nuklearmedizin",claude-opus-5,sponsor-resolve-v1,76b89b01710fc18bb1ef44e65ed664d5d242da65850211d2f934b586fcda9bac,NA,low,"Generic German/Austrian internal medicine endocrinology department; no city or university named, cannot identify parent institution confidently.",TRUE,2026-08-11T12:53:49Z,NA
1a04dc0e800489c1d972674a53ffa90b5be2ff258d092feed00bc15628800c77,"Universittsklinik fr Psychiatrie und Psychotherapie, Klin. Abteilung f. Biologische Psychiatrie",claude-opus-5,sponsor-resolve-v1,a9bf68f67687195dd0431e0ae92a8dd917628b535caebec2cc42446dea991cdd,NA,low,German-language psychiatry department with 'Klin. Abteilung' (Austrian style) but no city given; cannot determine Vienna vs Graz.,TRUE,2026-08-11T12:53:56Z,NA
6557ece3aa11f547c17f8ddbd98b266ac64e5d58798e25471b79ee550f9aa616,"Universittsklinik fr Zahn-, Mund- und Kieferheilkunde, Med Uni Graz, Department fr zahnrztliche Chirurgie",claude-opus-5,sponsor-resolve-v1,fb516a1d3aff89b6782b20e4bde4a28c5f63f79e1cae0445938ee47d8ab17073,Medical University Of Graz,high,placeholder,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
