entity_id,alias,alias_type,source
ent_016677,indian poke whole,chembl_synonym,chembl
ent_016677,veratrum,chembl_synonym,chembl
ent_016677,veratrum alkaloids,chembl_synonym,chembl
ent_016677,veratrum eschscholtzianum root,chembl_synonym,chembl
ent_016677,veratrum eschscholtzianum whole,chembl_synonym,chembl
ent_016677,veratrum eschscholtzii root,chembl_synonym,chembl
ent_016677,veratrum eschscholtzii whole,chembl_synonym,chembl
ent_016677,veratrum viride,chembl_synonym,chembl
ent_016677,veratrum viride root,chembl_synonym,chembl
ent_016677,veratrum viride whole,chembl_synonym,chembl
ent_016677,vertavis,trade_name,chembl
ent_007657,ibritumomab tiuxetan,ban,chembl
ent_007657,idec-129,chembl_synonym,chembl
ent_007657,idec-in2b8,chembl_synonym,chembl
ent_007657,idec-y2b8,chembl_synonym,chembl
ent_007657,idec-y2b8 idec-129,chembl_synonym,chembl
ent_008061,b28-asp-insulin,chembl_synonym,chembl
ent_008061,fiasp flextouch,trade_name,chembl
ent_008061,i-004,chembl_synonym,chembl
ent_008061,i004,chembl_synonym,chembl
ent_008061,ina-x14,chembl_synonym,chembl
ent_008061,ins novorapid,trade_name,chembl
ent_008061,insulina asparta,chembl_synonym,chembl
ent_008061,insulin aspart,chembl_synonym,chembl
ent_008061,insulin aspart component of ryzodeg 70/30,trade_name,chembl
ent_008061,insulin aspart recombinant,chembl_synonym,chembl
ent_008061,insuline asparte,chembl_synonym,chembl
ent_008061,insulin x14,chembl_synonym,chembl
ent_008061,novolog,trade_name,chembl
ent_008307,armidexan,trade_name,chembl
ent_008307,cosmofer,trade_name,chembl
ent_008307,ferran 100,trade_name,chembl
ent_008307,ferrum,trade_name,chembl
ent_008307,imferon,trade_name,chembl
ent_008307,iron dextran,chembl_synonym,chembl
ent_008307,nonemic,trade_name,chembl
ent_002676,aerofact,chembl_synonym,chembl
ent_002676,bovine calf lung surfactant,chembl_synonym,chembl
ent_002676,calfactant,ban,chembl
ent_002676,infasurf,trade_name,chembl
ent_002676,infasurf preservative free,trade_name,chembl
ent_002676,sf-ri 1,chembl_synonym,chembl
ent_010859,nicorette,trade_name,chembl
ent_010859,nicorette (mint),trade_name,chembl
ent_010859,nicotine polacrilex,chembl_synonym,chembl
ent_010859,thrive,trade_name,chembl
ent_008062,insulin aspart protamine recombinant,chembl_synonym,chembl
ent_008079,insulin lispro protamine recombinant,chembl_synonym,chembl
ent_012641,e-1521,chembl_synonym,chembl
ent_012641,e1521,chembl_synonym,chembl
ent_012641,ins-1521,chembl_synonym,chembl
ent_012641,ins no.1521,chembl_synonym,chembl
ent_012641,macrogol,chembl_synonym,chembl
ent_012641,polyethylene glycol,chembl_synonym,chembl
ent_012641,polyethylene glycols,chembl_synonym,chembl
ent_012641,"polyethylene glycol, unspecified",chembl_synonym,chembl
ent_012641,polyethylene oxide,chembl_synonym,chembl
ent_015251,rbc-scan,trade_name,chembl
ent_015251,technetium tc-99m red blood cell,chembl_synonym,chembl
ent_015251,technetium tc-99m red blood cell kit,chembl_synonym,chembl
ent_015251,technetium tc 99m red blood cells,chembl_synonym,chembl
ent_015251,technetium tc-99m red blood cells,chembl_synonym,chembl
ent_015251,ultratag,trade_name,chembl
ent_012656,polytetrafluoroethylene,chembl_synonym,chembl
ent_008082,(beef) insulin,chembl_synonym,chembl
ent_008082,bovine insulin highly purified,chembl_synonym,chembl
ent_008082,bovine insulinum,chembl_synonym,chembl
ent_008082,insulin (beef),chembl_synonym,chembl
ent_008082,insulin beef,chembl_synonym,chembl
ent_008082,insulin (bison bonasus),chembl_synonym,chembl
ent_008082,insulin bovine,chembl_synonym,chembl
ent_008082,insulin bovine insulin,chembl_synonym,chembl
ent_008082,"insulin,lente,beef",chembl_synonym,chembl
ent_008082,"insulin,nph,beef",chembl_synonym,chembl
ent_008082,insulin purified beef,chembl_synonym,chembl
ent_008082,"insulin, regular, beef",chembl_synonym,chembl
ent_008082,"insulin,semilente,beef",chembl_synonym,chembl
ent_008082,"insulin,ultralente,beef",chembl_synonym,chembl
ent_015254,99mtc-labeled sulfur colloid,chembl_synonym,chembl
ent_015254,an-sulfur colloid,trade_name,chembl
ent_015254,an-sulfur colloid kit,trade_name,chembl
ent_015254,tc99m-sulfur colloid,chembl_synonym,chembl
ent_015254,technecoll,trade_name,chembl
ent_015254,technescan sulfur colloid,trade_name,chembl
ent_015254,technetium (99mtc) sulfur colloid,chembl_synonym,chembl
ent_015254,technetium tc 99m sulfur colloid,chembl_synonym,chembl
ent_015254,technetium tc-99m sulfur colloid,chembl_synonym,chembl
ent_015254,technetium tc-99m sulfur colloid kit,chembl_synonym,chembl
ent_015254,technetium tc 99m tsc,trade_name,chembl
ent_015254,tesuloid,trade_name,chembl
ent_013224,human rabies globulin (hrig),chembl_synonym,chembl
ent_013224,hyperrab,chembl_synonym,chembl
ent_013224,imogam,trade_name,chembl
ent_013224,kamrab,chembl_synonym,chembl
ent_013224,rabies immune globulin,chembl_synonym,chembl
ent_013224,rabies immune globulin (human),chembl_synonym,chembl
ent_013224,rabies immune globulin human,chembl_synonym,chembl
ent_013224,"rabies immune globulin, human",chembl_synonym,chembl
ent_013224,"rabies immune globulin,human",chembl_synonym,chembl
ent_013224,rabies immunoglobulin,chembl_synonym,chembl
ent_013224,rabies immunoglobulins,chembl_synonym,chembl
ent_005558,clexane,trade_name,chembl
ent_005558,enoxaparin,chembl_synonym,chembl
ent_005558,enoxaparina de sodio,chembl_synonym,chembl
ent_005558,enoxaparine sodique,chembl_synonym,chembl
ent_005558,enoxaparin sodium,ban,chembl
ent_005558,enoxaparin sodium (preservative free),trade_name,chembl
ent_005558,enoxaparin sodium salt,chembl_synonym,chembl
ent_005558,klexane,chembl_synonym,chembl
ent_005558,lovenox,trade_name,chembl
ent_005558,lovenox (preservative free),trade_name,chembl
ent_005558,pk 10169,chembl_synonym,chembl
ent_005558,pk-10169,chembl_synonym,chembl
ent_005558,rp 54563,chembl_synonym,chembl
ent_005558,rp-54563,chembl_synonym,chembl
ent_008121,castle's intrinsic factor,chembl_synonym,chembl
ent_008121,intrinsic factor,chembl_synonym,chembl
ent_008121,intrinsic factor component of cyanocobalamin co 57 schilling test kit,trade_name,chembl
ent_008121,intrinsic factor component of rubratope-57 kit,trade_name,chembl
ent_008121,intrinsic factor component of rubratope-60 kit,trade_name,chembl
ent_008121,intrinsic factor concentrate,chembl_synonym,chembl
ent_008121,"intrinsic factor, concentrate",chembl_synonym,chembl
ent_008121,intrinsic factor pork,chembl_synonym,chembl
ent_000477,aldesleukin,chembl_synonym,chembl
ent_000477,aldesleukina,chembl_synonym,chembl
ent_000477,aldesleukine,chembl_synonym,chembl
ent_000477,human interleukin-2,chembl_synonym,chembl
ent_000477,human interleukin-2 125-serine,chembl_synonym,chembl
ent_000477,il2 (2-133) c125s,chembl_synonym,chembl
ent_000477,ilt-101,chembl_synonym,chembl
ent_000477,ilt-101 (low dose il-2),chembl_synonym,chembl
ent_000477,interleukin 2,chembl_synonym,chembl
ent_000477,interleukin-2,chembl_synonym,chembl
ent_000477,"interleukin-2(2-133),125-ser",chembl_synonym,chembl
ent_000477,interleukin-2 aldesleukin,chembl_synonym,chembl
ent_000477,proleukin,trade_name,chembl
ent_000477,recombinant interleukin-2 human,chembl_synonym,chembl
ent_003937,cryptenamine acetates,chembl_synonym,chembl
ent_003937,unitensen,trade_name,chembl
ent_001098,ardeparina de sodio,chembl_synonym,chembl
ent_001098,ardeparine sodique,chembl_synonym,chembl
ent_001098,ardeparin sodium,chembl_synonym,chembl
ent_001098,ardeparin sodium salt,chembl_synonym,chembl
ent_001098,normiflo,trade_name,chembl
ent_001098,rd-11885,chembl_synonym,chembl
ent_001098,wy-90493 rd,chembl_synonym,chembl
ent_001098,wy-90493-rd,chembl_synonym,chembl
ent_000626,alseroxylon,chembl_synonym,chembl
ent_000626,rautensin,trade_name,chembl
ent_000626,rauwiloid,trade_name,chembl
ent_004541,delsym,trade_name,chembl
ent_004541,dextromethorphan polistirex,chembl_synonym,chembl
ent_004541,nsc-751452,chembl_synonym,chembl
ent_003770,codeine polistirex,chembl_synonym,chembl
ent_003770,codeine polistirex component of codeprex,trade_name,chembl
ent_003770,codeine polistirex component of penntuss,trade_name,chembl
ent_007565,hydrocodone polistirex,chembl_synonym,chembl
ent_012639,estradiol phosphate polymer,chembl_synonym,chembl
ent_012639,estradurin,trade_name,chembl
ent_012639,fosfato de poliestradiol,chembl_synonym,chembl
ent_012639,leo 114,chembl_synonym,chembl
ent_012639,leo-114,chembl_synonym,chembl
ent_012639,phosphate de polyestradiol,chembl_synonym,chembl
ent_012639,polyest phos,trade_name,chembl
ent_012639,polyestradiol phosphate,chembl_synonym,chembl
ent_012639,polyestradiol phos phosphate,chembl_synonym,chembl
ent_013191,cardioquin,trade_name,chembl
ent_013191,galactoquin,chembl_synonym,chembl
ent_013191,naticardina,chembl_synonym,chembl
ent_013191,quinidine polygalacturonate,chembl_synonym,chembl
ent_004758,dimyristoyl lecithin,chembl_synonym,chembl
ent_004758,dimyristoyl lecithin component of imagent,trade_name,chembl
ent_004758,"dmpc, l-",chembl_synonym,chembl
ent_004758,"dmpc, r-",chembl_synonym,chembl
ent_007409,calciparine,trade_name,chembl
ent_007409,ecasolv,chembl_synonym,chembl
ent_007409,heparin calcium,chembl_synonym,chembl
ent_007409,heparin calcium salt,chembl_synonym,chembl
ent_007409,heparinum calcicum,chembl_synonym,chembl
ent_007409,uniparin ca,trade_name,chembl
ent_011932,b-2036-peg,chembl_synonym,chembl
ent_011932,b2036-peg,chembl_synonym,chembl
ent_011932,b2036peg,chembl_synonym,chembl
ent_011932,pegvisomant,chembl_synonym,chembl
ent_011932,pegwisomant,chembl_synonym,chembl
ent_011932,somavent,chembl_synonym,chembl
ent_011932,trovert,chembl_synonym,chembl
ent_012289,phenylpropanolamine polistirex,usan,chembl
ent_016262,cerumenex,trade_name,chembl
ent_016262,trolamine polypeptide oleate condensate,chembl_synonym,chembl
ent_008081,insulin porcine,chembl_synonym,chembl
ent_008081,insulin porcine insulin,chembl_synonym,chembl
ent_008081,insulin pork,chembl_synonym,chembl
ent_000484,alefacept,chembl_synonym,chembl
ent_000484,amevive,trade_name,chembl
ent_000484,bg-9273,chembl_synonym,chembl
ent_000484,bg9273,chembl_synonym,chembl
ent_000484,bg-9712,chembl_synonym,chembl
ent_000484,bg9712,chembl_synonym,chembl
ent_000484,human lfa-3igg fusion protein,chembl_synonym,chembl
ent_000484,lfa-3cd2,chembl_synonym,chembl
ent_000484,lfa-3tip,chembl_synonym,chembl
ent_000484,lfa3tip,chembl_synonym,chembl
ent_005215,anti-cd11a,chembl_synonym,chembl
ent_005215,efalizumab,chembl_synonym,chembl
ent_005215,hu-1124,chembl_synonym,chembl
ent_005215,hu1124,chembl_synonym,chembl
ent_000307,abp-501,chembl_synonym,chembl
ent_000307,abrilada,chembl_synonym,chembl
ent_000307,adalimumab,chembl_synonym,chembl
ent_000307,adalimumab aacf,chembl_synonym,chembl
ent_000307,adalimumab-aacf,chembl_synonym,chembl
ent_000307,adalimumab-aaty,chembl_synonym,chembl
ent_000307,adalimumab (abbvie),chembl_synonym,chembl
ent_000307,adalimumab adaz,chembl_synonym,chembl
ent_000307,adalimumab-adaz,chembl_synonym,chembl
ent_000307,adalimumab adbm,chembl_synonym,chembl
ent_000307,adalimumab-adbm,chembl_synonym,chembl
ent_000307,adalimumab afzb,chembl_synonym,chembl
ent_000307,adalimumab-afzb,chembl_synonym,chembl
ent_000307,adalimumab aqvh,chembl_synonym,chembl
ent_000307,adalimumab-aqvh,chembl_synonym,chembl
ent_000307,adalimumab atto,chembl_synonym,chembl
ent_000307,adalimumab-atto,chembl_synonym,chembl
ent_000307,adalimumab beta,chembl_synonym,chembl
ent_000307,adalimumab biosimilar (alvotech),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (amgen),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (avt02),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (celltrion),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (ct-p17),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (fkb-327),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (msb11022),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (mylan),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (pfizer),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (sandoz),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (yusimry),chembl_synonym,chembl
ent_000307,adalimumab biosimilar (zrc-3197),chembl_synonym,chembl
ent_000307,adalimumab bwwd,chembl_synonym,chembl
ent_000307,adalimumab-bwwd,chembl_synonym,chembl
ent_000307,adalimumab fkjp,chembl_synonym,chembl
ent_000307,adalimumab-fkjp,chembl_synonym,chembl
ent_000307,adalimumab (genetical recombination),chembl_synonym,chembl
ent_000307,adalimumab (humira),chembl_synonym,chembl
ent_000307,adalimumab-ryvk,chembl_synonym,chembl
ent_000307,amjevita,chembl_synonym,chembl
ent_000307,avt-02,chembl_synonym,chembl
ent_000307,avt02,chembl_synonym,chembl
ent_000307,bcd-057,chembl_synonym,chembl
ent_000307,bi 695501,chembl_synonym,chembl
ent_000307,bi-695501,chembl_synonym,chembl
ent_000307,bi695501,chembl_synonym,chembl
ent_000307,chs-1420,chembl_synonym,chembl
ent_000307,ct-p17,chembl_synonym,chembl
ent_000307,ctp17,chembl_synonym,chembl
ent_000307,d2e7,chembl_synonym,chembl
ent_000307,d3e7,chembl_synonym,chembl
ent_000307,exemptia,chembl_synonym,chembl
ent_000307,fkb-327,chembl_synonym,chembl
ent_000307,fkb327,chembl_synonym,chembl
ent_000307,gp-2017,chembl_synonym,chembl
ent_000307,gp2017,chembl_synonym,chembl
ent_000307,hadlima,chembl_synonym,chembl
ent_000307,hlx-03,chembl_synonym,chembl
ent_000307,hlx03,chembl_synonym,chembl
ent_000307,lu-200134,chembl_synonym,chembl
ent_000307,lu200134,chembl_synonym,chembl
ent_000307,m-923,chembl_synonym,chembl
ent_000307,m923,chembl_synonym,chembl
ent_000307,msb-11022,chembl_synonym,chembl
ent_000307,msb11022,chembl_synonym,chembl
ent_000307,ons-3010,chembl_synonym,chembl
ent_000307,pf-06410293,chembl_synonym,chembl
ent_000307,sb-5,chembl_synonym,chembl
ent_000307,sb5,chembl_synonym,chembl
ent_000307,simlandi,chembl_synonym,chembl
ent_000307,yusimry,chembl_synonym,chembl
ent_000307,zrc-3197,chembl_synonym,chembl
ent_000307,zrc3197,chembl_synonym,chembl
ent_001974,12-igg1,chembl_synonym,chembl
ent_001974,abp-215,chembl_synonym,chembl
ent_001974,ava-1,chembl_synonym,chembl
ent_001974,bat 1706,chembl_synonym,chembl
ent_001974,bat-1706,chembl_synonym,chembl
ent_001974,bat1706,chembl_synonym,chembl
ent_001974,bevacizumab,chembl_synonym,chembl
ent_001974,bevacizumab adcd,chembl_synonym,chembl
ent_001974,bevacizumab-adcd,chembl_synonym,chembl
ent_001974,bevacizumab (avastin),chembl_synonym,chembl
ent_001974,bevacizumab awwb,chembl_synonym,chembl
ent_001974,bevacizumab-awwb,chembl_synonym,chembl
ent_001974,bevacizumab beta,chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (abp-215),chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (amgen),chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (ct-p16),chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (fkb-238),chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (gp-2019),chembl_synonym,chembl
ent_001974,bevacizumab biosimilar (pfizer),chembl_synonym,chembl
ent_001974,bevacizumab bvzr,chembl_synonym,chembl
ent_001974,bevacizumab-bvzr,chembl_synonym,chembl
ent_001974,bevacizumab maly,chembl_synonym,chembl
ent_001974,bevacizumab-maly,chembl_synonym,chembl
ent_001974,bevacizumab-tnjn,chembl_synonym,chembl
ent_001974,bevax,chembl_synonym,chembl
ent_001974,bevz-92,chembl_synonym,chembl
ent_001974,bevz92,chembl_synonym,chembl
ent_001974,bi 695502,chembl_synonym,chembl
ent_001974,bi-695502,chembl_synonym,chembl
ent_001974,bi695502,chembl_synonym,chembl
ent_001974,bs-503,chembl_synonym,chembl
ent_001974,bs-503a,chembl_synonym,chembl
ent_001974,byvasda,chembl_synonym,chembl
ent_001974,chs-5217,chembl_synonym,chembl
ent_001974,ct-16,chembl_synonym,chembl
ent_001974,ct16,chembl_synonym,chembl
ent_001974,ct p16,chembl_synonym,chembl
ent_001974,ct-p16,chembl_synonym,chembl
ent_001974,ctp-16,chembl_synonym,chembl
ent_001974,ctp16,chembl_synonym,chembl
ent_001974,ct-p16 (biosimilar of bevacizumab),chembl_synonym,chembl
ent_001974,fkb 238,chembl_synonym,chembl
ent_001974,fkb-238,chembl_synonym,chembl
ent_001974,fkb238,chembl_synonym,chembl
ent_001974,gp-2019,chembl_synonym,chembl
ent_001974,gp2019,chembl_synonym,chembl
ent_001974,hlx 04,chembl_synonym,chembl
ent_001974,hlx-04,chembl_synonym,chembl
ent_001974,hlx04,chembl_synonym,chembl
ent_001974,hlx04-o,chembl_synonym,chembl
ent_001974,ibi-305,chembl_synonym,chembl
ent_001974,ibi305,chembl_synonym,chembl
ent_001974,ly 01008,chembl_synonym,chembl
ent_001974,ly-01008,chembl_synonym,chembl
ent_001974,mb-02,chembl_synonym,chembl
ent_001974,mb02,chembl_synonym,chembl
ent_001974,pf-06439535,chembl_synonym,chembl
ent_001974,q-1101,chembl_synonym,chembl
ent_001974,q1101,chembl_synonym,chembl
ent_001974,r-435,chembl_synonym,chembl
ent_001974,rg-435,chembl_synonym,chembl
ent_001974,rhumab-,chembl_synonym,chembl
ent_001974,rhumab-vegf,chembl_synonym,chembl
ent_001974,ro-4876646,chembl_synonym,chembl
ent_001974,"usp mab 002, monoclonal igg1",chembl_synonym,chembl
ent_011716,medi-493,chembl_synonym,chembl
ent_011716,palivizumab,chembl_synonym,chembl
ent_011716,synagis abbosynagis,trade_name,chembl
ent_011303,ct-p39,chembl_synonym,chembl
ent_011303,ctp-39,chembl_synonym,chembl
ent_011303,ctp39,chembl_synonym,chembl
ent_011303,gbr 310,chembl_synonym,chembl
ent_011303,gbr-310,chembl_synonym,chembl
ent_011303,hs632,chembl_synonym,chembl
ent_011303,ige25,chembl_synonym,chembl
ent_011303,olizumab,chembl_synonym,chembl
ent_011303,omalizumab,chembl_synonym,chembl
ent_011303,omalizumab biosimilar (ct-p39),chembl_synonym,chembl
ent_011303,omalizumab biosimilar - synermore,chembl_synonym,chembl
ent_011303,rg-3648,chembl_synonym,chembl
ent_011303,rhumab-e25,chembl_synonym,chembl
ent_011303,syn-008,chembl_synonym,chembl
ent_011303,syn008,chembl_synonym,chembl
ent_007530,bt-295,chembl_synonym,chembl
ent_007530,csl-787,chembl_synonym,chembl
ent_007530,csl787,chembl_synonym,chembl
ent_007530,csl787 nebulized ig,chembl_synonym,chembl
ent_007530,flebogamma dif,chembl_synonym,chembl
ent_007530,flebogammadif,chembl_synonym,chembl
ent_007530,flebogamma dif (previously flebogammadif),trade_name,chembl
ent_007530,gamastan,chembl_synonym,chembl
ent_007530,gammagard,trade_name,chembl
ent_007530,gammagard liquid,chembl_synonym,chembl
ent_007530,gammaplex,chembl_synonym,chembl
ent_007530,gamunex,trade_name,chembl
ent_007530,"globulin, immune",chembl_synonym,chembl
ent_007530,"globulin, immune human serum",chembl_synonym,chembl
ent_007530,hizentra,trade_name,chembl
ent_007530,human gammaglobulin,chembl_synonym,chembl
ent_007530,human igg,chembl_synonym,chembl
ent_007530,human immune globulin g,chembl_synonym,chembl
ent_007530,human immunoglobulin g,chembl_synonym,chembl
ent_007530,human immunoglobulin g component of hyqvia,trade_name,chembl
ent_007530,human normal immunoglobulin,chembl_synonym,chembl
ent_007530,human normal immunoglobulin (ivig),chembl_synonym,chembl
ent_007530,human normal immunoglobulin (scig),chembl_synonym,chembl
ent_007530,immune globulin (human),chembl_synonym,chembl
ent_007530,immune globulin human,chembl_synonym,chembl
ent_007530,immunoglobulin g (human),chembl_synonym,chembl
ent_007530,immunoglobulin g human,chembl_synonym,chembl
ent_007530,"immunoglobulin g, human",chembl_synonym,chembl
ent_007530,immunoglobulin human normal,chembl_synonym,chembl
ent_007530,kiovig,chembl_synonym,chembl
ent_007530,newgam,chembl_synonym,chembl
ent_007530,normal immunoglobulins,chembl_synonym,chembl
ent_007530,npb-01,chembl_synonym,chembl
ent_007530,octagam,trade_name,chembl
ent_007530,privigen,chembl_synonym,chembl
ent_015988,tositumomab,chembl_synonym,chembl
ent_015988,tositumomab component of bexxar,trade_name,chembl
ent_010638,an100226m,chembl_synonym,chembl
ent_010638,antegran,chembl_synonym,chembl
ent_010638,antegren,chembl_synonym,chembl
ent_010638,natalizumab,chembl_synonym,chembl
ent_003307,a-3384,chembl_synonym,chembl
ent_003307,a3384,chembl_synonym,chembl
ent_003307,cholestyramine,chembl_synonym,chembl
ent_003307,cholestyramine light,trade_name,chembl
ent_003307,cholybar,trade_name,chembl
ent_003307,colestiramina,chembl_synonym,chembl
ent_003307,colestyramine,chembl_synonym,chembl
ent_003307,colestyramine 20,chembl_synonym,chembl
ent_003307,cuemid,chembl_synonym,chembl
ent_003307,duolite ap143 resin,trade_name,chembl
ent_003307,locholest,trade_name,chembl
ent_003307,locholest light,trade_name,chembl
ent_003307,prevalite,trade_name,chembl
ent_003307,questran,trade_name,chembl
ent_003307,questran light,trade_name,chembl
ent_016820,vitamin k,chembl_synonym,chembl
ent_007693,extraneal,trade_name,chembl
ent_007693,icodextrin,ban,chembl
ent_007693,icodextrina,chembl_synonym,chembl
ent_007693,icodextrine,chembl_synonym,chembl
ent_004167,aranesp sureclick,trade_name,chembl
ent_004167,da-3880,chembl_synonym,chembl
ent_004167,da3880,chembl_synonym,chembl
ent_004167,darbepoetin,chembl_synonym,chembl
ent_004167,darbepoetina alfa,chembl_synonym,chembl
ent_004167,darbepoetin alfa,chembl_synonym,chembl
ent_004167,"darbepoetin alfa,recombinant",chembl_synonym,chembl
ent_004167,darbepoetine alfa,chembl_synonym,chembl
ent_004167,krn-321,chembl_synonym,chembl
ent_004167,krn321,chembl_synonym,chembl
ent_004167,nesp,chembl_synonym,chembl
ent_014129,porcine secretin acetate salt,chembl_synonym,chembl
ent_014129,rg-1068,chembl_synonym,chembl
ent_014129,secreflo,trade_name,chembl
ent_014129,secrepan,trade_name,chembl
ent_014129,secretin porcine pentaacetate,chembl_synonym,chembl
ent_014129,"secretin (swine), acetate (salt)",chembl_synonym,chembl
ent_014129,secretin synthetic porcine,chembl_synonym,chembl
ent_014129,sekretolin,trade_name,chembl
ent_014272,gt-16-026a,chembl_synonym,chembl
ent_014272,gt16-026a,chembl_synonym,chembl
ent_014272,renagel,trade_name,chembl
ent_014272,sevelamer hcl,chembl_synonym,chembl
ent_014272,sevelamer hydrochloride,chembl_synonym,chembl
ent_014944,bax 1515,chembl_synonym,chembl
ent_014944,bax-1515,chembl_synonym,chembl
ent_014944,sutilaina,chembl_synonym,chembl
ent_014944,sutilaines,chembl_synonym,chembl
ent_014944,sutilains,ban,chembl
ent_014944,travase,trade_name,chembl
ent_007190,gramicidin,chembl_synonym,chembl
ent_007190,gramicidina,chembl_synonym,chembl
ent_007190,gramicidin component of neo-polycin,trade_name,chembl
ent_007190,gramicidin d,chembl_synonym,chembl
ent_007190,gramicidine,chembl_synonym,chembl
ent_007190,gramicidins,chembl_synonym,chembl
ent_007190,nsc-757043,chembl_synonym,chembl
ent_002764,capromab pendetide,chembl_synonym,chembl
ent_002764,cyt-356,chembl_synonym,chembl
ent_002764,oncoscint prostate,trade_name,chembl
ent_002764,prostascint,trade_name,chembl
ent_012093,perfluoropolymethylisopropyl ether,chembl_synonym,chembl
ent_014242,geref,trade_name,chembl
ent_014242,groliberin,chembl_synonym,chembl
ent_014242,sermorelin,chembl_synonym,chembl
ent_014242,sermorelina,chembl_synonym,chembl
ent_014242,sermorelin acetate,chembl_synonym,chembl
ent_014242,sermoreline,chembl_synonym,chembl
ent_016481,bravelle,trade_name,chembl
ent_016481,fertinex,trade_name,chembl
ent_016481,fertinorm,chembl_synonym,chembl
ent_016481,follitropin human,chembl_synonym,chembl
ent_016481,fostimon,trade_name,chembl
ent_016481,gonadotraphon fsh,trade_name,chembl
ent_016481,metrodin high purity,trade_name,chembl
ent_016481,orgafol,trade_name,chembl
ent_016481,urofolitropina,chembl_synonym,chembl
ent_016481,urofollitrophin,chembl_synonym,chembl
ent_016481,urofollitropin,chembl_synonym,chembl
ent_016481,urofollitropine,chembl_synonym,chembl
ent_003322,atc code g03 ga gonadotropins,chembl_synonym,chembl
ent_003322,choriogonadotropin alfa,chembl_synonym,chembl
ent_003322,choriogonadotropin alpha,chembl_synonym,chembl
ent_003322,choriogonadotropine alfa,chembl_synonym,chembl
ent_003322,choriongonadotropin alfa,chembl_synonym,chembl
ent_003322,chorionic gonadotrophin alfa,chembl_synonym,chembl
ent_003322,coriogonadotropina alfa,chembl_synonym,chembl
ent_003322,fe-999302,chembl_synonym,chembl
ent_003322,ovidrel,trade_name,chembl
ent_014622,glycine max seed oil,chembl_synonym,chembl
ent_014622,intralipid (fresenius),chembl_synonym,chembl
ent_014622,liposyn (hospira),chembl_synonym,chembl
ent_014622,nutrilipid (b braun),chembl_synonym,chembl
ent_014622,soybean oil,chembl_synonym,chembl
ent_014622,soybean oil component of endolipide soya oil,trade_name,chembl
ent_014622,soybean oil component of smoflipid,trade_name,chembl
ent_014622,"soybean oil, refined",chembl_synonym,chembl
ent_015235,neo tect kit,trade_name,chembl
ent_015235,technetium (99mtc) depreotide,chembl_synonym,chembl
ent_015235,technetium tc 99m depreotide,chembl_synonym,chembl
ent_015235,technetium tc-99m depreotide,chembl_synonym,chembl
ent_015231,pyrolite,trade_name,chembl
ent_015231,technetium tc 99m (pyro- and trimeta-) phosphates,chembl_synonym,chembl
ent_015231,technetium tc-99m pyro/trimeta phosphates kit,chembl_synonym,chembl
ent_007410,crude heparin,chembl_synonym,chembl
ent_007410,crude heparin porcine,chembl_synonym,chembl
ent_007410,heparina de sodio,chembl_synonym,chembl
ent_007410,heparine sodique,chembl_synonym,chembl
ent_007410,heparin lock flush,trade_name,chembl
ent_007410,heparin sodium,chembl_synonym,chembl
ent_007410,heparin sodium component of defencath,trade_name,chembl
ent_007410,heparin sodium component of embolex,trade_name,chembl
ent_007410,heparin sodium porcine,chembl_synonym,chembl
ent_007410,"heparin sodium, porcine",chembl_synonym,chembl
ent_007410,heparin sodium preservative free,trade_name,chembl
ent_007410,heparin sodium unfractionated,chembl_synonym,chembl
ent_007410,heparinum natricum,chembl_synonym,chembl
ent_007410,lipo-hepin,trade_name,chembl
ent_007410,liquaemin lock flush,trade_name,chembl
ent_007410,liquaemin sodium,trade_name,chembl
ent_007410,liquaemin sodium preservative free,trade_name,chembl
ent_007410,liquemin sodium,chembl_synonym,chembl
ent_007410,multiparin,trade_name,chembl
ent_007410,panheprin,trade_name,chembl
ent_007410,pump-hep,trade_name,chembl
ent_007410,s01xa14,chembl_synonym,chembl
ent_007410,sodium heparin,trade_name,chembl
ent_007410,thrombophob,trade_name,chembl
ent_007410,unihep,trade_name,chembl
ent_007410,uniparin,trade_name,chembl
ent_007410,uniparin fte,trade_name,chembl
ent_003800,alficetin,chembl_synonym,chembl
ent_003800,cms,chembl_synonym,chembl
ent_003800,colimicina,chembl_synonym,chembl
ent_003800,colimycin,chembl_synonym,chembl
ent_003800,colimycine,chembl_synonym,chembl
ent_003800,colistimetato de sodio,chembl_synonym,chembl
ent_003800,colistimethate sodique,chembl_synonym,chembl
ent_003800,colistimethate sodium,ban,chembl
ent_003800,colistin methanesulfonate,chembl_synonym,chembl
