entity_id,canonical,legal_entity,parent,entity_type,salt_form,brand,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_012524,Pitavastatin magnesium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012522,pitavastatin magnesium
ent_012525,Pitavastatin sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012522,pitavastatin sodium
ent_012526,Pitenodil,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pitenodil
ent_012527,Pitofenone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pitofenone
ent_012528,Pitolisant,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pitolisant
ent_012529,Pitolisant hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012528,pitolisant hydrochloride
ent_012530,Pitozinameran,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pitozinameran
ent_012531,Pitrakinra,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pitrakinra
ent_012532,Pittsburgh compound b,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pittsburgh compound b
ent_012533,Pituxate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pituxate
ent_012534,Pivagabine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivagabine
ent_012535,Pivampicillin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivampicillin
ent_012536,Pivekimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivekimab
ent_012537,Pivekimab sunirine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivekimab sunirine
ent_012538,Pivenfrine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivenfrine
ent_012539,Pivicasiran,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivicasiran
ent_012540,Pivopril,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivopril
ent_012541,Pivoxazepam,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pivoxazepam
ent_012542,Pixantrone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pixantrone
ent_012543,Pixantrone dimaleate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pixantrone dimaleate
ent_012544,Pixatimod,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pixatimod
ent_012545,Pixavir marboxil,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pixavir marboxil
ent_012546,Pizotyline,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pizotyline
ent_012547,Pki-166,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pki-166
ent_012548,Pki-179,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pki-179
ent_012549,Pl-225b,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pl-225b
ent_012550,Pl-3994,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pl-3994
ent_012551,Pl-8177,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pl-8177
ent_012552,Placulumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,placulumab
ent_012553,Plafibride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plafibride
ent_012554,Plague vaccine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plague vaccine
ent_012555,Plamotamab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plamotamab
ent_012556,Plantago seed,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plantago seed
ent_012557,Plasmalyte a,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plasmalyte a
ent_012558,Plasminogen,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plasminogen
ent_012559,Platelet concentrate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,platelet concentrate
ent_012560,Platelets,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,platelets
ent_012561,Platinum,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,platinum
ent_012562,Plaunotol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plaunotol
ent_012563,Plauracin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plauracin
ent_012564,Plazinemdor,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plazinemdor
ent_012565,Plazomicin,,,,sulfate,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plazomicin
ent_012566,Plazomicin (sulfate),,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plazomicin (sulfate)
ent_012567,Plazomicin sulfate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012565,plazomicin sulfate
ent_012568,Plb1003,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plb1003
ent_012569,Plecanatide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plecanatide
ent_012570,Pleconaril,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pleconaril
ent_012571,Plectranthus amboinicus extract,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plectranthus amboinicus extract
ent_012572,Plerixafor,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plerixafor
ent_012573,Pleuromulin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pleuromulin
ent_012574,Plevitrexed,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plevitrexed
ent_012575,Plg-0206,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plg-0206
ent_012576,Plicamycin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plicamycin
ent_012577,Plinabulin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plinabulin
ent_012578,Plitidepsin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plitidepsin
ent_012579,Plixacabtagene autoleucel,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plixacabtagene autoleucel
ent_012580,Plixorafenib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plixorafenib
ent_012581,Plocabulin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plocabulin
ent_012582,Plogosertib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plogosertib
ent_012583,Plomestane,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plomestane
ent_012584,Plonmarlimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plonmarlimab
ent_012585,Plosaracetam,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plosaracetam
ent_012586,Plovamer acetate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plovamer acetate
ent_012587,Plozalizumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plozalizumab
ent_012588,Plozasiran,,,,sodium,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plozasiran
ent_012589,Plozasiran sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012588,plozasiran sodium
ent_012590,Plumbagin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plumbagin
ent_012591,Plusonermin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plusonermin
ent_012592,Plutavimab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plutavimab
ent_012593,Plx-51107,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plx-51107
ent_012594,Plx-5622,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plx-5622
ent_012595,Plx-7486,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,plx-7486
ent_012596,Pm-00104,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pm-00104
ent_012597,Pneumococcal oligosaccharide serotype 18c|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 14,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pneumococcal oligosaccharide serotype 18c|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 14
ent_012598,Pneumococcal polysaccharide conjugate vaccine (adsorbed),,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pneumococcal polysaccharide conjugate vaccine (adsorbed)
ent_012599,Pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 3|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6a|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 8|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 10a|pneumococcal polysaccharide serotype 11a|pneumococcal polysaccharide serotype 12f|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 15b|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19a|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 22f|pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 33f,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 3|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6a|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 8|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 10a|pneumococcal polysaccharide serotype 11a|pneumococcal polysaccharide serotype 12f|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 15b|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19a|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 22f|pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 33f
ent_012600,Pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 3|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6a|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19a|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 23f,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 3|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6a|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19a|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 23f
ent_012601,Pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19f,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19f
ent_012602,"Pneumococcal polysaccharide serotype 3, 6a, 7f, 8, 9n, 10a, 11a, 12f, 15a, 15b de-o-acetylated, 16f, 17f, 19a, 20a, 22f, 23a, 23b, 24f, 31, 33f and 35b conjugated to crm197 carrier protein",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"pneumococcal polysaccharide serotype 3, 6a, 7f, 8, 9n, 10a, 11a, 12f, 15a, 15b de-o-acetylated, 16f, 17f, 19a, 20a, 22f, 23a, 23b, 24f, 31, 33f and 35b conjugated to crm197 carrier protein"
ent_012603,Pobilukast,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pobilukast
ent_012604,Pobrolitide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pobrolitide
ent_012605,Pocenbrodib,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pocenbrodib
ent_012606,Pocenbrodib hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012605,pocenbrodib hydrochloride
ent_012607,Pociredir,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pociredir
ent_012608,Podentamig,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,podentamig
ent_012609,Podilfen,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,podilfen
ent_012610,Podofilox,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,podofilox
ent_012611,Podophyllum resin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,podophyllum resin
ent_012612,"Poison ivy extract, alum precipitated",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"poison ivy extract, alum precipitated"
ent_012613,Polacrilin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polacrilin
ent_012614,Polaprezinc,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polaprezinc
ent_012615,Polatuzumab vedotin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polatuzumab vedotin
ent_012616,Poldine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poldine
ent_012617,Poldine methylsulfate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poldine methylsulfate
ent_012618,Policapram,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,policapram
ent_012619,Policosanol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,policosanol
ent_012620,Policresulen,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,policresulen
ent_012621,Polidexide sulfate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polidexide sulfate
ent_012622,Polidocanol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polidocanol
ent_012623,Polidronium chloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polidronium chloride
ent_012624,Polifeprosan 20,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polifeprosan 20
ent_012625,Poligeenan,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poligeenan
ent_012626,Poliglecaprone 25,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poliglecaprone 25
ent_012627,Poliglusam,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poliglusam
ent_012628,Polihexanide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polihexanide
ent_012629,Poliovirus vaccine inactivated,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poliovirus vaccine inactivated
ent_012630,Poliovirus vaccine live oral,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poliovirus vaccine live oral
ent_012631,Polisaponin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polisaponin
ent_012632,Polixetonium chloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polixetonium chloride
ent_012633,Polmacoxib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polmacoxib
ent_012634,Poloxalene,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poloxalene
ent_012635,Poloxamer,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poloxamer
ent_012636,Polybenzarsol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polybenzarsol
ent_012637,Polycarbophil,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polycarbophil
ent_012638,Polydextrose,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polydextrose
ent_012639,Polyestradiol phosphate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyestradiol phosphate
ent_012640,Polyethadene,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyethadene
ent_012641,Polyethylene glycol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyethylene glycol
ent_012642,Polyethylene glycol 3350,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyethylene glycol 3350
ent_012643,Polyethylene glycol 4000,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyethylene glycol 4000
ent_012644,Polyferose,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyferose
ent_012645,Polygeline,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polygeline
ent_012646,Polyglactin 910,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyglactin 910
ent_012647,Polyglycolic acid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyglycolic acid
ent_012648,Polyglyconate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyglyconate
ent_012649,Polymyxin b,,,,sulfate,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polymyxin b
ent_012650,Polymyxin b sulfate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012649,polymyxin b sulfate
ent_012651,Polynoxylin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polynoxylin
ent_012652,Polypropylene glycol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polypropylene glycol
ent_012653,Polyribosylribitol phosphate from haemophilus influenzae type b as prp-ompc|outer membrane protein complex of neisseria meningitidis (outer membrane protein complex of the b11 strain of neisseria meningitidis subgroup b)|adsorbed hepatitis b surface antigen produced in recombinant yeast cells (saccharomyces cerevisiae),,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyribosylribitol phosphate from haemophilus influenzae type b as prp-ompc|outer membrane protein complex of neisseria meningitidis (outer membrane protein complex of the b11 strain of neisseria meningitidis subgroup b)|adsorbed hepatitis b surface antigen produced in recombinant yeast cells (saccharomyces cerevisiae)
ent_012654,Polysorbate 80,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polysorbate 80
ent_012655,Polytef,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polytef
ent_012656,Polytetrafluoroethylene,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polytetrafluoroethylene
ent_012657,Polythiazide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polythiazide
ent_012658,Polyvinyl alcohol,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polyvinyl alcohol
ent_012659,Polzastobart,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,polzastobart
ent_012660,Pomaglumetad methionil,,,,anhydrous,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pomaglumetad methionil
ent_012661,Pomaglumetad methionil anhydrous,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012660,pomaglumetad methionil anhydrous
ent_012662,Pomalidomide,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pomalidomide
ent_012663,Pomisartan,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pomisartan
ent_012664,Pomlucabtagene autoleucel,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pomlucabtagene autoleucel
ent_012665,Pomotrelvir,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,pomotrelvir
ent_012666,Ponalrestat,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponalrestat
ent_012667,Ponatinib,,,,hydrochloride,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponatinib
ent_012668,Ponatinib hydrochloride,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,ent_012667,ponatinib hydrochloride
ent_012669,Ponazuril,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponazuril
ent_012670,Ponesimod,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponesimod
ent_012671,Ponezumab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponezumab
ent_012672,Ponfibrate,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponfibrate
ent_012673,Ponsegromab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,ponsegromab
ent_012674,Poractant alfa,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poractant alfa
ent_012675,"Porcine circovirus recombinant virus (cpcv) 1-2, inactivated",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine circovirus recombinant virus (cpcv) 1-2, inactivated"
ent_012676,"Porcine circovirus type 2 (pcv2) orf2 subunit antigen, mycoplasma hyopneumoniae j strain inactivated",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine circovirus type 2 (pcv2) orf2 subunit antigen, mycoplasma hyopneumoniae j strain inactivated"
ent_012677,Porcine circovirus type 2 orf2 protein,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porcine circovirus type 2 orf2 protein
ent_012678,Porcine circovirus type 2 orf2 subunit antigen,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porcine circovirus type 2 orf2 subunit antigen
ent_012679,"Porcine circovirus type 2, orf2 capsid protein|mycoplasma hyopneumoniae, strain j, inactivated",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine circovirus type 2, orf2 capsid protein|mycoplasma hyopneumoniae, strain j, inactivated"
ent_012680,"Porcine circovirus vaccine (inactivated, recombinant)",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine circovirus vaccine (inactivated, recombinant)"
ent_012681,"Porcine parvovirus, strain 27a, viral protein 2",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine parvovirus, strain 27a, viral protein 2"
ent_012682,"Porcine parvovirus, strain nadl-2 and erysipelothrix rhusiopathiae, strain r32e11 (inactivated)",,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,"porcine parvovirus, strain nadl-2 and erysipelothrix rhusiopathiae, strain r32e11 (inactivated)"
ent_012683,Porfimer sodium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porfimer sodium
ent_012684,Porfiromycin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porfiromycin
ent_012685,Porgaviximab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porgaviximab
ent_012686,Porustobart,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,porustobart
ent_012687,Posaconazole,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posaconazole
ent_012688,Posatirelin,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posatirelin
ent_012689,Posdinemab,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posdinemab
ent_012690,Poseltinib,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poseltinib
ent_012691,Posenacaftor,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posenacaftor
ent_012692,Posizolid,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posizolid
ent_012693,Poskine,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,poskine
ent_012694,Posnafusp alfa,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posnafusp alfa
ent_012695,Posoleucel,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posoleucel
ent_012696,Posovolone,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,posovolone
ent_012697,Potassium,,,,,,1,registry,2026-08-18T07:01:59Z,chembl+epar,substance-registry-v1,,potassium
