cache_key,group_key,loser_id,winner_id,confidence,model_id,prompt_version,reason,decided_at_utc,batch_id
62dae881e9e7b48025b6fba7f0e9f87b7c6c1063cd238f13cedee3b950d0bceb,ent_009690|ent_009691,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ced1f4f76ecc610ef5ce3ccd6247f281aa199136f78c3e4cc268f3e67c8a052b,ent_009692|ent_009693|ent_019710,ent_009692,ent_019710,0.9,claude-opus-5,substance-consolidate-v1,Both bisulfite adducts are salt forms of menadione (vitamin K3).,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ced1f4f76ecc610ef5ce3ccd6247f281aa199136f78c3e4cc268f3e67c8a052b,ent_009692|ent_009693|ent_019710,ent_009693,ent_019710,0.7,claude-opus-5,substance-consolidate-v1,Both bisulfite adducts are salt forms of menadione (vitamin K3).,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2e231ffcfc7fa7e4c89583aced40c8e4828eba85f935821d95f16e0e647b62e2,ent_009694|ent_009695,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
57d006ea935e60a0d37eb58d4203a71f326eec4cdd4aaf83e9f087707994c886,ent_009700|ent_018872|ent_019711|ent_019712|ent_019715|ent_019716|ent_019717|ent_019718|ent_019719|ent_019721|ent_019722|ent_019723,ent_019717,ent_019716,0.6,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
57d006ea935e60a0d37eb58d4203a71f326eec4cdd4aaf83e9f087707994c886,ent_009700|ent_018872|ent_019711|ent_019712|ent_019715|ent_019716|ent_019717|ent_019718|ent_019719|ent_019721|ent_019722|ent_019723,ent_019719,ent_019716,0.8,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
57d006ea935e60a0d37eb58d4203a71f326eec4cdd4aaf83e9f087707994c886,ent_009700|ent_018872|ent_019711|ent_019712|ent_019715|ent_019716|ent_019717|ent_019718|ent_019719|ent_019721|ent_019722|ent_019723,ent_019721,ent_019723,0.7,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
04c432b53d6d58362b780e9c03c6d1ebd1d6c9ea182fc427bb3e7cb273e81525,ent_009701|ent_009702|ent_016367|ent_017293|ent_017341|ent_019733|ent_019734|ent_020183|ent_020184|ent_020188|ent_020240|ent_020917,ent_016367,ent_020240,0.8,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
04c432b53d6d58362b780e9c03c6d1ebd1d6c9ea182fc427bb3e7cb273e81525,ent_009701|ent_009702|ent_016367|ent_017293|ent_017341|ent_019733|ent_019734|ent_020183|ent_020184|ent_020188|ent_020240|ent_020917,ent_017341,ent_020240,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
04c432b53d6d58362b780e9c03c6d1ebd1d6c9ea182fc427bb3e7cb273e81525,ent_009701|ent_009702|ent_016367|ent_017293|ent_017341|ent_019733|ent_019734|ent_020183|ent_020184|ent_020188|ent_020240|ent_020917,ent_020188,ent_020240,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
04c432b53d6d58362b780e9c03c6d1ebd1d6c9ea182fc427bb3e7cb273e81525,ent_009701|ent_009702|ent_016367|ent_017293|ent_017341|ent_019733|ent_019734|ent_020183|ent_020184|ent_020188|ent_020240|ent_020917,ent_020917,ent_020240,0.8,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
04c432b53d6d58362b780e9c03c6d1ebd1d6c9ea182fc427bb3e7cb273e81525,ent_009701|ent_009702|ent_016367|ent_017293|ent_017341|ent_019733|ent_019734|ent_020183|ent_020184|ent_020188|ent_020240|ent_020917,ent_019734,ent_019733,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
523a939de2bcff41b2c0cbd0a00aa4a4fec285e61756ea7e4838ae215662f85f,ent_009743|ent_009744,ent_009744,ent_009743,0.95,claude-opus-5,substance-consolidate-v1,Mequitamium iodide is the salt of the INN mequitamium,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
466ca571210a6328c1abcc895c51ba206c02758102849059742bb82b34574c27,ent_009761|ent_009762|ent_016507,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c8600305bf0c6188a776e14c3cfd4d0f0c521e1e1d1198012fa6f47d5aeaa9d0,ent_009775|ent_009776,ent_009776,ent_009775,0.8,claude-opus-5,substance-consolidate-v1,C-11 labeled form of mespiperone; radiolabel variant of same substance,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a7acc7e78a573df3e6fc7029e32d473ba69abcda39ff5002bb52bd66a2459947,ent_009802|ent_009803,ent_009803,ent_009802,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5af23600e354fe7ae0d2aff810c09cf126631894abd5d6ed33df6a3f27e0f687,ent_009821|ent_009822|ent_009824|ent_009825|ent_009826|ent_009827|ent_009828|ent_009829|ent_012415|ent_013821|ent_014398|ent_014401,ent_009822,ent_009821,0.8,claude-opus-5,substance-consolidate-v1,Metformin salts merge into INN; combinations kept separate but same-combination orderings/salt variants merged.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5af23600e354fe7ae0d2aff810c09cf126631894abd5d6ed33df6a3f27e0f687,ent_009821|ent_009822|ent_009824|ent_009825|ent_009826|ent_009827|ent_009828|ent_009829|ent_012415|ent_013821|ent_014398|ent_014401,ent_012415,ent_009825,0.85,claude-opus-5,substance-consolidate-v1,Metformin salts merge into INN; combinations kept separate but same-combination orderings/salt variants merged.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5af23600e354fe7ae0d2aff810c09cf126631894abd5d6ed33df6a3f27e0f687,ent_009821|ent_009822|ent_009824|ent_009825|ent_009826|ent_009827|ent_009828|ent_009829|ent_012415|ent_013821|ent_014398|ent_014401,ent_014398,ent_009828,0.6,claude-opus-5,substance-consolidate-v1,Metformin salts merge into INN; combinations kept separate but same-combination orderings/salt variants merged.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5af23600e354fe7ae0d2aff810c09cf126631894abd5d6ed33df6a3f27e0f687,ent_009821|ent_009822|ent_009824|ent_009825|ent_009826|ent_009827|ent_009828|ent_009829|ent_012415|ent_013821|ent_014398|ent_014401,ent_014401,ent_009828,0.85,claude-opus-5,substance-consolidate-v1,Metformin salts merge into INN; combinations kept separate but same-combination orderings/salt variants merged.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
4b64c1b0ce5c8f14fe475a43b80b7bb14b9b887ed9ea147254f9f98fe189b820,ent_009858|ent_009859,ent_009858,ent_009859,0.95,claude-opus-5,substance-consolidate-v1,Hippurate salt of methenamine merges into bare INN,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
13ecd55688c279e91959ca5b2b2d2f00dc558a980dc607da3bce2edd59339899,ent_009870|ent_018286|ent_019753,ent_019753,ent_018286,0.85,claude-opus-5,substance-consolidate-v1,C-11 labelled methionine radiopharmaceutical is distinct from methionine; the two labelled entries are the same,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
8ca759bc5a5febf3d10a0cae4ab4ddc4360296bd6c26b71844d0be9f42c2ad43,ent_009914|ent_009915,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a7488474263cf81381f43e62b6bcc6a8d216cd20226085f98ea2d0e3f5dab7d5,ent_009918|ent_009920|ent_019757,ent_009920,ent_009918,0.7,claude-opus-5,substance-consolidate-v1,Methylene blue cation is the same substance as methylene blue; the dibutylamino derivative is a distinct compound.,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
25859946ea3102ad2a2ded617619d7d86a45c07b508f7f71906956c68630325c,ent_009966|ent_009967,ent_009967,ent_009966,0.95,claude-opus-5,substance-consolidate-v1,Metocinium iodide is the salt of metocinium,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b29107ab08e5b0f5965e9fb6b6acc93e18fc9c1c16f001b543d3b450fe167fb2,ent_009970|ent_009971,ent_009971,ent_009970,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3495c3921a98ff1760c654e5e9e27c5f8b9df2132f3bc7236f8f71b1ed49618e,ent_009997|ent_009998,ent_009998,ent_009997,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a3cc88095df7e923c75d0c5212c7e5acb41967934bcefab86068ffd54d29f659,ent_010005|ent_010006,ent_010006,ent_010005,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
019dfb2a0f4c8806a8f851518de8d672b2127e32561a9af8f75103ababea984a,ent_010028|ent_010029|ent_010030,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ab288eed0ecc529a66b6e467ed9a731bb4be37a4caa4499687a4343dd9797bae,ent_010036|ent_010037,ent_010037,ent_010036,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f5f78d83d48852f1b4055b09dd3ddaea5a843eb7a3138861a8d0e740a0134057,ent_010047|ent_010048,ent_010048,ent_010047,0.85,claude-opus-5,substance-consolidate-v1,Micvotabart pelidotin is the ADC form of micvotabart; bare INN survives,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
69a57430d4603c3dacd3bac6f3dbdc158890314f5dc93d8802108664aa9fcb27,ent_010065|ent_010066,ent_010066,ent_010065,0.8,claude-opus-5,substance-consolidate-v1,Mifamurtide acid is the acid form of the INN mifamurtide,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
6596c6a04037c6e81de600085f27a6becf17133cb2b2c7c822c4d902839da742,ent_010078|ent_010079,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
50f7538b686765ffa7f92ef2c07bf022f114d2175b2a838e789443d4abaab7a0,ent_010132|ent_010133,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1da19af7063b9a4138e519a7350fc1d0f9daa0bbef86d40d9fa0122d8410f09a,ent_010134|ent_010135|ent_016503,ent_010135,ent_010134,0.6,claude-opus-5,substance-consolidate-v1,"Mipasetamab uzoptirine is the ADC form of the antibody mipasetamab; uzoptirine alone is the payload moiety, kept separate.",2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f957c8f40eef721ca672540bcd7e3a5c0b33e26630c5e3debebc5dfc91621383,ent_010145|ent_010146,ent_010146,ent_010145,0.8,claude-opus-5,substance-consolidate-v1,Miramistin ion is a form of miramistin,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
082b542e359c12fa5af9daae1e45b9d4f21297824f1b5ad08f0427ada386518a,ent_010169|ent_010170,ent_010169,ent_010170,0.8,claude-opus-5,substance-consolidate-v1,Mirvetuximab is the antibody moiety name for mirvetuximab soravtansine; same substance.,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
e9ab31fe6c87a94f6e49275b8a853fec41f604767f6eac0c81211636fa02db83,ent_010171|ent_010172,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
98fc428f204e652fe9b31c041bc0c3971fceaf995c121aef77caeb463bf186ca,ent_010174|ent_010175,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3b1b0274671086a02e0ebf3b10f29e8d96529d6ae563b3449fc48cdc7c776b0f,ent_010183|ent_010184,ent_010184,ent_010183,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f78ff82f78180ae638a36766074b9badb2dafa2b2284b2dc5454f1c94bd5c4a1,ent_010196|ent_010197,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
df92e1e803ade6d9af03190052139a1ce9f5663d587d8666b38576c895f3868f,ent_010202|ent_010203,ent_010202,ent_010203,0.6,claude-opus-5,substance-consolidate-v1,Both refer to mitoquinone (MitoQ); the mesylate salt and the cation form are the same active substance.,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5cf84e5957b25dd8696f881fe4334ae6e828ab32b060eb5edc7c2c502d1e4c61,ent_010229|ent_010230|ent_019611|ent_019612|ent_019613|ent_019614|ent_019615|ent_019616|ent_019617|ent_019618|ent_019619|ent_021098,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
8d2b6ed0b55b8f0c1d99abfd1b291a044b8fa3c470d02a0251bb62d2c9f826cd,ent_010231|ent_010232|ent_010233|ent_010234|ent_010247|ent_010248|ent_010249|ent_010250|ent_010251|ent_010252|ent_010265,ent_010251,ent_010250,0.7,claude-opus-5,substance-consolidate-v1,"Distinct MK codes; 9 is C-11 labeled version of MK-3168 (same substance, radiolabel)",2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
53ebe9980513a1aca65533895478041a0b38890815a00e0b6e88c6f4c2b88d1b,ent_010235|ent_010236|ent_010237|ent_010238|ent_010239|ent_010240|ent_010241|ent_010242|ent_010243|ent_010244|ent_010245|ent_010246,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b00328d1c91fcc6c13f061e91fa979a0f2c009d12c54f89bd6f79b26afa5bb1b,ent_010253|ent_010254|ent_010255|ent_010256|ent_010257|ent_010258|ent_010259|ent_010260|ent_010261|ent_010262|ent_010263|ent_010264,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a52a268c454790fcb755a69d922b9c40c3f4018401d3833a53e8bca14781f4ad,ent_010266|ent_010267|ent_010268|ent_010269|ent_010270|ent_010271|ent_010272|ent_019606|ent_019607|ent_019608|ent_019609|ent_019610,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
60adb6b72f2104e466bf81ac7dd37cc875b5b9f05f63c69a68193a1fdf7b1a4c,ent_010276|ent_010277|ent_010278|ent_010279|ent_010280,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c56b1f6d9e7698357092fa04fbba3bae261c0be1fa8e9496008246d3829a7d89,ent_010336|ent_010337,ent_010336,ent_010337,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2a1ea5c29c3eeea033f80fa62a50b42726bf472c3485a7b2bdf27a88642c2298,ent_010346|ent_010347,ent_010347,ent_010346,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ab743e5571ce4797a782991e40463650f781c8103dd8a65f36f3811102f178e5,ent_010401|ent_010402,ent_010402,ent_010401,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7fe47eb82054bee83299e14da878a596a6f73b90fff271858919ea60d649a45c,ent_010435|ent_010436,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
4b4b806be2e71237245d938d205ae2ffcfb9b90afcb7f7538fad08fd3511a200,ent_010439|ent_019642,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
541f1d0243d98c97d0f40d9d153964bc3d4e6cdf770b576c913a891f194c5a97,ent_010442|ent_010443,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
0f3bb720154dde8cc45b3ce7166ec1ec1d23d6d1c129109a980d154c8987b0bb,ent_010444|ent_010445|ent_019645|ent_019646,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
0606444f90f673bfc11b1201491f9dcedf835fe47b08fedde22a04e18cde8954,ent_010446|ent_010492,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f4181fdca3bf7827a178cfc5b6a0e9d4b703b29b78f7ac068e5fb38c64d9b4e9,ent_010447|ent_019304,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
6cca7195a730ff9d62298a8d35f3d603afd84e5496c128c3c0e2fcbae3d27408,ent_010449|ent_010450|ent_019656|ent_019657|ent_021052|ent_021053,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
111d0d8a7b212f55062be3c2b27c2631e05791caf46d2fd3d67e350c3340e1ba,ent_010476|ent_018169,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1f9b559f4b704258dc35eb1fe3958dd2fc0bce01eab8750a2cbd22410ccd29a3,ent_010482|ent_010483,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
25c41c8f283934bf72ea54a9a3e93dd60f2591115dfd0725940a6b958279725f,ent_010485|ent_021300,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7409100812af989ca7c8842545976715c2a81112340cb22efab8801d6b618efd,ent_010486|ent_010488,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b98845a2c8d0ee4c76599ee4003d6c893e263a037dc553f0993a31f4e8845e2c,ent_010560|ent_010561,ent_010561,ent_010560,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
973db5719d2073e181e7cefb193d8b06807e3d7e86347eaec91cf1cec0bce3eb,ent_010588|ent_010589|ent_010591,ent_010589,ent_010588,0.85,claude-opus-5,substance-consolidate-v1,Esters of nandrolone merge into bare INN,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
973db5719d2073e181e7cefb193d8b06807e3d7e86347eaec91cf1cec0bce3eb,ent_010588|ent_010589|ent_010591,ent_010591,ent_010588,0.85,claude-opus-5,substance-consolidate-v1,Esters of nandrolone merge into bare INN,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
877320bc1646cf84b2fca2b3eb4f8d02bd21a612cf61df9b8ea0ad9a9467073d,ent_010610|ent_010611,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
d8c1755d4bb59316c492b965541b7cfa1acbd12ce8335d551323294f54de0f7a,ent_010634|ent_010635|ent_010636,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5ff7c4b0da028f4422039ee2e421216fcd4082d4108c64a40b43a714ed669ee9,ent_010644|ent_010645,ent_010645,ent_010644,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b280209b6b08e310db59b8fef423b096d5dc6b404a19fc5a22a985571b237327,ent_010666|ent_019822|ent_019823,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1076ce9ca84819bfeeb4a9d4ac165e7b043355a48c644d563caa8c226a2918c4,ent_010669|ent_010670,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
d4059bc8e487aa1cf027ab5e2821e46755f94520a851b191b44a95cdee927fe9,ent_010705|ent_010706|ent_010711|ent_014728|ent_014729|ent_019895|ent_019899|ent_019902,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
be7054fa8e0fab72e16ead6e675db09cdf080beb2ea3d62416f7668cda11df49,ent_010712|ent_011520|ent_018912|ent_018956|ent_019896|ent_019897|ent_019898|ent_019900|ent_019901|ent_019903|ent_019906|ent_021319,ent_019898,ent_010712,0.5,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
be7054fa8e0fab72e16ead6e675db09cdf080beb2ea3d62416f7668cda11df49,ent_010712|ent_011520|ent_018912|ent_018956|ent_019896|ent_019897|ent_019898|ent_019900|ent_019901|ent_019903|ent_019906|ent_021319,ent_019906,ent_010712,0.5,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
be7054fa8e0fab72e16ead6e675db09cdf080beb2ea3d62416f7668cda11df49,ent_010712|ent_011520|ent_018912|ent_018956|ent_019896|ent_019897|ent_019898|ent_019900|ent_019901|ent_019903|ent_019906|ent_021319,ent_019900,ent_019901,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a9f48d1419a5ce47c6d70d7c8575c09f2a5a3dd8b08d3cc8dc2ae268c8488983,ent_010714|ent_018957|ent_018963|ent_019905|ent_019907,ent_018963,ent_018957,0.8,claude-opus-5,substance-consolidate-v1,"2 and 3 are same Hib-MenC conjugate vaccine; 1 is bivalent rLP2086 (subfamily A+B) vs 4 single subfamily B, kept separate; 5 distinct MenC polysaccharide.",2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
61bb48401287263440dfec4cd86edd511a1751225800f5187c7081d189af46c0,ent_010746|ent_021281,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1cb2fd2f8cff14042bf8bdb6694967228e9c51d85c0006b27beea634be3784d5,ent_010749|ent_021256,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
bce0ec66696797b13b680433ff5e7e32c2411c2f59fbad13152a25c9dc6bd431,ent_010752|ent_010754,ent_010754,ent_010752,0.96,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b5e8cb7b82eb113977f777e0aab688a56e59870210e0a44260ac9381ee19f4c5,ent_010793|ent_010794,ent_010794,ent_010793,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
933278999cb014a367b4e979a0b7c127b0d451c82458a20ef766738f33cdb061,ent_010805|ent_010806|ent_011721,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
63352086901e635b30ede5c858bdc18d498fbb0aef018fe31afe0397b61b5d98,ent_010819|ent_019830,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7b12dcdcda047057d00159b4448325381aaf9194127523481f23d36972a89621,ent_010857|ent_010859|ent_019920,ent_010859,ent_010857,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7f89a46e6c1af5104454ae3354299d01f4cd9cb5e9e7aa4154029b28da40f8fb,ent_010904|ent_010905|ent_010906,ent_010905,ent_010904,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7f89a46e6c1af5104454ae3354299d01f4cd9cb5e9e7aa4154029b28da40f8fb,ent_010904|ent_010905|ent_010906,ent_010906,ent_010904,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
6a956a9beeeb63d881075c87fef8425d8fd37b91dc9da2c6ee545cbd1a258172,ent_010927|ent_010928,ent_010928,ent_010927,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2bdae82880ba2a760ced6f283e7935348e9cef7d314467fa9d9603b9a92ce399,ent_010963|ent_010964,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
